序号,股票代码,股票简称,预测指标,业绩变动,预测数值,业绩变动幅度,业绩变动原因,预告类型,上年同期值,公告日期
3882,600111,北方稀土,归属于上市公司股东的净利润,"预计2025年1-6月归属于上市公司股东的净利润盈利:90,000万元至96,000万元,同比上年增长:1882.54%至2014.71%,同比上年增长85,500万元至91,500万元。",930000000.0,1948.625,"2025年上半年,面对错综复杂的发展环境,公司紧抓市场企稳向好的有利条件,积极应对中美贸易冲突等不确定不稳定因素影响,遵循战略规划,锚定全年生产经营任务目标,攻坚克难、踔厉奋进,全面落实新发展理念,加快构建新发展格局,切实担当“两个稀土基地”建设主力军重任。强化全面预算管理,深化降本提质增效,科学联动组产排产,加强市场研判预判,加压营销运作,加快重点项目建设,推进科研与管理创新,强化绩效考核激励与约束,充分利用稳定的国内大循环市场需求格局和优势,在生产经营管理各方面统筹施策、协同发力,锻长板、强弱项、提质量、促发展,为公司半年度经营业绩实现同比大幅增长奠定了坚实基础、提供了有力支撑,以高质量发展新成效持续引领行业可持续高质量发展。生产营销方面,公司强化生产体系管理,推动所属冶炼分离企业产线联动及工艺升级,进一步提升产线运行效率,持续优化原料和产品结构,满足特殊化、定制化、特色化等高附加值产品市场需求。深化横纵向对标提升,冶炼分离及稀土金属加工成本进一步降低。全力保障原料产品供应,以市场需求为导向,深化营销模式创新,强化营销运作,冶炼分离、稀土金属、稀土功能材料、永磁电机等主要产品产销量同比实现不同幅度增长。重点项目建设方面,全面巩固规模优势,加快推进重点项目建设,新一代稀土绿色采选冶稀土绿色冶炼升级改造项目一期进入产线联动调试收尾阶段,二期工艺设计等有序推进;产业链并购重组、合资合作等延链补链强链资本运作项目蹄疾步稳高效推进。研发创新方面,持续锻造科研长板,科技创新成果丰硕,制定科技创新改革方案,围绕优化科研管理体系等重点领域明确6个改革方向,提出23项改革任务;加强产业转化中心建设,科研成果转化率不断提升;充分发挥科研平台优势,新产品研发取得新成果。深化改革与治理提升方面,国企改革深入推进,现代治理体系巩固提升,强化各维度各层级绩效考核,优化“摸高机制”,引入“基本目标”“奋斗目标”“卓越目标”,充分调动全员积极性,巩固增强干事创业浓厚氛围。ESG、合规和市值管理协同推进、多点开花,ESG获中证指数公司、万得(Wind)等主流机构评级提升;合规体系建设与运行日臻完善,合规驱动高质量发展效能持续增强;市值管理多措并举、协同发力,上半年市值增长17.34%,市值规模保持稀土永磁行业上市公司首位;依托公司行业地位、影响力和市值规模,公司股票首次入选中证A50指数成分股,公司资本市场关注度和投资价值吸引力进一步增强。",预增,45396200.0,2025-07-10
3883,600111,北方稀土,扣除非经常性损益后的净利润,"预计2025年1-6月扣除非经常性损益后的净利润盈利:88,000万元至94,000万元,同比上年增长:5538.33%至5922.76%,同比上年增长86,500万元至92,500万元。",910000000.0,5730.545,"2025年上半年,面对错综复杂的发展环境,公司紧抓市场企稳向好的有利条件,积极应对中美贸易冲突等不确定不稳定因素影响,遵循战略规划,锚定全年生产经营任务目标,攻坚克难、踔厉奋进,全面落实新发展理念,加快构建新发展格局,切实担当“两个稀土基地”建设主力军重任。强化全面预算管理,深化降本提质增效,科学联动组产排产,加强市场研判预判,加压营销运作,加快重点项目建设,推进科研与管理创新,强化绩效考核激励与约束,充分利用稳定的国内大循环市场需求格局和优势,在生产经营管理各方面统筹施策、协同发力,锻长板、强弱项、提质量、促发展,为公司半年度经营业绩实现同比大幅增长奠定了坚实基础、提供了有力支撑,以高质量发展新成效持续引领行业可持续高质量发展。生产营销方面,公司强化生产体系管理,推动所属冶炼分离企业产线联动及工艺升级,进一步提升产线运行效率,持续优化原料和产品结构,满足特殊化、定制化、特色化等高附加值产品市场需求。深化横纵向对标提升,冶炼分离及稀土金属加工成本进一步降低。全力保障原料产品供应,以市场需求为导向,深化营销模式创新,强化营销运作,冶炼分离、稀土金属、稀土功能材料、永磁电机等主要产品产销量同比实现不同幅度增长。重点项目建设方面,全面巩固规模优势,加快推进重点项目建设,新一代稀土绿色采选冶稀土绿色冶炼升级改造项目一期进入产线联动调试收尾阶段,二期工艺设计等有序推进;产业链并购重组、合资合作等延链补链强链资本运作项目蹄疾步稳高效推进。研发创新方面,持续锻造科研长板,科技创新成果丰硕,制定科技创新改革方案,围绕优化科研管理体系等重点领域明确6个改革方向,提出23项改革任务;加强产业转化中心建设,科研成果转化率不断提升;充分发挥科研平台优势,新产品研发取得新成果。深化改革与治理提升方面,国企改革深入推进,现代治理体系巩固提升,强化各维度各层级绩效考核,优化“摸高机制”,引入“基本目标”“奋斗目标”“卓越目标”,充分调动全员积极性,巩固增强干事创业浓厚氛围。ESG、合规和市值管理协同推进、多点开花,ESG获中证指数公司、万得(Wind)等主流机构评级提升;合规体系建设与运行日臻完善,合规驱动高质量发展效能持续增强;市值管理多措并举、协同发力,上半年市值增长17.34%,市值规模保持稀土永磁行业上市公司首位;依托公司行业地位、影响力和市值规模,公司股票首次入选中证A50指数成分股,公司资本市场关注度和投资价值吸引力进一步增强。",预增,15607500.0,2025-07-10
3884,300681,英搏尔,归属于上市公司股东的净利润,"预计2025年1-6月归属于上市公司股东的净利润盈利:3,500万元至4,000万元,同比上年增长:0.82%至15.22%。",37500000.0,8.02,"1、报告期内,公司营业收入、归属于上市公司股东的净利润和扣除非经常性损益的净利润均实现增长,主要原因如下:(1)公司聚焦大客户战略,组建以研发、销售、交付为主体的“铁三角团队”,深入客户现场,协同作战,及时有效地对接客户需求,快速响应项目进度,确保产品顺利交付,同时受益于公司定点车型销售增长,公司报告期营业收入同比上升。(2)受益于毛利率较高的出口业务销售增长,报告期内综合毛利率同比上升;同时,公司持续加强内部管理,期间费用率下降,公司净利润同比增长。2、预计非经常性损益对本报告期净利润的影响金额约为350.00万元,主要为收到的政府补助。",略增,34715400.0,2025-07-10
3885,300681,英搏尔,营业收入,"预计2025年1-6月营业收入:135,000万元至140,000万元,同比上年增长:31.91%至36.79%。",1375000000.0,34.35,"1、报告期内,公司营业收入、归属于上市公司股东的净利润和扣除非经常性损益的净利润均实现增长,主要原因如下:(1)公司聚焦大客户战略,组建以研发、销售、交付为主体的“铁三角团队”,深入客户现场,协同作战,及时有效地对接客户需求,快速响应项目进度,确保产品顺利交付,同时受益于公司定点车型销售增长,公司报告期营业收入同比上升。(2)受益于毛利率较高的出口业务销售增长,报告期内综合毛利率同比上升;同时,公司持续加强内部管理,期间费用率下降,公司净利润同比增长。2、预计非经常性损益对本报告期净利润的影响金额约为350.00万元,主要为收到的政府补助。",略增,1023434400.0,2025-07-10
3886,300681,英搏尔,扣除非经常性损益后的净利润,"预计2025年1-6月扣除非经常性损益后的净利润盈利:3,150万元至3,650万元,同比上年增长:152.89%至193.04%。",34000000.0,172.965,"1、报告期内,公司营业收入、归属于上市公司股东的净利润和扣除非经常性损益的净利润均实现增长,主要原因如下:(1)公司聚焦大客户战略,组建以研发、销售、交付为主体的“铁三角团队”,深入客户现场,协同作战,及时有效地对接客户需求,快速响应项目进度,确保产品顺利交付,同时受益于公司定点车型销售增长,公司报告期营业收入同比上升。(2)受益于毛利率较高的出口业务销售增长,报告期内综合毛利率同比上升;同时,公司持续加强内部管理,期间费用率下降,公司净利润同比增长。2、预计非经常性损益对本报告期净利润的影响金额约为350.00万元,主要为收到的政府补助。",预增,12455800.0,2025-07-10
3887,300602,飞荣达,归属于上市公司股东的净利润,"预计2025年1-6月归属于上市公司股东的净利润盈利:15,500万元至17,000万元,同比上年增长:103.95%至123.69%。",162500000.0,113.82,"公司预计2025年上半年度实现营业收入约28.86亿元,归属于上市公司股东的净利润为15,500万元~17,000万元,较上年同期增长103.95%~123.69%,扣除非经常性损益后的净利润为12,500万元~14,000万元,较上年同期增长82.34%~104.22%。业绩增长的主要原因如下:1、报告期内,公司持续强化研发能力,增加研发投入,不断完善和丰富公司产品结构,积极开拓新兴领域市场,深耕产业链上下游,拓宽应用范围,提高公司在手机、计算机、通讯设备及新能源等领域的市场占有率,2025年上半年度营业收入显著增长。同时,公司进一步落实精细化运营管理,全面深入推进降本增效措施,在产能逐步释放和市场份额稳步提升的同时,有效管控成本,实现了盈利能力的稳步提升。2、随着消费电子市场回暖以及市场需求的增加,为电磁屏蔽及热管理等领域提供更广阔的市场空间。公司重要客户相关业务的回归,进一步推动了公司市场份额的稳健增长,公司积极配合客户研发新产品,以满足客户的不同产品、不同使用环境场合及不同使用等级等方面的导热散热和电磁屏蔽需求,并通过深挖热管理及电磁屏蔽解决应用方案的客户及业务布局,进一步提升公司市场占有率,增强业务盈利水平。公司通信领域相关业务开展顺利,整体销售收入以及盈利能力均增长。其中,AI服务器散热相关业务与部分重要客户的合作有序推进中,营业收入显著增长。公司凭借多年的散热技术积累与战略布局,持续加大研发和技术储备,并不断迭代产品,以保持通信领域业务的可持续发展。公司新能源汽车业务,已定点的项目订单持续释放,销售收入逐步增加,但由于铜、铝等大宗原材料价格浮动、新客户导入、部分新项目打样等因素影响导致报告期内公司新能源领域毛利率仍处于相对较低的水平,公司正逐步通过调整产品结构,提高生产效率和管理效能等降低成本,提升毛利水平。3、报告期内,预计非经常性损益对归属于上市公司股东的净利润的影响金额约为3,000.00万元,主要为公司收到的政府补助以及合并同一控制下企业江苏中煜的影响。",预增,75999500.0,2025-07-10
3888,300602,飞荣达,扣除非经常性损益后的净利润,"预计2025年1-6月扣除非经常性损益后的净利润盈利:12,500万元至14,000万元,同比上年增长:82.34%至104.22%。",132500000.0,93.28,"公司预计2025年上半年度实现营业收入约28.86亿元,归属于上市公司股东的净利润为15,500万元~17,000万元,较上年同期增长103.95%~123.69%,扣除非经常性损益后的净利润为12,500万元~14,000万元,较上年同期增长82.34%~104.22%。业绩增长的主要原因如下:1、报告期内,公司持续强化研发能力,增加研发投入,不断完善和丰富公司产品结构,积极开拓新兴领域市场,深耕产业链上下游,拓宽应用范围,提高公司在手机、计算机、通讯设备及新能源等领域的市场占有率,2025年上半年度营业收入显著增长。同时,公司进一步落实精细化运营管理,全面深入推进降本增效措施,在产能逐步释放和市场份额稳步提升的同时,有效管控成本,实现了盈利能力的稳步提升。2、随着消费电子市场回暖以及市场需求的增加,为电磁屏蔽及热管理等领域提供更广阔的市场空间。公司重要客户相关业务的回归,进一步推动了公司市场份额的稳健增长,公司积极配合客户研发新产品,以满足客户的不同产品、不同使用环境场合及不同使用等级等方面的导热散热和电磁屏蔽需求,并通过深挖热管理及电磁屏蔽解决应用方案的客户及业务布局,进一步提升公司市场占有率,增强业务盈利水平。公司通信领域相关业务开展顺利,整体销售收入以及盈利能力均增长。其中,AI服务器散热相关业务与部分重要客户的合作有序推进中,营业收入显著增长。公司凭借多年的散热技术积累与战略布局,持续加大研发和技术储备,并不断迭代产品,以保持通信领域业务的可持续发展。公司新能源汽车业务,已定点的项目订单持续释放,销售收入逐步增加,但由于铜、铝等大宗原材料价格浮动、新客户导入、部分新项目打样等因素影响导致报告期内公司新能源领域毛利率仍处于相对较低的水平,公司正逐步通过调整产品结构,提高生产效率和管理效能等降低成本,提升毛利水平。3、报告期内,预计非经常性损益对归属于上市公司股东的净利润的影响金额约为3,000.00万元,主要为公司收到的政府补助以及合并同一控制下企业江苏中煜的影响。",预增,68552500.0,2025-07-10
3889,300363,博腾股份,扣除非经常性损益后的净利润,"预计2025年1-6月扣除非经常性损益后的净利润变动:-1,000万元至1,000万元。",0.0,100.0,"2025年上半年,随着公司客户管线、产品管线的不断丰富和拓展,研发技术能力和产品交付能力的不断提升,公司面向国内及国际市场的总体业务均实现了平稳增长,公司预计实现营业收入15.5~16.2亿元,同比增长15%~20%。报告期内,受益于公司营业收入的持续增长,成本费用的严格管控,精益运营带来的运营效率提升,以及新业务减亏等因素影响,公司整体毛利率较去年同期实现大幅提升,盈利能力持续提升。经初步测算,2025年上半年,公司预计实现归属于上市公司股东的净利润0~3,000万元,实现扭亏为盈。其中,非经常性损益影响金额约1,821万元,去年同期约407万元,主要系本期公司对闲置资金进行现金管理取得投资收益的影响。",不确定,-174110000.0,2025-07-10
3890,300363,博腾股份,归属于上市公司股东的净利润,"预计2025年1-6月归属于上市公司股东的净利润盈利:0万元至3,000万元。",15000000.0,108.82,"2025年上半年,随着公司客户管线、产品管线的不断丰富和拓展,研发技术能力和产品交付能力的不断提升,公司面向国内及国际市场的总体业务均实现了平稳增长,公司预计实现营业收入15.5~16.2亿元,同比增长15%~20%。报告期内,受益于公司营业收入的持续增长,成本费用的严格管控,精益运营带来的运营效率提升,以及新业务减亏等因素影响,公司整体毛利率较去年同期实现大幅提升,盈利能力持续提升。经初步测算,2025年上半年,公司预计实现归属于上市公司股东的净利润0~3,000万元,实现扭亏为盈。其中,非经常性损益影响金额约1,821万元,去年同期约407万元,主要系本期公司对闲置资金进行现金管理取得投资收益的影响。",扭亏,-170040000.0,2025-07-10
3891,300138,晨光生物,归属于上市公司股东的净利润,"预计2025年1-6月归属于上市公司股东的净利润盈利:20,200万元至23,200万元,同比上年增长:102.33%至132.38%。",217000000.0,117.355,"2025年上半年棉籽类业务行情回暖,同比实现扭亏为盈,是公司业绩变动的主要影响因素;辣椒红、辣椒精、甜菊糖苷等植提类业务实现的毛利润均同比增长;由此公司整体业绩较上年同期上升。经初步测算,预计实现归属于上市公司股东的净利润20,200万元至23,200万元,同比增长102.33%至132.38%,非经常性损益影响金额约2,800万元。",预增,99834600.0,2025-07-10
3892,300138,晨光生物,营业收入,"预计2025年1-6月营业收入:346,000万元至376,000万元,同比上年变动:-0.89%至7.71%。",3610000000.0,3.41,"2025年上半年棉籽类业务行情回暖,同比实现扭亏为盈,是公司业绩变动的主要影响因素;辣椒红、辣椒精、甜菊糖苷等植提类业务实现的毛利润均同比增长;由此公司整体业绩较上年同期上升。经初步测算,预计实现归属于上市公司股东的净利润20,200万元至23,200万元,同比增长102.33%至132.38%,非经常性损益影响金额约2,800万元。",续盈,3490929900.0,2025-07-10
3893,300138,晨光生物,扣除非经常性损益后的净利润,"预计2025年1-6月扣除非经常性损益后的净利润盈利:17,400万元至20,400万元,同比上年增长:117.4%至154.88%。",189000000.0,136.14,"2025年上半年棉籽类业务行情回暖,同比实现扭亏为盈,是公司业绩变动的主要影响因素;辣椒红、辣椒精、甜菊糖苷等植提类业务实现的毛利润均同比增长;由此公司整体业绩较上年同期上升。经初步测算,预计实现归属于上市公司股东的净利润20,200万元至23,200万元,同比增长102.33%至132.38%,非经常性损益影响金额约2,800万元。",预增,80037700.0,2025-07-10
3894,300105,龙源技术,归属于上市公司股东的净利润,"预计2025年1-6月归属于上市公司股东的净利润盈利:2,600万元至3,100万元,同比上年增长:116.61%至158.26%。",28500000.0,137.435,"1.报告期内,公司按照年度经营计划,稳步推进各项工作。公司营业收入较上年同期增加约529.64万元,增长1.48%。毛利润增加约1,440.25万元,增长19.12%。公司销售、管理及研发费用较上年同期增加约801.78万元,增长11.92%。2.报告期内,投资收益较上年同期减少约686.18万元,下降82.21%。主要确认参股子公司国能科环望奎新能源有限公司投资收益约161.90万元,投资收益较上年同期减少659.39万元,下降80.29%。3.报告期内,信用减值损失较上年同期减少约895.25万元,下降83.37%,主要系本期账龄结构变化计提的坏账准备减少。4.报告期内,所得税费用同比减少约1,345.51万元,同比下降约204.96%。2025年度公司可抵扣亏损额增加约8,032.58万元,上述业务将减少公司本年所得税费用约1,204.89万元,同比减少1,623.35万元。5.报告期内,扣除所得税影响后,公司预计非经常性损益对归属于上市公司股东净利润的影响约为136万元,主要为资产处置收益、政府补贴等。受上述因素影响,归属于上市公司股东的净利润较上期上升。",预增,12003200.0,2025-07-10
3895,300105,龙源技术,扣除非经常性损益后的净利润,"预计2025年1-6月扣除非经常性损益后的净利润盈利:2,464.1万元至2,964.1万元,同比上年增长:240.8%至309.95%。",27141000.0,275.375,"1.报告期内,公司按照年度经营计划,稳步推进各项工作。公司营业收入较上年同期增加约529.64万元,增长1.48%。毛利润增加约1,440.25万元,增长19.12%。公司销售、管理及研发费用较上年同期增加约801.78万元,增长11.92%。2.报告期内,投资收益较上年同期减少约686.18万元,下降82.21%。主要确认参股子公司国能科环望奎新能源有限公司投资收益约161.90万元,投资收益较上年同期减少659.39万元,下降80.29%。3.报告期内,信用减值损失较上年同期减少约895.25万元,下降83.37%,主要系本期账龄结构变化计提的坏账准备减少。4.报告期内,所得税费用同比减少约1,345.51万元,同比下降约204.96%。2025年度公司可抵扣亏损额增加约8,032.58万元,上述业务将减少公司本年所得税费用约1,204.89万元,同比减少1,623.35万元。5.报告期内,扣除所得税影响后,公司预计非经常性损益对归属于上市公司股东净利润的影响约为136万元,主要为资产处置收益、政府补贴等。受上述因素影响,归属于上市公司股东的净利润较上期上升。",预增,7230400.0,2025-07-10
3896,200468,宁通信B,归属于上市公司股东的净利润,"预计2025年1-6月归属于上市公司股东的净利润亏损:520万元至730万元,同比上年增长:23%左右。",-6250000.0,23.0,"1、公司聚焦主责主业,夯实核心业务,推进年度重点研发项目实施,提升核心产品自主研发能力;进一步优化产业结构,关闭亏损事业部,克服部分项目周期延长等不利因素,积极拓展央企、金融、电力等重点行业市场,报告期内公司营业收入同比下降约4,100万元,主要系不含原子公司南京南曼电气有限公司营业收入。上年同期南京南曼电气有限公司营业收入为5,299万元。报告期内,归属于上市公司股东的净利润同比减亏约23%,扣除非经常性损益后的净利润同比减亏约37%。2、公司积极推进母公司亏损治理,持续发展母公司精密制造业务,围绕高端电子装备精密制造能力需求,精密制造业务能力大幅提升;同时加大“两金”压降、采购降本等工作力度,强化成本管控,持续降本增效,提升经营效益。",减亏,-9457800.0,2025-07-10
3897,200468,宁通信B,每股收益,预计2025年1-6月每股收益亏损:0.024元至0.034元。,-0.029,,"1、公司聚焦主责主业,夯实核心业务,推进年度重点研发项目实施,提升核心产品自主研发能力;进一步优化产业结构,关闭亏损事业部,克服部分项目周期延长等不利因素,积极拓展央企、金融、电力等重点行业市场,报告期内公司营业收入同比下降约4,100万元,主要系不含原子公司南京南曼电气有限公司营业收入。上年同期南京南曼电气有限公司营业收入为5,299万元。报告期内,归属于上市公司股东的净利润同比减亏约23%,扣除非经常性损益后的净利润同比减亏约37%。2、公司积极推进母公司亏损治理,持续发展母公司精密制造业务,围绕高端电子装备精密制造能力需求,精密制造业务能力大幅提升;同时加大“两金”压降、采购降本等工作力度,强化成本管控,持续降本增效,提升经营效益。",减亏,-0.04,2025-07-10
3898,200468,宁通信B,扣除非经常性损益后的净利润,"预计2025年1-6月扣除非经常性损益后的净利润亏损:540万元至750万元,同比上年增长:37%左右。",-6450000.0,37.0,"1、公司聚焦主责主业,夯实核心业务,推进年度重点研发项目实施,提升核心产品自主研发能力;进一步优化产业结构,关闭亏损事业部,克服部分项目周期延长等不利因素,积极拓展央企、金融、电力等重点行业市场,报告期内公司营业收入同比下降约4,100万元,主要系不含原子公司南京南曼电气有限公司营业收入。上年同期南京南曼电气有限公司营业收入为5,299万元。报告期内,归属于上市公司股东的净利润同比减亏约23%,扣除非经常性损益后的净利润同比减亏约37%。2、公司积极推进母公司亏损治理,持续发展母公司精密制造业务,围绕高端电子装备精密制造能力需求,精密制造业务能力大幅提升;同时加大“两金”压降、采购降本等工作力度,强化成本管控,持续降本增效,提升经营效益。",减亏,-11897400.0,2025-07-10
3899,002812,恩捷股份,归属于上市公司股东的净利润,"预计2025年1-6月归属于上市公司股东的净利润亏损:8,265万元至10,735万元。",-95000000.0,-132.645,"报告期内,公司核心业务湿法锂电池隔离膜产品展现出良好的发展韧性和盈利能力。公司依托全球市场布局的完善性、先发技术优势、行业领先的研发实力和专利技术,通过积极调整市场开拓策略,以及优化工艺流程叠加精细化管理等降本增效措施,销量同比有较大幅度增加,经营性净现金流持续为正,市场占有率依然保持行业领先水平,公司境内湿法锂电池隔离膜业务整体处于盈利状态。在全球能源结构转型和碳中和目标持续推进的背景下,锂电池隔膜产品作为绿色能源产业链的一环,市场需求及发展前景依然向好。本期业绩出现亏损的主要原因是由于报告期内主要产品锂电池隔离膜的毛利率比上年同期有所下滑;公司铝塑膜、干法锂电池隔离膜及部分前瞻性布局的业务板块暂处于亏损状态;同时,公司正在加快推进湿法锂电池隔膜产品各海外债券代码:128095债券简称:恩捷转债生产基地的建设布局,海外公司的运营费用短期内对业绩造成一定压力;此外,基于谨慎性原则,公司拟对部分存货计提减值准备,最终金额尚在核定中,该计提将减少当期利润。今后公司将持续秉持清晰的经营战略,专注于锂电池隔离膜业务,深耕新能源领域,加强研发力度、优化产品结构,并把握海外市场发展机遇,为未来业绩提升奠定良好基础。",首亏,291027400.0,2025-07-10
3900,002812,恩捷股份,每股收益,预计2025年1-6月每股收益亏损:0.09元至0.11元。,-0.1,,"报告期内,公司核心业务湿法锂电池隔离膜产品展现出良好的发展韧性和盈利能力。公司依托全球市场布局的完善性、先发技术优势、行业领先的研发实力和专利技术,通过积极调整市场开拓策略,以及优化工艺流程叠加精细化管理等降本增效措施,销量同比有较大幅度增加,经营性净现金流持续为正,市场占有率依然保持行业领先水平,公司境内湿法锂电池隔离膜业务整体处于盈利状态。在全球能源结构转型和碳中和目标持续推进的背景下,锂电池隔膜产品作为绿色能源产业链的一环,市场需求及发展前景依然向好。本期业绩出现亏损的主要原因是由于报告期内主要产品锂电池隔离膜的毛利率比上年同期有所下滑;公司铝塑膜、干法锂电池隔离膜及部分前瞻性布局的业务板块暂处于亏损状态;同时,公司正在加快推进湿法锂电池隔膜产品各海外债券代码:128095债券简称:恩捷转债生产基地的建设布局,海外公司的运营费用短期内对业绩造成一定压力;此外,基于谨慎性原则,公司拟对部分存货计提减值准备,最终金额尚在核定中,该计提将减少当期利润。今后公司将持续秉持清晰的经营战略,专注于锂电池隔离膜业务,深耕新能源领域,加强研发力度、优化产品结构,并把握海外市场发展机遇,为未来业绩提升奠定良好基础。",首亏,0.3,2025-07-10
3901,002812,恩捷股份,扣除非经常性损益后的净利润,"预计2025年1-6月扣除非经常性损益后的净利润亏损:8,320万元至10,790万元。",-95550000.0,-136.82,"报告期内,公司核心业务湿法锂电池隔离膜产品展现出良好的发展韧性和盈利能力。公司依托全球市场布局的完善性、先发技术优势、行业领先的研发实力和专利技术,通过积极调整市场开拓策略,以及优化工艺流程叠加精细化管理等降本增效措施,销量同比有较大幅度增加,经营性净现金流持续为正,市场占有率依然保持行业领先水平,公司境内湿法锂电池隔离膜业务整体处于盈利状态。在全球能源结构转型和碳中和目标持续推进的背景下,锂电池隔膜产品作为绿色能源产业链的一环,市场需求及发展前景依然向好。本期业绩出现亏损的主要原因是由于报告期内主要产品锂电池隔离膜的毛利率比上年同期有所下滑;公司铝塑膜、干法锂电池隔离膜及部分前瞻性布局的业务板块暂处于亏损状态;同时,公司正在加快推进湿法锂电池隔膜产品各海外债券代码:128095债券简称:恩捷转债生产基地的建设布局,海外公司的运营费用短期内对业绩造成一定压力;此外,基于谨慎性原则,公司拟对部分存货计提减值准备,最终金额尚在核定中,该计提将减少当期利润。今后公司将持续秉持清晰的经营战略,专注于锂电池隔离膜业务,深耕新能源领域,加强研发力度、优化产品结构,并把握海外市场发展机遇,为未来业绩提升奠定良好基础。",首亏,259507400.0,2025-07-10
3902,002714,牧原股份,归属于上市公司股东的净利润,"预计2025年1-6月归属于上市公司股东的净利润盈利:1,020,000万元至1,070,000万元,同比上年增长:1129.97%至1190.26%。",10450000000.0,1160.115,"公司2025年上半年经营业绩大幅提升,主要原因为报告期内公司生猪出栏量较去年同期上升导致收入上升,且生猪养殖成本较去年同期下降。",预增,829000000.0,2025-07-10
3903,002714,牧原股份,净利润,"预计2025年1-6月净利润盈利:1,050,000万元至1,100,000万元,同比上年增长:924.6%至973.39%。",10750000000.0,948.995,"公司2025年上半年经营业绩大幅提升,主要原因为报告期内公司生猪出栏量较去年同期上升导致收入上升,且生猪养殖成本较去年同期下降。",预增,1025000000.0,2025-07-10
3904,002714,牧原股份,每股收益,预计2025年1-6月每股收益盈利:1.9元至2元。,1.95,,"公司2025年上半年经营业绩大幅提升,主要原因为报告期内公司生猪出栏量较去年同期上升导致收入上升,且生猪养殖成本较去年同期下降。",预增,0.15,2025-07-10
3905,002714,牧原股份,扣除非经常性损益后的净利润,"预计2025年1-6月扣除非经常性损益后的净利润盈利:1,060,000万元至1,110,000万元,同比上年增长:882.95%至929.31%。",10850000000.0,906.13,"公司2025年上半年经营业绩大幅提升,主要原因为报告期内公司生猪出栏量较去年同期上升导致收入上升,且生猪养殖成本较去年同期下降。",预增,1078000000.0,2025-07-10
3906,002657,中科金财,归属于上市公司股东的净利润,"预计2025年1-6月归属于上市公司股东的净利润亏损:7,500万元至10,500万元,同比上年下降:51.43%至112%。",-90000000.0,-81.715,"报告期内,公司归属于上市公司股东的净利润较上年同期有所下降,主要原因系公司期间费用增加、毛利润下降所致。",增亏,-49529100.0,2025-07-10
3907,002657,中科金财,每股收益,预计2025年1-6月每股收益亏损:0.22元至0.31元。,-0.265,,"报告期内,公司归属于上市公司股东的净利润较上年同期有所下降,主要原因系公司期间费用增加、毛利润下降所致。",增亏,-0.15,2025-07-10
3908,002657,中科金财,扣除非经常性损益后的净利润,"预计2025年1-6月扣除非经常性损益后的净利润亏损:7,400万元至10,400万元,同比上年下降:33.43%至87.52%。",-89000000.0,-60.475,"报告期内,公司归属于上市公司股东的净利润较上年同期有所下降,主要原因系公司期间费用增加、毛利润下降所致。",增亏,-55460900.0,2025-07-10
3909,002611,东方精工,归属于上市公司股东的净利润,"预计2025年1-6月归属于上市公司股东的净利润盈利:36,054万元至42,609万元,同比上年增长:120%至160%。",393315000.0,140.0,"1.报告期内,公司瓦楞纸包装装备业务整体营收利润保持稳健;水上动力设备业务板块整体营收延续了自2020年以来的良好增势,营收增速超20%,对公司合并报表营收利润的贡献持续增长。2.2025年上半年,公司开展金融资产投资所确认的投资收益相较于去年同期大幅增长,预计非经常性损益金额对净利润的影响金额约为10,852万元~15,116万元(2024年上半年非经常性损益金额为-6,522.72万元)。",预增,163880500.0,2025-07-10
3910,002611,东方精工,扣除非经常性损益后的净利润,"预计2025年1-6月扣除非经常性损益后的净利润盈利:25,202万元至27,493万元,同比上年增长:10%至20%。",263475000.0,15.0,"1.报告期内,公司瓦楞纸包装装备业务整体营收利润保持稳健;水上动力设备业务板块整体营收延续了自2020年以来的良好增势,营收增速超20%,对公司合并报表营收利润的贡献持续增长。2.2025年上半年,公司开展金融资产投资所确认的投资收益相较于去年同期大幅增长,预计非经常性损益金额对净利润的影响金额约为10,852万元~15,116万元(2024年上半年非经常性损益金额为-6,522.72万元)。",略增,229107700.0,2025-07-10
3911,002611,东方精工,每股收益,预计2025年1-6月每股收益盈利:0.31元至0.36元。,0.335,,"1.报告期内,公司瓦楞纸包装装备业务整体营收利润保持稳健;水上动力设备业务板块整体营收延续了自2020年以来的良好增势,营收增速超20%,对公司合并报表营收利润的贡献持续增长。2.2025年上半年,公司开展金融资产投资所确认的投资收益相较于去年同期大幅增长,预计非经常性损益金额对净利润的影响金额约为10,852万元~15,116万元(2024年上半年非经常性损益金额为-6,522.72万元)。",预增,0.14,2025-07-10
3912,002546,新联电子,扣除非经常性损益后的净利润,"预计2025年1-6月扣除非经常性损益后的净利润盈利:7,100万元至8,700万元,同比上年增长:17.04%至43.42%。",79000000.0,30.23,"公司2025年上半年度归属于上市公司股东的净利润较上年同期大幅增长,主要原因如下:1、本期非经常性收益较上年同期大幅增加,预计2025年上半年度非经常性损益对净利润的影响金额为9,500万元至11,100万元,较上年同期(-10,194.61万元)大幅增加,主要系公司理财产品投资收益增加及持有的交易性金融资产公允价值变动收益增加所致,该事项属于非经常性损益。2、公司2025年上半年扣除非经常性损益后的净利润较上年同期上升,主要系2025年上半年公司营业收入较上年同期增长所致。",略增,60662000.0,2025-07-10
