序号,股票代码,股票简称,预测指标,业绩变动,预测数值,业绩变动幅度,业绩变动原因,预告类型,上年同期值,公告日期
5668,300091,*ST金灵,扣除非经常性损益后的净利润,"预计2023年1-12月扣除非经常性损益后的净利润亏损:31,830万元至41,830万元。",-368300000.0,-5.155,"1、报告期内,受市场供需变化等多方面因素影响下,公司营业收入同比下降;同时,公司加大市场开拓力度及研发投入,导致成本费用上升。2、根据《会计监管风险提示第8号——商誉减值》等相关规定,基于子公司上海运能能源科技有限公司经营业绩下滑及高邮市林源科技开发有限公司近三年持续亏损的客观因素,公司对收购形成的商誉进行了初步减值测试,预计本年度计提商誉减值准备约9,000万元至12,000万元(最终数据以经审计的财务报告为准)。3、根据企业会计准则及相关会计政策规定,结合公司实际经营情况、行业市场变化、资产运行情况等综合影响因素,经公司初步测算,预计本年度对应收款项、合同资产等计提资产减值损失约7,000万元至11,000万元(最终数据以经审计的财务报告为准)。4、报告期内,公司2023年度非经常性损益对净利润的影响金额约1,830万元,主要系计入损益的政府补助收入及投资收益等。",续亏,-350256200.0,2024-01-27
5669,300061,旗天科技,归属于上市公司股东的净利润,"预计2023年1-12月归属于上市公司股东的净利润亏损:37,000万元至53,000万元。",-450000000.0,-969.935,"1、报告期,公司数字生活营销板块受外部消费环境压力、行业竞争加剧和主要合作客户营销预算压缩的影响,部分项目的落地和执行进度低于预期。为应对上述影响,公司加大研发投入,不断优化迭代业务中台、运营中台和SaaS平台等科技系统平台,提升平台处理和转化能力,进一步打造平台运营、科技及综合解决方案能力。2、报告期,公司银行卡增值营销板块重要合作银行政策发生变化,公司对产品及相应的运营管理进行升级调整,业务规模和经营业绩受到较大影响。同时公司积极拓展新的合作银行,但目前规模较小。3、鉴于上述因素对公司主营业务的影响预计将会持续,且报告期内数字生活营销、银行卡增值营销等业务的经营业绩低于预期,根据企业会计准则的相关要求,公司对收购上述业务形成的商誉进行了初步减值测试,经对各项资产组初步测算,本报告期预计计提商誉减值准备金额约3.1亿元至4.4亿元,实际计提金额需依据评估机构评估及审计机构审计后确定。4、预计本报告期非经常性损益对公司净利润的影响约为500万元。",首亏,51728200.0,2024-01-27
5670,300061,旗天科技,非经常性损益,预计2023年1-12月非经常性损益约:500万元。,5000000.0,-52.61,"1、报告期,公司数字生活营销板块受外部消费环境压力、行业竞争加剧和主要合作客户营销预算压缩的影响,部分项目的落地和执行进度低于预期。为应对上述影响,公司加大研发投入,不断优化迭代业务中台、运营中台和SaaS平台等科技系统平台,提升平台处理和转化能力,进一步打造平台运营、科技及综合解决方案能力。2、报告期,公司银行卡增值营销板块重要合作银行政策发生变化,公司对产品及相应的运营管理进行升级调整,业务规模和经营业绩受到较大影响。同时公司积极拓展新的合作银行,但目前规模较小。3、鉴于上述因素对公司主营业务的影响预计将会持续,且报告期内数字生活营销、银行卡增值营销等业务的经营业绩低于预期,根据企业会计准则的相关要求,公司对收购上述业务形成的商誉进行了初步减值测试,经对各项资产组初步测算,本报告期预计计提商誉减值准备金额约3.1亿元至4.4亿元,实际计提金额需依据评估机构评估及审计机构审计后确定。4、预计本报告期非经常性损益对公司净利润的影响约为500万元。",不确定,10551783.04,2024-01-27
5671,300061,旗天科技,营业收入,"预计2023年1-12月营业收入:80,000万元至110,000万元。",950000000.0,-24.345,"1、报告期,公司数字生活营销板块受外部消费环境压力、行业竞争加剧和主要合作客户营销预算压缩的影响,部分项目的落地和执行进度低于预期。为应对上述影响,公司加大研发投入,不断优化迭代业务中台、运营中台和SaaS平台等科技系统平台,提升平台处理和转化能力,进一步打造平台运营、科技及综合解决方案能力。2、报告期,公司银行卡增值营销板块重要合作银行政策发生变化,公司对产品及相应的运营管理进行升级调整,业务规模和经营业绩受到较大影响。同时公司积极拓展新的合作银行,但目前规模较小。3、鉴于上述因素对公司主营业务的影响预计将会持续,且报告期内数字生活营销、银行卡增值营销等业务的经营业绩低于预期,根据企业会计准则的相关要求,公司对收购上述业务形成的商誉进行了初步减值测试,经对各项资产组初步测算,本报告期预计计提商誉减值准备金额约3.1亿元至4.4亿元,实际计提金额需依据评估机构评估及审计机构审计后确定。4、预计本报告期非经常性损益对公司净利润的影响约为500万元。",略减,1255680700.0,2024-01-27
5672,300061,旗天科技,扣除非经常性损益后的净利润,"预计2023年1-12月扣除非经常性损益后的净利润亏损:37,500万元至53,500万元。",-455000000.0,-1205.005,"1、报告期,公司数字生活营销板块受外部消费环境压力、行业竞争加剧和主要合作客户营销预算压缩的影响,部分项目的落地和执行进度低于预期。为应对上述影响,公司加大研发投入,不断优化迭代业务中台、运营中台和SaaS平台等科技系统平台,提升平台处理和转化能力,进一步打造平台运营、科技及综合解决方案能力。2、报告期,公司银行卡增值营销板块重要合作银行政策发生变化,公司对产品及相应的运营管理进行升级调整,业务规模和经营业绩受到较大影响。同时公司积极拓展新的合作银行,但目前规模较小。3、鉴于上述因素对公司主营业务的影响预计将会持续,且报告期内数字生活营销、银行卡增值营销等业务的经营业绩低于预期,根据企业会计准则的相关要求,公司对收购上述业务形成的商誉进行了初步减值测试,经对各项资产组初步测算,本报告期预计计提商誉减值准备金额约3.1亿元至4.4亿元,实际计提金额需依据评估机构评估及审计机构审计后确定。4、预计本报告期非经常性损益对公司净利润的影响约为500万元。",首亏,41176400.0,2024-01-27
5673,300061,旗天科技,扣除后营业收入,"预计2023年1-12月扣除后营业收入:79,700万元至109,880万元。",947900000.0,,"1、报告期,公司数字生活营销板块受外部消费环境压力、行业竞争加剧和主要合作客户营销预算压缩的影响,部分项目的落地和执行进度低于预期。为应对上述影响,公司加大研发投入,不断优化迭代业务中台、运营中台和SaaS平台等科技系统平台,提升平台处理和转化能力,进一步打造平台运营、科技及综合解决方案能力。2、报告期,公司银行卡增值营销板块重要合作银行政策发生变化,公司对产品及相应的运营管理进行升级调整,业务规模和经营业绩受到较大影响。同时公司积极拓展新的合作银行,但目前规模较小。3、鉴于上述因素对公司主营业务的影响预计将会持续,且报告期内数字生活营销、银行卡增值营销等业务的经营业绩低于预期,根据企业会计准则的相关要求,公司对收购上述业务形成的商誉进行了初步减值测试,经对各项资产组初步测算,本报告期预计计提商誉减值准备金额约3.1亿元至4.4亿元,实际计提金额需依据评估机构评估及审计机构审计后确定。4、预计本报告期非经常性损益对公司净利润的影响约为500万元。",略减,1254239000.0,2024-01-27
5674,300025,华星创业,归属于上市公司股东的净利润,"预计2023年1-12月归属于上市公司股东的净利润亏损:1,950万元至2,900万元。",-24250000.0,-273.765,"2023年度,公司营业收入较上年同期略有提升。公司本期预计亏损主要系:(1)公司本期确认股份支付费用1,130万元;(2)公司本期计提《三体》授权许可摊销1,124万元。本报告期预计非经常性损益对归属于上市公司股东的净利润的影响为570万元—670万元。",首亏,13955800.0,2024-01-27
5675,300025,华星创业,非经常性损益,预计2023年1-12月非经常性损益:570万元至670万元。,6200000.0,-85.925,"2023年度,公司营业收入较上年同期略有提升。公司本期预计亏损主要系:(1)公司本期确认股份支付费用1,130万元;(2)公司本期计提《三体》授权许可摊销1,124万元。本报告期预计非经常性损益对归属于上市公司股东的净利润的影响为570万元—670万元。",不确定,44054799.61,2024-01-27
5676,300025,华星创业,营业收入,"预计2023年1-12月营业收入:70,000万元至75,000万元。",725000000.0,7.185,"2023年度,公司营业收入较上年同期略有提升。公司本期预计亏损主要系:(1)公司本期确认股份支付费用1,130万元;(2)公司本期计提《三体》授权许可摊销1,124万元。本报告期预计非经常性损益对归属于上市公司股东的净利润的影响为570万元—670万元。",略增,676394200.0,2024-01-27
5677,300025,华星创业,扣除后营业收入,"预计2023年1-12月扣除后营业收入:68,500万元至73,500万元。",710000000.0,,"2023年度,公司营业收入较上年同期略有提升。公司本期预计亏损主要系:(1)公司本期确认股份支付费用1,130万元;(2)公司本期计提《三体》授权许可摊销1,124万元。本报告期预计非经常性损益对归属于上市公司股东的净利润的影响为570万元—670万元。",略增,661746000.0,2024-01-27
5678,300025,华星创业,扣除非经常性损益后的净利润,"预计2023年1-12月扣除非经常性损益后的净利润亏损:2,520万元至3,570万元。",-30450000.0,-1.165,"2023年度,公司营业收入较上年同期略有提升。公司本期预计亏损主要系:(1)公司本期确认股份支付费用1,130万元;(2)公司本期计提《三体》授权许可摊销1,124万元。本报告期预计非经常性损益对归属于上市公司股东的净利润的影响为570万元—670万元。",续亏,-30099000.0,2024-01-27
5679,200058,深赛格B,每股收益,预计2023年1-12月每股收益盈利:0.0528元至0.069元。,0.0609,,"1.公司本报告期归属于上市公司股东的净利润约盈利6,500万元—8,500万元,较上年同期上升,主要由于公司上年同期积极响应政府号召,贯彻落实租金减免的决策部署,对符合政策的商户进行租金减免。2.公司本报告期扣除非经常性损益后的净利润约亏损7,000万元—10,000万元,较上年同期增亏,主要由于公司控股孙公司本期计提土地增值税及相关资产减值准备。",预增,0.0128,2024-01-27
5680,200058,深赛格B,扣除非经常性损益后的净利润,"预计2023年1-12月扣除非经常性损益后的净利润亏损:7,000万元至10,000万元,同比上年下降:121.1%至215.86%。",-85000000.0,-168.48,"1.公司本报告期归属于上市公司股东的净利润约盈利6,500万元—8,500万元,较上年同期上升,主要由于公司上年同期积极响应政府号召,贯彻落实租金减免的决策部署,对符合政策的商户进行租金减免。2.公司本报告期扣除非经常性损益后的净利润约亏损7,000万元—10,000万元,较上年同期增亏,主要由于公司控股孙公司本期计提土地增值税及相关资产减值准备。",增亏,-31660000.0,2024-01-27
5681,200058,深赛格B,归属于上市公司股东的净利润,"预计2023年1-12月归属于上市公司股东的净利润盈利:6,500万元至8,500万元,同比上年增长:311.91%至438.66%。",75000000.0,375.285,"1.公司本报告期归属于上市公司股东的净利润约盈利6,500万元—8,500万元,较上年同期上升,主要由于公司上年同期积极响应政府号召,贯彻落实租金减免的决策部署,对符合政策的商户进行租金减免。2.公司本报告期扣除非经常性损益后的净利润约亏损7,000万元—10,000万元,较上年同期增亏,主要由于公司控股孙公司本期计提土地增值税及相关资产减值准备。",预增,15780000.0,2024-01-27
5682,200029,深深房B,每股收益,预计2023年1-12月每股收益亏损:0.1878元至0.2768元。,-0.2323,,"公司业绩变动的主要原因:1.报告期内公司房地产销售结转收入同比下降;2.报告期末公司对存在减值迹象的资产进行了减值测试,基于谨慎性原则对可能发生损失的存货计提了减值准备;3.上年同期公司转让物业公司股权确认了1.62亿元投资收益。",首亏,0.1519,2024-01-27
5683,200029,深深房B,扣除非经常性损益后的净利润,"预计2023年1-12月扣除非经常性损益后的净利润亏损:36,000万元至48,000万元,同比上年下降:1879.54%至2472.71%。",-420000000.0,-2176.125,"公司业绩变动的主要原因:1.报告期内公司房地产销售结转收入同比下降;2.报告期末公司对存在减值迹象的资产进行了减值测试,基于谨慎性原则对可能发生损失的存货计提了减值准备;3.上年同期公司转让物业公司股权确认了1.62亿元投资收益。",首亏,20230000.0,2024-01-27
5684,200029,深深房B,归属于上市公司股东的净利润,"预计2023年1-12月归属于上市公司股东的净利润亏损:19,000万元至28,000万元,同比上年下降:223.6%至282.15%。",-235000000.0,-252.875,"公司业绩变动的主要原因:1.报告期内公司房地产销售结转收入同比下降;2.报告期末公司对存在减值迹象的资产进行了减值测试,基于谨慎性原则对可能发生损失的存货计提了减值准备;3.上年同期公司转让物业公司股权确认了1.62亿元投资收益。",首亏,153720000.0,2024-01-27
5685,003040,楚天龙,每股收益,预计2023年1-12月每股收益盈利:0.14元至0.2元。,0.17,,"公司2023年业绩较去年同期下降,主要是受部分产品市场需求波动影响,产品销售额及毛利同比出现一定幅度下滑;同时公司持续加大研发投入,推进数字人民币相关产品与技术、数字安全解决方案演进迭代和应用推广,加大物联网、车联网产品及应用、自助服务一体化解决方案等项目的研发,研发费用同比增长,公司2023年归属于上市公司股东的净利润同比下降。",预减,0.36,2024-01-27
5686,003040,楚天龙,归属于上市公司股东的净利润,"预计2023年1-12月归属于上市公司股东的净利润盈利:6,500万元至9,100万元,同比上年下降:45.18%至60.84%。",78000000.0,-53.01,"公司2023年业绩较去年同期下降,主要是受部分产品市场需求波动影响,产品销售额及毛利同比出现一定幅度下滑;同时公司持续加大研发投入,推进数字人民币相关产品与技术、数字安全解决方案演进迭代和应用推广,加大物联网、车联网产品及应用、自助服务一体化解决方案等项目的研发,研发费用同比增长,公司2023年归属于上市公司股东的净利润同比下降。",预减,165985500.0,2024-01-27
5687,003040,楚天龙,扣除非经常性损益后的净利润,"预计2023年1-12月扣除非经常性损益后的净利润盈利:5,890万元至8,490万元,同比上年下降:49.19%至64.75%。",71900000.0,-56.97,"公司2023年业绩较去年同期下降,主要是受部分产品市场需求波动影响,产品销售额及毛利同比出现一定幅度下滑;同时公司持续加大研发投入,推进数字人民币相关产品与技术、数字安全解决方案演进迭代和应用推广,加大物联网、车联网产品及应用、自助服务一体化解决方案等项目的研发,研发费用同比增长,公司2023年归属于上市公司股东的净利润同比下降。",预减,167096900.0,2024-01-27
5688,003001,中岩大地,归属于上市公司股东的净利润,"预计2023年1-12月归属于上市公司股东的净利润盈利:1,800万元至2,700万元,同比上年增长:112.5%至118.75%。",22500000.0,115.625,"公司围绕着“核心技术、核心材料为国家战略服务""的战略目标,持续加强市场推广,积极承接优质项目。通过不断研发技术,逐步转化并有效控制项目成本,提高项目毛利率。同时,公司积极催款,减少信用减值损失计提。在费用管控方面,公司持续实施降本增效措施,有效控制了成本,公司的经营业绩逐渐向好。",扭亏,-143992700.0,2024-01-27
5689,003001,中岩大地,每股收益,预计2023年1-12月每股收益盈利:0.14元至0.21元。,0.175,,"公司围绕着“核心技术、核心材料为国家战略服务""的战略目标,持续加强市场推广,积极承接优质项目。通过不断研发技术,逐步转化并有效控制项目成本,提高项目毛利率。同时,公司积极催款,减少信用减值损失计提。在费用管控方面,公司持续实施降本增效措施,有效控制了成本,公司的经营业绩逐渐向好。",扭亏,-1.14,2024-01-27
5690,003001,中岩大地,扣除非经常性损益后的净利润,"预计2023年1-12月扣除非经常性损益后的净利润盈利:950万元至1,850万元,同比上年增长:106.53%至112.71%。",14000000.0,109.62,"公司围绕着“核心技术、核心材料为国家战略服务""的战略目标,持续加强市场推广,积极承接优质项目。通过不断研发技术,逐步转化并有效控制项目成本,提高项目毛利率。同时,公司积极催款,减少信用减值损失计提。在费用管控方面,公司持续实施降本增效措施,有效控制了成本,公司的经营业绩逐渐向好。",扭亏,-145550400.0,2024-01-27
5691,002963,豪尔赛,每股收益,预计2023年1-12月每股收益盈利:0.09元至0.11元。,0.1,,"报告期内,公司经营业绩较上年同期变动的主要原因:1、公司认购的共青城秋实股权投资合伙企业(有限合伙)股权投资基金投资的绍兴中芯集成电路制造股份有限公司于2023年5月10日在上海证券交易所科创板上市,报告期内公司确认了相应股权投资基金的公允价值变动收益,导致本报告期非经常性损益、净利润较上年同期大幅提高。2、报告期内,公司以照明工程为主要业务,同时积极拓展新业务领域,形成以“智慧+”总体战略布局为引领,“三智一网”和豪能汇新能源“双轮驱动”的发展战略。2023年是宏观经济恢复发展的一年,我国经济回升向好,高质量发展扎实推进,公司各业务板块和工程项目进展顺利,经营状况较上年同期有较大改善。",扭亏,-1.04,2024-01-27
5692,002963,豪尔赛,归属于上市公司股东的净利润,"预计2023年1-12月归属于上市公司股东的净利润盈利:1,313.72万元至1,617.39万元,同比上年增长:108.42%至110.37%。",14655550.0,109.395,"报告期内,公司经营业绩较上年同期变动的主要原因:1、公司认购的共青城秋实股权投资合伙企业(有限合伙)股权投资基金投资的绍兴中芯集成电路制造股份有限公司于2023年5月10日在上海证券交易所科创板上市,报告期内公司确认了相应股权投资基金的公允价值变动收益,导致本报告期非经常性损益、净利润较上年同期大幅提高。2、报告期内,公司以照明工程为主要业务,同时积极拓展新业务领域,形成以“智慧+”总体战略布局为引领,“三智一网”和豪能汇新能源“双轮驱动”的发展战略。2023年是宏观经济恢复发展的一年,我国经济回升向好,高质量发展扎实推进,公司各业务板块和工程项目进展顺利,经营状况较上年同期有较大改善。",扭亏,-156041000.0,2024-01-27
5693,002963,豪尔赛,扣除非经常性损益后的净利润,"预计2023年1-12月扣除非经常性损益后的净利润亏损:5,193.52万元至5,497.2万元,同比上年增长:67.56%至69.35%。",-53453600.0,68.455,"报告期内,公司经营业绩较上年同期变动的主要原因:1、公司认购的共青城秋实股权投资合伙企业(有限合伙)股权投资基金投资的绍兴中芯集成电路制造股份有限公司于2023年5月10日在上海证券交易所科创板上市,报告期内公司确认了相应股权投资基金的公允价值变动收益,导致本报告期非经常性损益、净利润较上年同期大幅提高。2、报告期内,公司以照明工程为主要业务,同时积极拓展新业务领域,形成以“智慧+”总体战略布局为引领,“三智一网”和豪能汇新能源“双轮驱动”的发展战略。2023年是宏观经济恢复发展的一年,我国经济回升向好,高质量发展扎实推进,公司各业务板块和工程项目进展顺利,经营状况较上年同期有较大改善。",减亏,-169458800.0,2024-01-27
5694,002955,鸿合科技,每股收益,预计2023年1-12月每股收益盈利:1.38元至1.47元。,1.425,,"报告期内,公司投资收益较2022年度下降较大;同时,由于海外自有品牌业务快速发展,导致海外代工业务收入大幅减少,因此,报告期内营业收入较去年同期有所下滑。综上,公司经营业绩在报告期内较去年同期有所下降。",略减,1.69,2024-01-27
5695,002955,鸿合科技,归属于上市公司股东的净利润,"预计2023年1-12月归属于上市公司股东的净利润盈利:32,450万元至34,450万元,同比上年下降:13.03%至18.08%。",334500000.0,-15.555,"报告期内,公司投资收益较2022年度下降较大;同时,由于海外自有品牌业务快速发展,导致海外代工业务收入大幅减少,因此,报告期内营业收入较去年同期有所下滑。综上,公司经营业绩在报告期内较去年同期有所下降。",略减,396104100.0,2024-01-27
5696,002955,鸿合科技,扣除非经常性损益后的净利润,"预计2023年1-12月扣除非经常性损益后的净利润盈利:28,250万元至30,250万元,同比上年下降:4.87%至11.16%。",292500000.0,-8.015,"报告期内,公司投资收益较2022年度下降较大;同时,由于海外自有品牌业务快速发展,导致海外代工业务收入大幅减少,因此,报告期内营业收入较去年同期有所下滑。综上,公司经营业绩在报告期内较去年同期有所下降。",略减,318001700.0,2024-01-27
5697,002945,华林证券,扣除非经常性损益后的净利润,"预计2023年1-12月扣除非经常性损益后的净利润盈利:15,198万元至19,845万元,同比上年下降:53.94%至64.72%。",175215000.0,-59.33,"公司坚定实施科技金融转型战略,打造以科技、财富、交易为核心竞争力的差异化券商。2023年度,A股市场整体震荡波动,行业结构分化明显,公司公允价值变动损益同比减少;同时,市场交投活跃度下滑,IPO及再融资阶段性收紧,综合导致公司营业收入同比下降,归属于上市公司股东的净利润预计同比下降。",预减,430841400.0,2024-01-27
5698,002942,新农股份,扣除后营业收入,"预计2023年1-12月扣除后营业收入:80,000万元至84,000万元。",820000000.0,,"2023年度受行业周期性、供求关系等因素的影响,导致农药渠道库存消化缓慢,引发农药产品价格持续走低。我公司原药与中间体整体渠道库存过大,客户增量需求剧减,公司主要原药与中间体产品出现量价齐跌导致收入较大幅下降,受此影响公司个别主要产品出现较大减值。2023年预计报告期内非经常性损益对归属于上市公司净利润影响额约为1,800万元。",略减,1212617300.0,2024-01-27
5699,002942,新农股份,非经常性损益,"预计2023年1-12月非经常性损益约:1,800万元。",18000000.0,88.65,"2023年度受行业周期性、供求关系等因素的影响,导致农药渠道库存消化缓慢,引发农药产品价格持续走低。我公司原药与中间体整体渠道库存过大,客户增量需求剧减,公司主要原药与中间体产品出现量价齐跌导致收入较大幅下降,受此影响公司个别主要产品出现较大减值。2023年预计报告期内非经常性损益对归属于上市公司净利润影响额约为1,800万元。",不确定,9541366.89,2024-01-27
5700,002942,新农股份,扣除非经常性损益后的净利润,"预计2023年1-12月扣除非经常性损益后的净利润亏损:3,700万元至4,800万元。",-42500000.0,-146.26,"2023年度受行业周期性、供求关系等因素的影响,导致农药渠道库存消化缓慢,引发农药产品价格持续走低。我公司原药与中间体整体渠道库存过大,客户增量需求剧减,公司主要原药与中间体产品出现量价齐跌导致收入较大幅下降,受此影响公司个别主要产品出现较大减值。2023年预计报告期内非经常性损益对归属于上市公司净利润影响额约为1,800万元。",首亏,91869000.0,2024-01-27
5701,002942,新农股份,每股收益,预计2023年1-12月每股收益亏损:0.1474元至0.1923元。,-0.16985,,"2023年度受行业周期性、供求关系等因素的影响,导致农药渠道库存消化缓慢,引发农药产品价格持续走低。我公司原药与中间体整体渠道库存过大,客户增量需求剧减,公司主要原药与中间体产品出现量价齐跌导致收入较大幅下降,受此影响公司个别主要产品出现较大减值。2023年预计报告期内非经常性损益对归属于上市公司净利润影响额约为1,800万元。",首亏,0.6501,2024-01-27
5702,002942,新农股份,营业收入,"预计2023年1-12月营业收入:81,000万元至85,000万元。",830000000.0,-33.5,"2023年度受行业周期性、供求关系等因素的影响,导致农药渠道库存消化缓慢,引发农药产品价格持续走低。我公司原药与中间体整体渠道库存过大,客户增量需求剧减,公司主要原药与中间体产品出现量价齐跌导致收入较大幅下降,受此影响公司个别主要产品出现较大减值。2023年预计报告期内非经常性损益对归属于上市公司净利润影响额约为1,800万元。",略减,1248167200.0,2024-01-27
5703,002942,新农股份,归属于上市公司股东的净利润,"预计2023年1-12月归属于上市公司股东的净利润亏损:2,300万元至3,000万元。",-26500000.0,-126.13,"2023年度受行业周期性、供求关系等因素的影响,导致农药渠道库存消化缓慢,引发农药产品价格持续走低。我公司原药与中间体整体渠道库存过大,客户增量需求剧减,公司主要原药与中间体产品出现量价齐跌导致收入较大幅下降,受此影响公司个别主要产品出现较大减值。2023年预计报告期内非经常性损益对归属于上市公司净利润影响额约为1,800万元。",首亏,101410400.0,2024-01-27
5704,002912,中新赛克,每股收益,预计2023年1-12月每股收益盈利:0.59元至0.7元。,0.645,,"报告期内,公司预计归属于上市公司股东的净利润将实现扭亏为盈,业绩变动主要原因如下:1、报告期内,公司积极跟进行业政策,抓住行业需求复苏契机,在国内外市场全面推进项目签单和执行,部分项目在本期顺利验收并确认收入,使得本期营业收入较上年同期实现增长;2、报告期内,公司产品性能和结构不断优化升级,软件收入(含嵌入式软件)占比提升,使得本期综合毛利率较上年同期有所提升;3、报告期内,公司确认政府补助收入约2,900.00万元,该收益属于非经常性损益。",扭亏,-0.71,2024-01-27
5705,002912,中新赛克,归属于上市公司股东的净利润,"预计2023年1-12月归属于上市公司股东的净利润盈利:10,000万元至12,000万元。",110000000.0,190.12,"报告期内,公司预计归属于上市公司股东的净利润将实现扭亏为盈,业绩变动主要原因如下:1、报告期内,公司积极跟进行业政策,抓住行业需求复苏契机,在国内外市场全面推进项目签单和执行,部分项目在本期顺利验收并确认收入,使得本期营业收入较上年同期实现增长;2、报告期内,公司产品性能和结构不断优化升级,软件收入(含嵌入式软件)占比提升,使得本期综合毛利率较上年同期有所提升;3、报告期内,公司确认政府补助收入约2,900.00万元,该收益属于非经常性损益。",扭亏,-122062100.0,2024-01-27
5706,002912,中新赛克,扣除非经常性损益后的净利润,"预计2023年1-12月扣除非经常性损益后的净利润盈利:7,000万元至9,000万元。",80000000.0,158.51,"报告期内,公司预计归属于上市公司股东的净利润将实现扭亏为盈,业绩变动主要原因如下:1、报告期内,公司积极跟进行业政策,抓住行业需求复苏契机,在国内外市场全面推进项目签单和执行,部分项目在本期顺利验收并确认收入,使得本期营业收入较上年同期实现增长;2、报告期内,公司产品性能和结构不断优化升级,软件收入(含嵌入式软件)占比提升,使得本期综合毛利率较上年同期有所提升;3、报告期内,公司确认政府补助收入约2,900.00万元,该收益属于非经常性损益。",扭亏,-136731500.0,2024-01-27
5707,002898,赛隆退,归属于上市公司股东的净利润,"预计2023年1-12月归属于上市公司股东的净利润盈利:900万元至1,300万元,同比上年增长:124.12%至134.84%。",11000000.0,129.48,"1.报告期内,公司积极推进各国家集采及地方集采中标产品的销售,普药产品持续发力,营业收入较上年稳步增长,同时公司强化成本管理,产品单位成本有所下降。2.报告期内,公司非经常性损益对净利润影响金额约1,200万元,主要是公允价值变动损益约786万元、政府补助约547万元。",扭亏,-37312300.0,2024-01-27
5708,002898,赛隆退,扣除非经常性损益后的净利润,"预计2023年1-12月扣除非经常性损益后的净利润亏损:100万元至300万元,同比上年增长:94.49%至98.16%。",-2000000.0,96.325,"1.报告期内,公司积极推进各国家集采及地方集采中标产品的销售,普药产品持续发力,营业收入较上年稳步增长,同时公司强化成本管理,产品单位成本有所下降。2.报告期内,公司非经常性损益对净利润影响金额约1,200万元,主要是公允价值变动损益约786万元、政府补助约547万元。",减亏,-54469000.0,2024-01-27
5709,002898,赛隆退,非经常性损益,"预计2023年1-12月非经常性损益约:1,200万元。",12000000.0,-30.06,"1.报告期内,公司积极推进各国家集采及地方集采中标产品的销售,普药产品持续发力,营业收入较上年稳步增长,同时公司强化成本管理,产品单位成本有所下降。2.报告期内,公司非经常性损益对净利润影响金额约1,200万元,主要是公允价值变动损益约786万元、政府补助约547万元。",不确定,17156604.29,2024-01-27
5710,002898,赛隆退,每股收益,预计2023年1-12月每股收益盈利:0.0511元至0.0739元。,0.0625,,"1.报告期内,公司积极推进各国家集采及地方集采中标产品的销售,普药产品持续发力,营业收入较上年稳步增长,同时公司强化成本管理,产品单位成本有所下降。2.报告期内,公司非经常性损益对净利润影响金额约1,200万元,主要是公允价值变动损益约786万元、政府补助约547万元。",扭亏,-0.212,2024-01-27
5711,002888,惠威科技,扣除非经常性损益后的净利润,"预计2023年1-12月扣除非经常性损益后的净利润亏损:600万元至1,200万元。",-9000000.0,46.46,"(一)存货跌价准备减少报告期内,公司积极优化库存结构,期末存货总体较年初有所减少,本期计提的存货跌价准备金额较上期减少。(二)管理费用下降公司在报告期内加强管理、提质增效,本期管理费用减少,综合导致本期净利润较上期增加。",减亏,-16810000.0,2024-01-27
5712,002888,惠威科技,每股收益,预计2023年1-12月每股收益亏损:0.02元至0.05元。,-0.035,,"(一)存货跌价准备减少报告期内,公司积极优化库存结构,期末存货总体较年初有所减少,本期计提的存货跌价准备金额较上期减少。(二)管理费用下降公司在报告期内加强管理、提质增效,本期管理费用减少,综合导致本期净利润较上期增加。",减亏,-0.11,2024-01-27
5713,002888,惠威科技,归属于上市公司股东的净利润,预计2023年1-12月归属于上市公司股东的净利润亏损:370万元至740万元。,-5550000.0,62.065,"(一)存货跌价准备减少报告期内,公司积极优化库存结构,期末存货总体较年初有所减少,本期计提的存货跌价准备金额较上期减少。(二)管理费用下降公司在报告期内加强管理、提质增效,本期管理费用减少,综合导致本期净利润较上期增加。",减亏,-14630000.0,2024-01-27
5714,002852,道道全,扣除后营业收入,"预计2023年1-12月扣除后营业收入:690,000万元至720,000万元。",7050000000.0,,"与上年同期数据对比,本报告期内经营业绩实现扭亏为盈,主要原因如下:1、报告期内,受供需关系趋宽松影响,食用油的原材料综合采购成本下降,产品销售毛利得以修复,但2023年市场需求不及预期,市场竞争更趋激烈,致包装油销量同比有所下降,产品销售价格同步回落,营业收入与产品毛利率不及预期。2、根据《企业会计准则》的相关规定,基于谨慎性原则,经初步测算,本报告期公司对相关资产计提减值准备约5,058万元,最终的减值金额以公司披露的公告为准。",续盈,6956413100.0,2024-01-27
5715,002852,道道全,扣除非经常性损益后的净利润,"预计2023年1-12月扣除非经常性损益后的净利润盈利:6,100万元至9,000万元,同比上年增长:114.97%至122.09%。",75500000.0,118.53,"与上年同期数据对比,本报告期内经营业绩实现扭亏为盈,主要原因如下:1、报告期内,受供需关系趋宽松影响,食用油的原材料综合采购成本下降,产品销售毛利得以修复,但2023年市场需求不及预期,市场竞争更趋激烈,致包装油销量同比有所下降,产品销售价格同步回落,营业收入与产品毛利率不及预期。2、根据《企业会计准则》的相关规定,基于谨慎性原则,经初步测算,本报告期公司对相关资产计提减值准备约5,058万元,最终的减值金额以公司披露的公告为准。",扭亏,-407376200.0,2024-01-27
