序号,股票代码,股票简称,预测指标,业绩变动,预测数值,业绩变动幅度,业绩变动原因,预告类型,上年同期值,公告日期
4029,002126,银轮股份,每股收益,预计2024年1-6月每股收益盈利:0.49元至0.52元。,0.505,,"报告期内,公司克服了原材料上涨,海运费上升等不利因素,预计公司2024年半年度的营业收入和归属于上市公司股东的净利润较上年同期均实现增长。业绩预增的主要原因:1.全面深化变革,成立了“夯实基础、降本增效、改善提质、卓越运营”四大领导小组,开展了一系列项目落地和试点工程,逐步取得成效。2.进一步加快完善绩效考核评价体系,对效益提升加大奖励力度,激发员工积极性和创造性,加快效益提升。3.推进海外经营体卓越运营,海外经营体盈利能力明显改善,尤其是北美板块实现同比扭亏为盈。4.综合竞争力获得客户高度认可,各业务板块配套份额和配套价值提升,拉动订单持续增长。",略增,0.36,2024-07-09
4030,002124,天邦食品,归属于上市公司股东的净利润,"预计2024年1-6月归属于上市公司股东的净利润盈利:82,000万元至88,000万元。",850000000.0,167.675,"公司2024年上半年归属于上市公司股东的净利润为正数,主要是来自第一季度出售参股公司史记生物32.91%股权的投资收益约10.4亿元,为非经常性损益;扣除非经常性损益后的净利润为负数但同比减少亏损10.1亿元-10.7亿元,主要是由于公司生猪养殖业务同比大幅减亏,并在第二季度实现盈利。生猪养殖行业在经历了长时间的低迷之后,产能有所下降,生猪价格从第二季度开始回暖,同时公司持续的降本措施效果也逐步显现,生猪销售成本呈下降趋势。",扭亏,-1256000000.0,2024-07-09
4031,002124,天邦食品,扣除非经常性损益后的净利润,"预计2024年1-6月扣除非经常性损益后的净利润亏损:23,000万元至29,000万元,同比上年增长:77.69%至82.31%。",-260000000.0,80.0,"公司2024年上半年归属于上市公司股东的净利润为正数,主要是来自第一季度出售参股公司史记生物32.91%股权的投资收益约10.4亿元,为非经常性损益;扣除非经常性损益后的净利润为负数但同比减少亏损10.1亿元-10.7亿元,主要是由于公司生猪养殖业务同比大幅减亏,并在第二季度实现盈利。生猪养殖行业在经历了长时间的低迷之后,产能有所下降,生猪价格从第二季度开始回暖,同时公司持续的降本措施效果也逐步显现,生猪销售成本呈下降趋势。",减亏,-1300000000.0,2024-07-09
4032,002124,天邦食品,每股收益,预计2024年1-6月每股收益盈利:0.369元至0.3961元。,0.38255,,"公司2024年上半年归属于上市公司股东的净利润为正数,主要是来自第一季度出售参股公司史记生物32.91%股权的投资收益约10.4亿元,为非经常性损益;扣除非经常性损益后的净利润为负数但同比减少亏损10.1亿元-10.7亿元,主要是由于公司生猪养殖业务同比大幅减亏,并在第二季度实现盈利。生猪养殖行业在经历了长时间的低迷之后,产能有所下降,生猪价格从第二季度开始回暖,同时公司持续的降本措施效果也逐步显现,生猪销售成本呈下降趋势。",扭亏,-0.6831,2024-07-09
4033,002109,ST兴化,归属于上市公司股东的净利润,"预计2024年1-6月归属于上市公司股东的净利润亏损:22,000万元至29,000万元,同比上年下降:30.68%至72.26%。",-255000000.0,-51.47,"报告期内,公司主要产品销售价格持续低位运行,生产成本降幅缓慢,在综合因素的影响下,公司经营业绩较去年同期大幅下降。",增亏,-168351800.0,2024-07-09
4034,002109,ST兴化,每股收益,预计2024年1-6月每股收益亏损:0.1724元至0.2272元。,-0.1998,,"报告期内,公司主要产品销售价格持续低位运行,生产成本降幅缓慢,在综合因素的影响下,公司经营业绩较去年同期大幅下降。",增亏,-0.1599,2024-07-09
4035,002109,ST兴化,扣除非经常性损益后的净利润,"预计2024年1-6月扣除非经常性损益后的净利润亏损:22,000万元至29,000万元,同比上年下降:25.14%至64.95%。",-255000000.0,-45.045,"报告期内,公司主要产品销售价格持续低位运行,生产成本降幅缓慢,在综合因素的影响下,公司经营业绩较去年同期大幅下降。",增亏,-175809700.0,2024-07-09
4036,002083,孚日股份,每股收益,预计2024年1-6月每股收益盈利:0.26元至0.28元。,0.27,,"本报告期业绩增长主要原因:报告期内公司进行产品结构调整,家纺产品中差异化产品增多,销售价格上升,同时公司通过节能降耗等措施,有效降低生产成本,导致毛利率上升,净利润增加。",预增,0.15,2024-07-09
4037,002083,孚日股份,归属于上市公司股东的净利润,"预计2024年1-6月归属于上市公司股东的净利润盈利:21,700万元至22,700万元,同比上年增长:71.57%至79.48%。",222000000.0,75.525,"本报告期业绩增长主要原因:报告期内公司进行产品结构调整,家纺产品中差异化产品增多,销售价格上升,同时公司通过节能降耗等措施,有效降低生产成本,导致毛利率上升,净利润增加。",预增,126476700.0,2024-07-09
4038,002083,孚日股份,扣除非经常性损益后的净利润,"预计2024年1-6月扣除非经常性损益后的净利润盈利:20,918万元至21,918万元,同比上年增长:69.35%至77.45%。",214180000.0,73.4,"本报告期业绩增长主要原因:报告期内公司进行产品结构调整,家纺产品中差异化产品增多,销售价格上升,同时公司通过节能降耗等措施,有效降低生产成本,导致毛利率上升,净利润增加。",预增,123519200.0,2024-07-09
4039,002080,中材科技,每股收益,预计2024年1-6月每股收益盈利:0.2264元至0.3039元。,0.26515,,"报告期内,公司主要产品价格同比下降,归属于上市公司股东的净利润、归属于上市公司股东的扣除非经常性损益后的净利润及基本每股收益等财务指标较上年同期有所下降。",预减,0.8302,2024-07-09
4040,002080,中材科技,扣除非经常性损益后的净利润,"预计2024年1-6月扣除非经常性损益后的净利润盈利:18,000万元至24,000万元,同比上年下降:80.78%至85.59%。",210000000.0,-83.185,"报告期内,公司主要产品价格同比下降,归属于上市公司股东的净利润、归属于上市公司股东的扣除非经常性损益后的净利润及基本每股收益等财务指标较上年同期有所下降。",预减,1248721700.0,2024-07-09
4041,002080,中材科技,归属于上市公司股东的净利润,"预计2024年1-6月归属于上市公司股东的净利润盈利:38,000万元至51,000万元,同比上年下降:63.39%至72.73%。",445000000.0,-68.06,"报告期内,公司主要产品价格同比下降,归属于上市公司股东的净利润、归属于上市公司股东的扣除非经常性损益后的净利润及基本每股收益等财务指标较上年同期有所下降。",预减,1393236500.0,2024-07-09
4042,002077,大港股份,每股收益,预计2024年1-6月每股收益盈利:0.0431元至0.0551元。,0.0491,,"公司2024年半年度业绩与上年同期相比发生变动的主要原因为:本报告期内非经常性损益事项产生的损益较上年同期大幅减少。1、2023年3月底,公司原控股孙公司苏州科阳半导体有限公司(简称“苏州科阳”)通过公开征集方式引进外部投资方完成了增资扩股,由公司的控股孙公司变更为参股公司,不再纳入公司合并报表范围,公司对苏州科阳长期股权投资以公允价值重新计量,增加上年同期净利润7,696.33万元,为非经常性损益。2、报告期内,公司控股子公司江苏中科大港激光科技有限公司(简称“中科大港”)破产清算事项,已被法院指定管理人接管,公司丧失了对中科大港控制权,中科大港不再纳入公司合并报表范围,预计该事项将减少本报告期净利润约770万元,为非经常性损益。",预减,0.1686,2024-07-09
4043,002077,大港股份,归属于上市公司股东的净利润,"预计2024年1-6月归属于上市公司股东的净利润盈利:2,500万元至3,200万元,同比上年下降:67.29%至74.44%。",28500000.0,-70.865,"公司2024年半年度业绩与上年同期相比发生变动的主要原因为:本报告期内非经常性损益事项产生的损益较上年同期大幅减少。1、2023年3月底,公司原控股孙公司苏州科阳半导体有限公司(简称“苏州科阳”)通过公开征集方式引进外部投资方完成了增资扩股,由公司的控股孙公司变更为参股公司,不再纳入公司合并报表范围,公司对苏州科阳长期股权投资以公允价值重新计量,增加上年同期净利润7,696.33万元,为非经常性损益。2、报告期内,公司控股子公司江苏中科大港激光科技有限公司(简称“中科大港”)破产清算事项,已被法院指定管理人接管,公司丧失了对中科大港控制权,中科大港不再纳入公司合并报表范围,预计该事项将减少本报告期净利润约770万元,为非经常性损益。",预减,97823000.0,2024-07-09
4044,002077,大港股份,扣除非经常性损益后的净利润,"预计2024年1-6月扣除非经常性损益后的净利润盈利:2,900万元至3,600万元,同比上年增长:36.04%至68.87%。",32500000.0,52.455,"公司2024年半年度业绩与上年同期相比发生变动的主要原因为:本报告期内非经常性损益事项产生的损益较上年同期大幅减少。1、2023年3月底,公司原控股孙公司苏州科阳半导体有限公司(简称“苏州科阳”)通过公开征集方式引进外部投资方完成了增资扩股,由公司的控股孙公司变更为参股公司,不再纳入公司合并报表范围,公司对苏州科阳长期股权投资以公允价值重新计量,增加上年同期净利润7,696.33万元,为非经常性损益。2、报告期内,公司控股子公司江苏中科大港激光科技有限公司(简称“中科大港”)破产清算事项,已被法院指定管理人接管,公司丧失了对中科大港控制权,中科大港不再纳入公司合并报表范围,预计该事项将减少本报告期净利润约770万元,为非经常性损益。",预增,21317600.0,2024-07-09
4045,002068,黑猫股份,每股收益,预计2024年1-6月每股收益亏损:0.0566元至0.0809元。,-0.06875,,"报告期内,公司主要生产原料煤焦油价格出现较大波动导致炭黑产品价格变化,公司积极调整经营策略,严控库存水平,保证开工负荷,主营产品炭黑的产销量均同比上升,综合导致上半年度经营业绩亏损幅度同比收窄。",减亏,-0.3213,2024-07-09
4046,002068,黑猫股份,归属于上市公司股东的净利润,"预计2024年1-6月归属于上市公司股东的净利润亏损:4,200万元至6,000万元。",-51000000.0,78.375,"报告期内,公司主要生产原料煤焦油价格出现较大波动导致炭黑产品价格变化,公司积极调整经营策略,严控库存水平,保证开工负荷,主营产品炭黑的产销量均同比上升,综合导致上半年度经营业绩亏损幅度同比收窄。",减亏,-235884700.0,2024-07-09
4047,002068,黑猫股份,扣除非经常性损益后的净利润,"预计2024年1-6月扣除非经常性损益后的净利润亏损:5,400万元至7,200万元。",-63000000.0,73.715,"报告期内,公司主要生产原料煤焦油价格出现较大波动导致炭黑产品价格变化,公司积极调整经营策略,严控库存水平,保证开工负荷,主营产品炭黑的产销量均同比上升,综合导致上半年度经营业绩亏损幅度同比收窄。",减亏,-239646100.0,2024-07-09
4048,002067,景兴纸业,扣除非经常性损益后的净利润,"预计2024年1-6月扣除非经常性损益后的净利润盈利:3,550万元至4,082万元,同比上年增长:100%至130%。",38160000.0,115.0,"报告期内,公司通过成本控制、内部挖潜,主要产品的毛利率水平较去年同期有所上升,使得主营业务利润增长。报告期内非经常性损益对利润的贡献约为1,100万元,去年同期的非经常性损益为1,495万元。",预增,17748604.0,2024-07-09
4049,002067,景兴纸业,每股收益,预计2024年1-6月每股收益盈利:0.04元至0.05元。,0.045,,"报告期内,公司通过成本控制、内部挖潜,主要产品的毛利率水平较去年同期有所上升,使得主营业务利润增长。报告期内非经常性损益对利润的贡献约为1,100万元,去年同期的非经常性损益为1,495万元。",预增,0.03,2024-07-09
4050,002067,景兴纸业,归属于上市公司股东的净利润,"预计2024年1-6月归属于上市公司股东的净利润盈利:4,578万元至5,559万元,同比上年增长:40%至70%。",50685000.0,55.0,"报告期内,公司通过成本控制、内部挖潜,主要产品的毛利率水平较去年同期有所上升,使得主营业务利润增长。报告期内非经常性损益对利润的贡献约为1,100万元,去年同期的非经常性损益为1,495万元。",预增,32699678.0,2024-07-09
4051,002012,凯恩股份,归属于上市公司股东的净利润,"预计2024年1-6月归属于上市公司股东的净利润盈利:1,300万元至1,700万元,同比上年下降:72.34%至78.85%。",15000000.0,-75.595,"公司2024年半年度业绩较上年同期出现下降,预计实现归属于上市公司的净利润1300万元-1700万元,较上年同期下降78.85%-72.34%,扣除非经常性损益后的净利润为800万元–1,200万元,较上年同期扭亏为盈。主要原因如下:(1)合并范围不同。本报告期经营主体为凯丰新材。上年同期包含凯丰新材、凯丰特纸、凯恩新材等多家经营主体。后续因资产处置导致合并范围减少、营业收入减少,出售资产所得货币资金增加。(2)利润构成不同。上年同期公司因处置子公司股权等形成了较多投资收益,非经常性损益金额达8,284万元,故上年同期净利润基数较大。今年本期无处置资产收益,故净利润金额同比下降。(3)持续优化经营。公司持续实施精细化管理、降本增效等措施,主营业务纸基功能材料净利润较上年同期大幅增长,故扣除非经常性损益后的净利润扭亏为盈。",预减,61458200.0,2024-07-09
4052,002012,凯恩股份,每股收益,预计2024年1-6月每股收益盈利:0.03元至0.04元。,0.035,,"公司2024年半年度业绩较上年同期出现下降,预计实现归属于上市公司的净利润1300万元-1700万元,较上年同期下降78.85%-72.34%,扣除非经常性损益后的净利润为800万元–1,200万元,较上年同期扭亏为盈。主要原因如下:(1)合并范围不同。本报告期经营主体为凯丰新材。上年同期包含凯丰新材、凯丰特纸、凯恩新材等多家经营主体。后续因资产处置导致合并范围减少、营业收入减少,出售资产所得货币资金增加。(2)利润构成不同。上年同期公司因处置子公司股权等形成了较多投资收益,非经常性损益金额达8,284万元,故上年同期净利润基数较大。今年本期无处置资产收益,故净利润金额同比下降。(3)持续优化经营。公司持续实施精细化管理、降本增效等措施,主营业务纸基功能材料净利润较上年同期大幅增长,故扣除非经常性损益后的净利润扭亏为盈。",预减,0.13,2024-07-09
4053,002012,凯恩股份,扣除非经常性损益后的净利润,"预计2024年1-6月扣除非经常性损益后的净利润盈利:800万元至1,200万元。",10000000.0,146.765,"公司2024年半年度业绩较上年同期出现下降,预计实现归属于上市公司的净利润1300万元-1700万元,较上年同期下降78.85%-72.34%,扣除非经常性损益后的净利润为800万元–1,200万元,较上年同期扭亏为盈。主要原因如下:(1)合并范围不同。本报告期经营主体为凯丰新材。上年同期包含凯丰新材、凯丰特纸、凯恩新材等多家经营主体。后续因资产处置导致合并范围减少、营业收入减少,出售资产所得货币资金增加。(2)利润构成不同。上年同期公司因处置子公司股权等形成了较多投资收益,非经常性损益金额达8,284万元,故上年同期净利润基数较大。今年本期无处置资产收益,故净利润金额同比下降。(3)持续优化经营。公司持续实施精细化管理、降本增效等措施,主营业务纸基功能材料净利润较上年同期大幅增长,故扣除非经常性损益后的净利润扭亏为盈。",扭亏,-21384100.0,2024-07-09
4054,001322,箭牌家居,扣除非经常性损益后的净利润,"预计2024年1-6月扣除非经常性损益后的净利润盈利:1,300万元至1,500万元,同比上年下降:89.97%至91.31%。",14000000.0,-90.64,"2024年上半年,卫浴行业竞争进一步加剧,公司积极推进产品线优化、全渠道营销和管理效率提升,但受房地产市场持续调整以及消费预期转弱影响,公司2024年半年度营业收入同比下降约10%。同时,受产品价格影响毛利率同比下降2.68%,导致净利润同比下降。2024年下半年,公司将继续提升产品规划能力,优化产品结构,并加快新品上市和门店升级,加速推进渠道下沉和海外出口,持续完善全渠道布局,同时加快推进降本增效工作(第二季度毛利率环比第一季度增长3.74%,第二季度同比下降0.82%),提升公司的盈利能力。",预减,149578900.0,2024-07-09
4055,001322,箭牌家居,每股收益,预计2024年1-6月每股收益盈利:0.0311元至0.0415元。,0.0363,,"2024年上半年,卫浴行业竞争进一步加剧,公司积极推进产品线优化、全渠道营销和管理效率提升,但受房地产市场持续调整以及消费预期转弱影响,公司2024年半年度营业收入同比下降约10%。同时,受产品价格影响毛利率同比下降2.68%,导致净利润同比下降。2024年下半年,公司将继续提升产品规划能力,优化产品结构,并加快新品上市和门店升级,加速推进渠道下沉和海外出口,持续完善全渠道布局,同时加快推进降本增效工作(第二季度毛利率环比第一季度增长3.74%,第二季度同比下降0.82%),提升公司的盈利能力。",预减,0.1774,2024-07-09
4056,001322,箭牌家居,归属于上市公司股东的净利润,"预计2024年1-6月归属于上市公司股东的净利润盈利:3,000万元至4,000万元,同比上年下降:76.65%至82.49%。",35000000.0,-79.57,"2024年上半年,卫浴行业竞争进一步加剧,公司积极推进产品线优化、全渠道营销和管理效率提升,但受房地产市场持续调整以及消费预期转弱影响,公司2024年半年度营业收入同比下降约10%。同时,受产品价格影响毛利率同比下降2.68%,导致净利润同比下降。2024年下半年,公司将继续提升产品规划能力,优化产品结构,并加快新品上市和门店升级,加速推进渠道下沉和海外出口,持续完善全渠道布局,同时加快推进降本增效工作(第二季度毛利率环比第一季度增长3.74%,第二季度同比下降0.82%),提升公司的盈利能力。",预减,171291900.0,2024-07-09
4057,001225,和泰机电,每股收益,预计2024年1-6月每股收益盈利:0.41元至0.53元。,0.47,,"1、本报告期公司主要下游水泥行业需求下降明显,对公司经营业绩造成不利影响。公司积极面对挑战,持续优化产品质量及服务品质,巩固并发挥公司在产品质量、技术研发、营销服务等方面的竞争优势;深耕存量市场的同时,加大对港口、钢铁、化工、煤炭等行业的开拓力度,积极延伸产品应用领域,强化增量市场布局。2、非经常性损益金额同比大幅下降的影响。经初步测算,本报告期非经常性损益对公司净利润的影响金额约为60万元,主要为理财产品投资收益。上年同期非经常性损益对公司净利润的影响金额为857万元,主要为政府补助。",预减,0.99,2024-07-09
4058,001225,和泰机电,归属于上市公司股东的净利润,"预计2024年1-6月归属于上市公司股东的净利润盈利:2,640万元至3,410万元,同比上年下降:41.71%至54.87%。",30250000.0,-48.29,"1、本报告期公司主要下游水泥行业需求下降明显,对公司经营业绩造成不利影响。公司积极面对挑战,持续优化产品质量及服务品质,巩固并发挥公司在产品质量、技术研发、营销服务等方面的竞争优势;深耕存量市场的同时,加大对港口、钢铁、化工、煤炭等行业的开拓力度,积极延伸产品应用领域,强化增量市场布局。2、非经常性损益金额同比大幅下降的影响。经初步测算,本报告期非经常性损益对公司净利润的影响金额约为60万元,主要为理财产品投资收益。上年同期非经常性损益对公司净利润的影响金额为857万元,主要为政府补助。",预减,58495700.0,2024-07-09
4059,001225,和泰机电,扣除非经常性损益后的净利润,"预计2024年1-6月扣除非经常性损益后的净利润盈利:2,580万元至3,350万元,同比上年下降:32.89%至48.32%。",29650000.0,-40.605,"1、本报告期公司主要下游水泥行业需求下降明显,对公司经营业绩造成不利影响。公司积极面对挑战,持续优化产品质量及服务品质,巩固并发挥公司在产品质量、技术研发、营销服务等方面的竞争优势;深耕存量市场的同时,加大对港口、钢铁、化工、煤炭等行业的开拓力度,积极延伸产品应用领域,强化增量市场布局。2、非经常性损益金额同比大幅下降的影响。经初步测算,本报告期非经常性损益对公司净利润的影响金额约为60万元,主要为理财产品投资收益。上年同期非经常性损益对公司净利润的影响金额为857万元,主要为政府补助。",略减,49920700.0,2024-07-09
4060,000998,隆平高科,每股收益,预计2024年1-6月每股收益盈利:0.0683元至0.0911元。,0.0797,,"本报告期公司业绩变动的主要原因:(一)报告期内,公司自主研发能力持续提升,高产优质的品种深受市场欢迎,在夯实存量业务的基础上,不断扩大增量市场,使得公司的市场份额持续提升,水稻产业营业收入较上年同期增长超过20%,净利润较上年同期增加约0.65亿元。(二)公司基于聚焦主业的战略发展需要,并支持隆平生物技术(海南)有限公司(简称“隆平生物”)中长期发展,报告期内,公司通过股权转让方式为隆平生物引进具有资源性优势的战略性股东,将持有隆平生物的10.9400%股权转让给中央企业乡村产业投资基金股份有限公司。本次交易预计增加公司当期投资收益约3.4亿元,该收益属于非经常性损益。(三)报告期内,受美联储持续加息周期影响,境外汇率波动较大,境外子公司中长期外币贷款产生的汇兑损失同比增加约2.8亿元,使得财务费用较上年同期大幅增加。",扭亏,-0.1221,2024-07-09
4061,000998,隆平高科,扣除非经常性损益后的净利润,"预计2024年1-6月扣除非经常性损益后的净利润亏损:22,000万元至29,000万元。",-255000000.0,-299.505,"本报告期公司业绩变动的主要原因:(一)报告期内,公司自主研发能力持续提升,高产优质的品种深受市场欢迎,在夯实存量业务的基础上,不断扩大增量市场,使得公司的市场份额持续提升,水稻产业营业收入较上年同期增长超过20%,净利润较上年同期增加约0.65亿元。(二)公司基于聚焦主业的战略发展需要,并支持隆平生物技术(海南)有限公司(简称“隆平生物”)中长期发展,报告期内,公司通过股权转让方式为隆平生物引进具有资源性优势的战略性股东,将持有隆平生物的10.9400%股权转让给中央企业乡村产业投资基金股份有限公司。本次交易预计增加公司当期投资收益约3.4亿元,该收益属于非经常性损益。(三)报告期内,受美联储持续加息周期影响,境外汇率波动较大,境外子公司中长期外币贷款产生的汇兑损失同比增加约2.8亿元,使得财务费用较上年同期大幅增加。",增亏,-63828700.0,2024-07-09
4062,000998,隆平高科,归属于上市公司股东的净利润,"预计2024年1-6月归属于上市公司股东的净利润盈利:9,000万元至12,000万元。",105000000.0,165.275,"本报告期公司业绩变动的主要原因:(一)报告期内,公司自主研发能力持续提升,高产优质的品种深受市场欢迎,在夯实存量业务的基础上,不断扩大增量市场,使得公司的市场份额持续提升,水稻产业营业收入较上年同期增长超过20%,净利润较上年同期增加约0.65亿元。(二)公司基于聚焦主业的战略发展需要,并支持隆平生物技术(海南)有限公司(简称“隆平生物”)中长期发展,报告期内,公司通过股权转让方式为隆平生物引进具有资源性优势的战略性股东,将持有隆平生物的10.9400%股权转让给中央企业乡村产业投资基金股份有限公司。本次交易预计增加公司当期投资收益约3.4亿元,该收益属于非经常性损益。(三)报告期内,受美联储持续加息周期影响,境外汇率波动较大,境外子公司中长期外币贷款产生的汇兑损失同比增加约2.8亿元,使得财务费用较上年同期大幅增加。",扭亏,-160855900.0,2024-07-09
4063,000950,重药控股,每股收益,预计2024年1-6月每股收益盈利:0.13元至0.15元。,0.14,,"公司按照“十四五”战略规划,在以药品纯销为主的业务基础上,持续发展器械试剂、中药保健品、专业药房、新兴业务、第三方储备等细分业务,通过内生发展及外延并购,持续完善网络布局,同时公司重视数字化建设、研发投入,致力于向“互联网+医药”融合型现代医药商业提升和转型。但面临着药械带量采购的扩围,国家集采、省级集采、联盟集采全面铺开,进一步促使药品、器械价格调整等行业政策趋紧的影响。本报告期业绩同比下降,主要原因:(1)受带量采购政策等因素影响,公司毛利率同比下降;(2)因应收账款账龄的延长导致采用账龄组合计提的预期信用减值损失较同期增加。",预减,0.29,2024-07-09
4064,000950,重药控股,扣除非经常性损益后的净利润,"预计2024年1-6月扣除非经常性损益后的净利润盈利:20,000万元至24,000万元,同比上年下降:49.33%至57.78%。",220000000.0,-53.555,"公司按照“十四五”战略规划,在以药品纯销为主的业务基础上,持续发展器械试剂、中药保健品、专业药房、新兴业务、第三方储备等细分业务,通过内生发展及外延并购,持续完善网络布局,同时公司重视数字化建设、研发投入,致力于向“互联网+医药”融合型现代医药商业提升和转型。但面临着药械带量采购的扩围,国家集采、省级集采、联盟集采全面铺开,进一步促使药品、器械价格调整等行业政策趋紧的影响。本报告期业绩同比下降,主要原因:(1)受带量采购政策等因素影响,公司毛利率同比下降;(2)因应收账款账龄的延长导致采用账龄组合计提的预期信用减值损失较同期增加。",预减,473673900.0,2024-07-09
4065,000950,重药控股,归属于上市公司股东的净利润,"预计2024年1-6月归属于上市公司股东的净利润盈利:22,000万元至26,000万元,同比上年下降:49.38%至57.17%。",240000000.0,-53.275,"公司按照“十四五”战略规划,在以药品纯销为主的业务基础上,持续发展器械试剂、中药保健品、专业药房、新兴业务、第三方储备等细分业务,通过内生发展及外延并购,持续完善网络布局,同时公司重视数字化建设、研发投入,致力于向“互联网+医药”融合型现代医药商业提升和转型。但面临着药械带量采购的扩围,国家集采、省级集采、联盟集采全面铺开,进一步促使药品、器械价格调整等行业政策趋紧的影响。本报告期业绩同比下降,主要原因:(1)受带量采购政策等因素影响,公司毛利率同比下降;(2)因应收账款账龄的延长导致采用账龄组合计提的预期信用减值损失较同期增加。",预减,513661300.0,2024-07-09
4066,000877,天山股份,每股收益,预计2024年1-6月每股收益亏损:0.3347元至0.404元。,-0.36935,,"预告期与上年同期相比,业绩变动主要原因系:公司积极加强成本控制,煤炭等主要原燃材料价格同比下降,水泥熟料和商品混凝土的成本同比下降,但受市场需求偏弱、水泥和商品混凝土价格大幅下降的影响,水泥熟料和商品混凝土的毛利同比下降。",首亏,0.0164,2024-07-09
4067,000877,天山股份,归属于上市公司股东的净利润,"预计2024年1-6月归属于上市公司股东的净利润亏损:290,000万元至350,000万元。",-3200000000.0,-2357.53,"预告期与上年同期相比,业绩变动主要原因系:公司积极加强成本控制,煤炭等主要原燃材料价格同比下降,水泥熟料和商品混凝土的成本同比下降,但受市场需求偏弱、水泥和商品混凝土价格大幅下降的影响,水泥熟料和商品混凝土的毛利同比下降。",首亏,141747900.0,2024-07-09
4068,000877,天山股份,扣除非经常性损益后的净利润,"预计2024年1-6月扣除非经常性损益后的净利润亏损:320,000万元至390,000万元。",-3550000000.0,-766.565,"预告期与上年同期相比,业绩变动主要原因系:公司积极加强成本控制,煤炭等主要原燃材料价格同比下降,水泥熟料和商品混凝土的成本同比下降,但受市场需求偏弱、水泥和商品混凝土价格大幅下降的影响,水泥熟料和商品混凝土的毛利同比下降。",增亏,-409662500.0,2024-07-09
4069,000831,中国稀土,每股收益,预计2024年1-6月每股收益亏损:0.2179元至0.2368元。,-0.22735,,"本报告期业绩预告预计数出现亏损的主要原因是:受市场环境、行业供需周期等因素影响,稀土产品价格较上年同期大幅下降,公司按会计准则要求计提存货跌价准备金额较上年同期增加且金额较大。",首亏,0.1752,2024-07-09
4070,000831,中国稀土,扣除非经常性损益后的净利润,"预计2024年1-6月扣除非经常性损益后的净利润亏损:24,158.2万元至26,158.2万元,同比上年下降:458.67%至488.36%。",-251582000.0,-473.515,"本报告期业绩预告预计数出现亏损的主要原因是:受市场环境、行业供需周期等因素影响,稀土产品价格较上年同期大幅下降,公司按会计准则要求计提存货跌价准备金额较上年同期增加且金额较大。",首亏,67355700.0,2024-07-09
4071,000831,中国稀土,归属于上市公司股东的净利润,"预计2024年1-6月归属于上市公司股东的净利润亏损:23,125.94万元至25,125.94万元,同比上年下降:234.57%至246.2%。",-241259400.0,-240.385,"本报告期业绩预告预计数出现亏损的主要原因是:受市场环境、行业供需周期等因素影响,稀土产品价格较上年同期大幅下降,公司按会计准则要求计提存货跌价准备金额较上年同期增加且金额较大。",首亏,171854900.0,2024-07-09
4072,000733,振华科技,每股收益,预计2024年1-6月每股收益盈利:0.7218元至0.812元。,0.7669,,"2024年半年度,公司所处的高新电子行业下游市场景气度持续低迷,新研及批产项目放量不足,产品价格下降,公司整体营业收入同比减少,进而影响净利润减少。",预减,2.9404,2024-07-09
4073,000733,振华科技,扣除非经常性损益后的净利润,"预计2024年1-6月扣除非经常性损益后的净利润盈利:35,800万元至40,800万元,同比上年下降:72.79%至76.13%。",383000000.0,-74.46,"2024年半年度,公司所处的高新电子行业下游市场景气度持续低迷,新研及批产项目放量不足,产品价格下降,公司整体营业收入同比减少,进而影响净利润减少。",预减,1499670000.0,2024-07-09
4074,000733,振华科技,归属于上市公司股东的净利润,"预计2024年1-6月归属于上市公司股东的净利润盈利:40,000万元至45,000万元,同比上年下降:70.59%至73.86%。",425000000.0,-72.225,"2024年半年度,公司所处的高新电子行业下游市场景气度持续低迷,新研及批产项目放量不足,产品价格下降,公司整体营业收入同比减少,进而影响净利润减少。",预减,1530220000.0,2024-07-09
4075,000721,西安饮食,归属于上市公司股东的净利润,"预计2024年1-6月归属于上市公司股东的净利润亏损:5,450万元至6,500万元。",-59750000.0,-29.76,"2024年上半年,餐饮行业市场需求低迷,竞争不断加剧,餐饮经营门店均出现不同程度客源减少、消费标准下降,导致营业收入未达预期,且相关固定成本较高,影响当期利润未达预期。",增亏,-46046900.0,2024-07-09
4076,000721,西安饮食,每股收益,预计2024年1-6月每股收益亏损:0.095元至0.1133元。,-0.10415,,"2024年上半年,餐饮行业市场需求低迷,竞争不断加剧,餐饮经营门店均出现不同程度客源减少、消费标准下降,导致营业收入未达预期,且相关固定成本较高,影响当期利润未达预期。",增亏,-0.0802,2024-07-09
4077,000721,西安饮食,扣除非经常性损益后的净利润,"预计2024年1-6月扣除非经常性损益后的净利润亏损:5,600万元至6,650万元。",-61250000.0,-25.465,"2024年上半年,餐饮行业市场需求低迷,竞争不断加剧,餐饮经营门店均出现不同程度客源减少、消费标准下降,导致营业收入未达预期,且相关固定成本较高,影响当期利润未达预期。",增亏,-48819500.0,2024-07-09
4078,000712,锦龙股份,每股收益,预计2024年1-6月每股收益亏损:0.042元至0.081元。,-0.0615,,"报告期内,公司控股子公司中山证券有限责任公司自营业务收入同比实现大幅增长,净利润实现扭亏为盈,受此影响,本公司营业收入同比大幅增长,净利润亏损额较去年同期有所收窄。",减亏,-0.169,2024-07-09
