序号,股票代码,股票简称,预测指标,业绩变动,预测数值,业绩变动幅度,业绩变动原因,预告类型,上年同期值,公告日期
484,688252,天德钰,扣除非经常性损益后的净利润,"预计2025年1-3月扣除非经常性损益后的净利润盈利:6,657.41万元,同比上年增长:177.92%,同比上年增长4,261.94万元。",66574100.0,177.92,"本次业绩的增长得益于公司不断地开拓新产品、新客户和新市场。公司经过长期的研发投入和技术积累,产品迭代速度较快,产品布局较全面,取得了差异化产品市场竞争优势,公司业务进入了较快的发展阶段。公司始终将客户需求置于首位,以敏锐的市场洞察力,及时开展技术和产品的创新工作,使公司保持较强的市场竞争力和持续盈利能力。",预增,23954700.0,2025-04-08
485,605020,永和股份,归属于上市公司股东的净利润,"预计2025年1-3月归属于上市公司股东的净利润盈利:9,100万元至10,300万元,同比上年增长:144.49%至176.74%,同比上年增长5,378.03万元至6,578.03万元。",97000000.0,160.615,"报告期内,在2025年1月-2月公司下属金华生产基地、邵武生产基地因春节假期停车半个月的情况下,公司预计仍实现了归属于上市公司股东的净利润为9,100.00万元到10,300.00万元,同比增长144.49%到176.74%。制冷剂方面,公司根据年度配额量、市场情况等合理安排生产销售计划,2025年一季度制冷剂需求端延续2024年第四季度的高热度,供给端受配额政策约束,供需结构进一步优化,市场价格持续走高,公司毛利率及利润水平稳步提升。含氟高分子材料方面,邵武永和2025年一季度继续实现盈利,FEP、PTFE等产品产能爬坡、品质不断提升,HFP市场价格企稳上行。",预增,37219700.0,2025-04-08
486,605020,永和股份,扣除非经常性损益后的净利润,"预计2025年1-3月扣除非经常性损益后的净利润盈利:8,900万元至10,100万元,同比上年增长:142.65%至175.37%,同比上年增长5,232.18万元至6,432.18万元。",95000000.0,159.01,"报告期内,在2025年1月-2月公司下属金华生产基地、邵武生产基地因春节假期停车半个月的情况下,公司预计仍实现了归属于上市公司股东的净利润为9,100.00万元到10,300.00万元,同比增长144.49%到176.74%。制冷剂方面,公司根据年度配额量、市场情况等合理安排生产销售计划,2025年一季度制冷剂需求端延续2024年第四季度的高热度,供给端受配额政策约束,供需结构进一步优化,市场价格持续走高,公司毛利率及利润水平稳步提升。含氟高分子材料方面,邵武永和2025年一季度继续实现盈利,FEP、PTFE等产品产能爬坡、品质不断提升,HFP市场价格企稳上行。",预增,36678200.0,2025-04-08
487,603986,兆易创新,营业收入,"预计2025年1-3月营业收入约:190,900万元,同比上年增长:17.32%左右,同比上年增长28,200万元左右。",1909000000.0,17.32,"近期,公司所处半导体行业下游市场需求有所回暖。2025年一季度,受益于国家一揽子刺激措施等原因,消费领域需求得以提振;受益于AIPC等终端对存储容量需求的带动,公司产品在存储与计算领域实现收入和销量大幅增长;网通市场也实现较好增长。在经营方面,公司继续保持以市占率为中心的策略,持续加大研发投入和产品迭代,不断优化产品成本,丰富产品矩阵,公司多条产品线竞争力不断增强。",略增,1627269967.75,2025-04-08
488,603210,泰鸿万立,归属于上市公司股东的净利润,"预计2025年1-3月归属于上市公司股东的净利润盈利:3,880万元至4,350万元,同比上年增长:2.89%至15.35%。",41150000.0,9.12,,略增,37711400.0,2025-04-08
489,603210,泰鸿万立,营业收入,"预计2025年1-3月营业收入:40,700万元至47,800万元,同比上年增长:10.59%至29.89%。",442500000.0,20.24,,略增,368013800.0,2025-04-08
490,603210,泰鸿万立,扣除非经常性损益后的净利润,"预计2025年1-3月扣除非经常性损益后的净利润盈利:3,850万元至4,250万元,同比上年增长:5.3%至16.24%。",40500000.0,10.77,,略增,36563000.0,2025-04-08
491,603199,九华旅游,归属于上市公司股东的净利润,"预计2025年1-3月归属于上市公司股东的净利润盈利约:6,900万元,同比上年增长:32%左右。",69000000.0,32.0,"旅游业是事关国计民生的重要行业,既是战略性支柱产业、民生产业,也是幸福产业。当前,国内旅游经济形势发展良好,旅游经济步入从快速复苏新阶段到繁荣发展的新周期。今年以来,九华山旅游经济加快发展,公司锚定“打造区域旅游综合体,建设国内一流旅游产业集团”发展目标,抢抓安徽省加快建设高品质旅游强省机遇,全力融入长三角一体化进程,坚定不移深耕主责主业。",略增,52081464.68,2025-04-08
492,601919,中远海控,归属于上市公司股东的净利润,"预计2025年1-3月归属于上市公司股东的净利润盈利约:1,168,900万元,同比上年增长:73.04%左右。",11689000000.0,73.04,"2025年第一季度,全球集装箱货量较上年同期仍然保持了一定的增长,一季度中国出口集装箱运价综合指数(CCFI)均值也同比实现了提升。对此,中远海控主动把握市场机遇,积极应对风险挑战,坚持以自身发展的确定性应对外部环境的不确定性,不断加强对市场趋势的前瞻性和系统性预判,努力优化全球网络布局和营销策略,切实提升客户服务水准和全球供应链韧性,有效推进企业精细化管理,在数字智能和绿色低碳新赛道上持续“以进求新”,不仅较好地稳定了经营基本面,更显著提升了企业核心竞争力,2025年企业经营发展取得了“稳中有进”的良好开局。",预增,6755000000.0,2025-04-08
493,601919,中远海控,净利润,"预计2025年1-3月净利润盈利约:1,322,300万元,同比上年增长:72.13%左右。",13223000000.0,72.13,"2025年第一季度,全球集装箱货量较上年同期仍然保持了一定的增长,一季度中国出口集装箱运价综合指数(CCFI)均值也同比实现了提升。对此,中远海控主动把握市场机遇,积极应对风险挑战,坚持以自身发展的确定性应对外部环境的不确定性,不断加强对市场趋势的前瞻性和系统性预判,努力优化全球网络布局和营销策略,切实提升客户服务水准和全球供应链韧性,有效推进企业精细化管理,在数字智能和绿色低碳新赛道上持续“以进求新”,不仅较好地稳定了经营基本面,更显著提升了企业核心竞争力,2025年企业经营发展取得了“稳中有进”的良好开局。",预增,7682000000.0,2025-04-08
494,601919,中远海控,扣除非经常性损益后的净利润,"预计2025年1-3月扣除非经常性损益后的净利润盈利约:1,163,700万元,同比上年增长:73.07%左右。",11637000000.0,73.07,"2025年第一季度,全球集装箱货量较上年同期仍然保持了一定的增长,一季度中国出口集装箱运价综合指数(CCFI)均值也同比实现了提升。对此,中远海控主动把握市场机遇,积极应对风险挑战,坚持以自身发展的确定性应对外部环境的不确定性,不断加强对市场趋势的前瞻性和系统性预判,努力优化全球网络布局和营销策略,切实提升客户服务水准和全球供应链韧性,有效推进企业精细化管理,在数字智能和绿色低碳新赛道上持续“以进求新”,不仅较好地稳定了经营基本面,更显著提升了企业核心竞争力,2025年企业经营发展取得了“稳中有进”的良好开局。",预增,6724000000.0,2025-04-08
495,601766,中国中车,扣除非经常性损益后的净利润,"预计2025年1-3月扣除非经常性损益后的净利润盈利:260,500万元至287,200万元,同比上年增长:290%至330%,同比上年增长193,700万元至220,400万元。",2738500000.0,310.0,报告期内公司业绩的增长主要是报告期内产品销量较上年同期有所增长所致。,预增,668000000.0,2025-04-08
496,601766,中国中车,归属于上市公司股东的净利润,"预计2025年1-3月归属于上市公司股东的净利润盈利:282,200万元至322,600万元,同比上年增长:180%至220%,同比上年增长181,400万元至221,800万元。",3024000000.0,200.0,报告期内公司业绩的增长主要是报告期内产品销量较上年同期有所增长所致。,预增,1008000000.0,2025-04-08
497,601600,中国铝业,归属于上市公司股东的净利润,"预计2025年1-3月归属于上市公司股东的净利润盈利:340,000万元至360,000万元,同比上年增长:53%至63%。",3500000000.0,58.0,"2025年一季度,公司秉持极致经营的理念,通过精准研判市场价格波动、全方位极致降本增效,在主要产品同比增产的基础上,实现经营业绩同比大幅增加。",预增,2200000000.0,2025-04-08
498,601211,国泰海通,扣除非经常性损益后的净利润,"预计2025年1-3月扣除非经常性损益后的净利润盈利:297,300万元至338,300万元,同比上年增长:45%至65%。",3178000000.0,55.0,"2025年一季度,公司主动把握市场机遇,全面推进零售、机构和企业三大客户服务体系建设,推进各项业务稳步发展,取得较好经营业绩。同时,公司积极推进换股吸收合并海通证券股份有限公司(以下简称本次吸收合并)相关工作,加速向国际一流投资银行迈进。报告期内,公司归属于母公司所有者的净利润增长的主要原因为本次吸收合并产生负商誉;公司归属于母公司所有者的扣除非经常性损益的净利润增长的主要原因为公司持续提升主营业务竞争力,财富管理、交易投资等业务均实现较大幅度增长。",预增,2050000000.0,2025-04-08
499,601211,国泰海通,归属于上市公司股东的净利润,"预计2025年1-3月归属于上市公司股东的净利润盈利:1,120,100万元至1,244,500万元,同比上年增长:350%至400%。",11823000000.0,375.0,"2025年一季度,公司主动把握市场机遇,全面推进零售、机构和企业三大客户服务体系建设,推进各项业务稳步发展,取得较好经营业绩。同时,公司积极推进换股吸收合并海通证券股份有限公司(以下简称本次吸收合并)相关工作,加速向国际一流投资银行迈进。报告期内,公司归属于母公司所有者的净利润增长的主要原因为本次吸收合并产生负商誉;公司归属于母公司所有者的扣除非经常性损益的净利润增长的主要原因为公司持续提升主营业务竞争力,财富管理、交易投资等业务均实现较大幅度增长。",预增,2489000000.0,2025-04-08
500,601018,宁波港,归属于上市公司股东的净利润,"预计2025年1-3月归属于上市公司股东的净利润盈利约:117,400万元,同比上年增长:4.5%左右。",1174000000.0,4.5,"2025年1-3月份,公司累计完成集装箱吞吐量1212万标准箱,同比增长11.1%;累计完成货物吞吐量28818万吨,同比增长1.8%。公司集装箱、货物吞吐量稳健增长,带动相关板块营业收入同比增长;公司控股的相关航运公司利润同比增长。",略增,1124000000.0,2025-04-08
501,601005,重庆钢铁,归属于上市公司股东的净利润,"预计2025年1-3月归属于上市公司股东的净利润亏损约:11,700万元。",-117000000.0,64.94,"预计2025年第一季度归属于母公司所有者的净利润大幅减亏的主要原因有:(一)工序生产效率持续提升:公司通过持续优化生产流程,构建高效协同的制造体系,显著提高了产线运行效率和工序衔接能力,关键生产指标如热送热装率、铁包周转率、转炉冶炼周期、热轧小时产量等指标持续改善,整体生产效能迈上新台阶。(二)大力推进成本削减:以“算账经营”为导向,落实极致降本,通过实施工艺升级改造、优化用料结构、严格控制费用、提升能源效率、坚持极致库存等多维发力,实现全流程工序成本大幅降低。(三)调整购销策略,应对市场下行压力:采购端通过实施思路战略性调整,持续拓展近程资源,并抓住原材料价格下降契机,实现采购成本显著降低;同时,销售端通过精准的市场跟踪和产品结构优化,敏捷销售政策,快速响应市场变化,坚持终端化、近地化和资源流向效益,提升品种创效能力,以降低市场下行影响。",减亏,-333760000.0,2025-04-08
502,601005,重庆钢铁,扣除非经常性损益后的净利润,"预计2025年1-3月扣除非经常性损益后的净利润亏损约:11,800万元。",-118000000.0,64.71,"预计2025年第一季度归属于母公司所有者的净利润大幅减亏的主要原因有:(一)工序生产效率持续提升:公司通过持续优化生产流程,构建高效协同的制造体系,显著提高了产线运行效率和工序衔接能力,关键生产指标如热送热装率、铁包周转率、转炉冶炼周期、热轧小时产量等指标持续改善,整体生产效能迈上新台阶。(二)大力推进成本削减:以“算账经营”为导向,落实极致降本,通过实施工艺升级改造、优化用料结构、严格控制费用、提升能源效率、坚持极致库存等多维发力,实现全流程工序成本大幅降低。(三)调整购销策略,应对市场下行压力:采购端通过实施思路战略性调整,持续拓展近程资源,并抓住原材料价格下降契机,实现采购成本显著降低;同时,销售端通过精准的市场跟踪和产品结构优化,敏捷销售政策,快速响应市场变化,坚持终端化、近地化和资源流向效益,提升品种创效能力,以降低市场下行影响。",减亏,-334360000.0,2025-04-08
503,601005,重庆钢铁,每股收益,预计2025年1-3月每股收益亏损约:0.01元。,-0.01,,"预计2025年第一季度归属于母公司所有者的净利润大幅减亏的主要原因有:(一)工序生产效率持续提升:公司通过持续优化生产流程,构建高效协同的制造体系,显著提高了产线运行效率和工序衔接能力,关键生产指标如热送热装率、铁包周转率、转炉冶炼周期、热轧小时产量等指标持续改善,整体生产效能迈上新台阶。(二)大力推进成本削减:以“算账经营”为导向,落实极致降本,通过实施工艺升级改造、优化用料结构、严格控制费用、提升能源效率、坚持极致库存等多维发力,实现全流程工序成本大幅降低。(三)调整购销策略,应对市场下行压力:采购端通过实施思路战略性调整,持续拓展近程资源,并抓住原材料价格下降契机,实现采购成本显著降低;同时,销售端通过精准的市场跟踪和产品结构优化,敏捷销售政策,快速响应市场变化,坚持终端化、近地化和资源流向效益,提升品种创效能力,以降低市场下行影响。",减亏,-0.04,2025-04-08
504,600962,国投中鲁,扣除非经常性损益后的净利润,"预计2025年1-3月扣除非经常性损益后的净利润盈利:2,268万元至2,520万元,同比上年增长:119%至143%,同比上年增长1,233万元至1,485万元。",23940000.0,131.0,"公司客户订单需求高于上年同期,一季度销量同比大幅增长,毛利额增加。",预增,10349600.0,2025-04-08
505,600962,国投中鲁,归属于上市公司股东的净利润,"预计2025年1-3月归属于上市公司股东的净利润盈利:2,450万元至2,730万元,同比上年增长:188%至221%,同比上年增长1,599万元至1,879万元。",25900000.0,204.5,"公司客户订单需求高于上年同期,一季度销量同比大幅增长,毛利额增加。",预增,8506400.0,2025-04-08
506,600698,湖南天雁,扣除非经常性损益后的净利润,"预计2025年1-3月扣除非经常性损益后的净利润亏损约:123万元,同比上年增长:33%。",-1230000.0,33.0,"报告期内,公司持续推进产品研发和市场开拓,全力拓展市场份额,主产品在主机客户装机份额同比增长。同时,持续开展提质增效专项行动,推进精益化管理,严控非生产性费用,助力公司经营业绩同比向好。",减亏,-1821600.0,2025-04-08
507,600698,湖南天雁,归属于上市公司股东的净利润,"预计2025年1-3月归属于上市公司股东的净利润盈利约:88万元,同比上年增长:40%。",880000.0,40.0,"报告期内,公司持续推进产品研发和市场开拓,全力拓展市场份额,主产品在主机客户装机份额同比增长。同时,持续开展提质增效专项行动,推进精益化管理,严控非生产性费用,助力公司经营业绩同比向好。",略增,628500.0,2025-04-08
508,600482,中国动力,归属于上市公司股东的净利润,"预计2025年1-3月归属于上市公司股东的净利润盈利:30,000万元至45,000万元,同比上年增长:240.48%至410.73%,同比上年增长21,189万元至36,189万元。",375000000.0,325.605,"1、全球造船市场景气度持续提升,柴油机板块子公司2025年一季度销售规模持续快速增长,订单增加,主要产品船用发动机产销量均同比提升,同时公司实施“成本工程”持续降本增效,利润空间扩大。2、公司船用机械销售规模扩大,毛利率较高的产品订单增长,利润同比提升。",预增,88110000.0,2025-04-08
509,600482,中国动力,扣除非经常性损益后的净利润,"预计2025年1-3月扣除非经常性损益后的净利润盈利:28,000万元至42,000万元,同比上年增长:423.36%至685.05%,同比上年增长22,650万元至36,650万元。",350000000.0,554.205,"1、全球造船市场景气度持续提升,柴油机板块子公司2025年一季度销售规模持续快速增长,订单增加,主要产品船用发动机产销量均同比提升,同时公司实施“成本工程”持续降本增效,利润空间扩大。2、公司船用机械销售规模扩大,毛利率较高的产品订单增长,利润同比提升。",预增,53500000.0,2025-04-08
510,600259,中稀有色,扣除非经常性损益后的净利润,"预计2025年1-3月扣除非经常性损益后的净利润盈利:4,453.5万元至5,453.5万元,同比上年增长34,944.8万元至35,944.8万元。",49535000.0,116.25,"2025年一季度稀土市场行情企稳回升,公司加大生产力度,严控成本费用,强化市场研判和营销业务协同,顺价销售,销售利润同比增加,存货跌价准备同比减少。参股企业大宝山公司持续稳产高产,利润增加,公司按权益法核算的投资收益金额增加。",扭亏,-304913000.0,2025-04-08
511,600259,中稀有色,归属于上市公司股东的净利润,"预计2025年1-3月归属于上市公司股东的净利润盈利:4,000万元至5,000万元,同比上年增长34,395.37万元至35,395.37万元。",45000000.0,114.805,"2025年一季度稀土市场行情企稳回升,公司加大生产力度,严控成本费用,强化市场研判和营销业务协同,顺价销售,销售利润同比增加,存货跌价准备同比减少。参股企业大宝山公司持续稳产高产,利润增加,公司按权益法核算的投资收益金额增加。",扭亏,-303953700.0,2025-04-08
512,600176,中国巨石,归属于上市公司股东的净利润,"预计2025年1-3月归属于上市公司股东的净利润盈利:70,058.77万元至73,561.71万元,同比上年增长:100%至110%,同比上年增长35,029.38万元至38,532.32万元。",718102400.0,105.0,"2025年第一季度,玻纤主要下游应用领域需求增加,产品销量同比提升。自去年以来,玻纤产品价格逐步走出周期底部,同比明显提升。同时,公司通过加快产品结构优化、加大技术创新力度、加快市场开拓等措施提升盈利能力,为本期业绩增长奠定了良好基础。",预增,350293800.0,2025-04-08
513,600176,中国巨石,扣除非经常性损益后的净利润,"预计2025年1-3月扣除非经常性损益后的净利润盈利:70,646.43万元至75,692.6万元,同比上年增长:320%至350%,同比上年增长53,825.85万元至58,872.02万元。",731695150.0,335.0,"2025年第一季度,玻纤主要下游应用领域需求增加,产品销量同比提升。自去年以来,玻纤产品价格逐步走出周期底部,同比明显提升。同时,公司通过加快产品结构优化、加大技术创新力度、加快市场开拓等措施提升盈利能力,为本期业绩增长奠定了良好基础。",预增,168205800.0,2025-04-08
514,600160,巨化股份,归属于上市公司股东的净利润,"预计2025年1-3月归属于上市公司股东的净利润盈利:76,000万元至84,000万元,同比上年增长:145%至171%,同比上年增长45,000万元至53,000万元。",800000000.0,158.0,"1、核心业务氟制冷剂价格同比大幅上涨。因第二代氟制冷剂(HCFCs)今年生产配额进一步削减,第三代氟制冷剂(HFCs)实行生产配额制、上年度对生产厂库和社会库存消化充分且下游需求旺盛,供需格局进一步优化,产品价格保持持续上涨趋势,导致产品平均价格较上年同期大幅上涨,氟制冷剂毛利大幅上升。2、生产经营稳定增长。克服生产经营季节性、产品市场结构性等影响因素,以“首季开门红”为目标,强管理、拓市场、优结构,实现主要生产装置稳定生产、产量提升,为公司增产、提质、增效奠定坚实基础。",预增,310313900.0,2025-04-08
515,600160,巨化股份,扣除非经常性损益后的净利润,"预计2025年1-3月扣除非经常性损益后的净利润盈利:74,000万元至82,000万元,同比上年增长:157%至185%,同比上年增长45,200万元至53,200万元。",780000000.0,171.0,"1、核心业务氟制冷剂价格同比大幅上涨。因第二代氟制冷剂(HCFCs)今年生产配额进一步削减,第三代氟制冷剂(HFCs)实行生产配额制、上年度对生产厂库和社会库存消化充分且下游需求旺盛,供需格局进一步优化,产品价格保持持续上涨趋势,导致产品平均价格较上年同期大幅上涨,氟制冷剂毛利大幅上升。2、生产经营稳定增长。克服生产经营季节性、产品市场结构性等影响因素,以“首季开门红”为目标,强管理、拓市场、优结构,实现主要生产装置稳定生产、产量提升,为公司增产、提质、增效奠定坚实基础。",预增,287967200.0,2025-04-08
516,600150,中国船舶,归属于上市公司股东的净利润,"预计2025年1-3月归属于上市公司股东的净利润盈利:100,000万元至120,000万元,同比上年增长:149.35%至199.21%,同比上年增长59,895万元至79,895万元。",1100000000.0,174.28,"报告期内,公司聚焦主责主业,克服春节长假影响,在确保生产安全的前提下,狠抓生产保交付,提升精益管理水平,生产效率稳步提升;船舶行业保持良好态势,公司手持订单结构升级优化,报告期内交付的民品船舶价格同比提升,营业毛利同比增加;联营企业的经营业绩同步改善。受上述因素影响,公司本期业绩预增。目前,公司生产经营情况正常,转型升级成效显著,产品谱系持续完善,“三大造船”指标均处于国内领先地位。截至2025年3月31日,公司累计手持民品船舶订单333艘/2563万载重吨/2250亿元,其中,集装箱船、油轮、VLEC、汽车运输船(PCTC)、多用途船、自卸船等细分船型订单数量均居全球前列。",预增,401050000.0,2025-04-08
517,600150,中国船舶,扣除非经常性损益后的净利润,"预计2025年1-3月扣除非经常性损益后的净利润盈利:99,000万元至119,000万元,同比上年增长:192.58%至251.69%,同比上年增长65,163万元至85,163万元。",1090000000.0,222.135,"报告期内,公司聚焦主责主业,克服春节长假影响,在确保生产安全的前提下,狠抓生产保交付,提升精益管理水平,生产效率稳步提升;船舶行业保持良好态势,公司手持订单结构升级优化,报告期内交付的民品船舶价格同比提升,营业毛利同比增加;联营企业的经营业绩同步改善。受上述因素影响,公司本期业绩预增。目前,公司生产经营情况正常,转型升级成效显著,产品谱系持续完善,“三大造船”指标均处于国内领先地位。截至2025年3月31日,公司累计手持民品船舶订单333艘/2563万载重吨/2250亿元,其中,集装箱船、油轮、VLEC、汽车运输船(PCTC)、多用途船、自卸船等细分船型订单数量均居全球前列。",预增,338370000.0,2025-04-08
518,600111,北方稀土,扣除非经常性损益后的净利润,"预计2025年1-3月扣除非经常性损益后的净利润盈利:42,900万元至43,900万元,同比上年增长:11468.78%至11738.45%,同比上年增长42,530万元至43,530万元。",434000000.0,11603.615,"2025年第一季度,受上游原料供应收紧及下游消费刺激等政策影响,稀土市场整体活跃度好于上年同期,以稀土镨钕产品为代表的主要稀土产品价格呈现上涨态势,成交较好。公司紧抓市场企稳向好有利时机,围绕全年生产经营任务目标,深入落实新发展理念,构建新发展格局,担当“两个稀土基地”建设主力军重任,高质量发展取得新成效。公司全面提升产线运行效率,原料和产品结构持续优化,以市场需求为导向,深化营销模式创新,强化营销运作,主要产品产销量同比增长。降本增效成效明显,稀土产品提质增效,合资合作和基建技改项目有序推进,科技创新贡献力持续增强,管理创新驱动高质量发展质效巩固增强,ESG、合规和市值管理有序推进。公司生产经营管理各项工作的协同推进和高效开展为公司一季度业绩同比大幅增长奠定了坚实基础。",预增,3708300.0,2025-04-08
519,600111,北方稀土,归属于上市公司股东的净利润,"预计2025年1-3月归属于上市公司股东的净利润盈利:42,500万元至43,500万元,同比上年增长:716.49%至735.7%,同比上年增长37,500万元至38,500万元。",430000000.0,726.095,"2025年第一季度,受上游原料供应收紧及下游消费刺激等政策影响,稀土市场整体活跃度好于上年同期,以稀土镨钕产品为代表的主要稀土产品价格呈现上涨态势,成交较好。公司紧抓市场企稳向好有利时机,围绕全年生产经营任务目标,深入落实新发展理念,构建新发展格局,担当“两个稀土基地”建设主力军重任,高质量发展取得新成效。公司全面提升产线运行效率,原料和产品结构持续优化,以市场需求为导向,深化营销模式创新,强化营销运作,主要产品产销量同比增长。降本增效成效明显,稀土产品提质增效,合资合作和基建技改项目有序推进,科技创新贡献力持续增强,管理创新驱动高质量发展质效巩固增强,ESG、合规和市值管理有序推进。公司生产经营管理各项工作的协同推进和高效开展为公司一季度业绩同比大幅增长奠定了坚实基础。",预增,52052000.0,2025-04-08
520,600104,上汽集团,归属于上市公司股东的净利润,"预计2025年1-3月归属于上市公司股东的净利润盈利:300,000万元至320,000万元,同比上年增长:10%至18%,同比上年增长29,000万元至49,000万元。",3100000000.0,14.0,"今年以来,公司深入推进全面深化改革,加快内部业务的梳理整合,努力抢抓市场机遇,大力实施降本增效,公司2025年第一季度实现整车批发销量94.5万辆,比上年同期增加13.3%,产销回升向好势头持续增强,2025年公司经营发展实现了良好开局。",略增,2710000000.0,2025-04-08
521,600081,东风科技,归属于上市公司股东的净利润,"预计2025年1-3月归属于上市公司股东的净利润盈利约:3,588万元,同比上年增长:144.25%左右,同比上年增长2,119万元左右。",35880000.0,144.25,"报告期内,公司始终聚焦主业,不断强化运营管控能力,对外抢抓一切市场,对内开展极致降成本活动,加快推进重点项目,实现经营质量同比大幅提升。",预增,14690000.0,2025-04-08
522,600081,东风科技,净利润,"预计2025年1-3月净利润盈利约:5,900万元,同比上年增长:33%左右,同比上年增长1,464万元左右。",59000000.0,33.0,"报告期内,公司始终聚焦主业,不断强化运营管控能力,对外抢抓一切市场,对内开展极致降成本活动,加快推进重点项目,实现经营质量同比大幅提升。",略增,44360000.0,2025-04-08
523,600081,东风科技,扣除非经常性损益后的净利润,"预计2025年1-3月扣除非经常性损益后的净利润盈利约:2,587万元,同比上年增长:1193.5%左右,同比上年增长2,387万元左右。",25870000.0,1193.5,"报告期内,公司始终聚焦主业,不断强化运营管控能力,对外抢抓一切市场,对内开展极致降成本活动,加快推进重点项目,实现经营质量同比大幅提升。",预增,2000000.0,2025-04-08
524,600022,山东钢铁,归属于上市公司股东的净利润,"预计2025年1-3月归属于上市公司股东的净利润亏损约:1,450万元。",-14500000.0,97.73,"预计2025年第一季度归属于母公司所有者的净利润大幅减亏的主要原因有:(一)生产运行稳定高效:公司通过优化生产组织,打造高效制造模式,产线效率、界面效率显著提升,铁水综合温降、轧线热装率等关键指标稳步提升。(二)工序成本和付现费用大幅度削减:公司通过构建“公司-厂部-车间”三级成本管控体系,系统推进工序降本、合同降费、外委项目压减替代、能源优化及采购降本等措施,显著削减工序成本和付现费用,日照基地、钢城基地吨钢成本较上年同期分别降低约65元、80元。(三)购销差价得以提升:公司通过精准的市场跟踪和产品结构优化,紧盯重点产品比例,积极抢抓优质及高效订单,有效控制产品价格下跌节奏与幅度。同时,采购端充分利用原材料价格下降契机,强化供应商谈判沟通,精准把握采购时机,显著降低采购成本,购销差价较上年同期提升200元/吨以上。",减亏,-638000000.0,2025-04-08
525,600022,山东钢铁,每股收益,预计2025年1-3月每股收益亏损约:0.0015元。,-0.0015,,"预计2025年第一季度归属于母公司所有者的净利润大幅减亏的主要原因有:(一)生产运行稳定高效:公司通过优化生产组织,打造高效制造模式,产线效率、界面效率显著提升,铁水综合温降、轧线热装率等关键指标稳步提升。(二)工序成本和付现费用大幅度削减:公司通过构建“公司-厂部-车间”三级成本管控体系,系统推进工序降本、合同降费、外委项目压减替代、能源优化及采购降本等措施,显著削减工序成本和付现费用,日照基地、钢城基地吨钢成本较上年同期分别降低约65元、80元。(三)购销差价得以提升:公司通过精准的市场跟踪和产品结构优化,紧盯重点产品比例,积极抢抓优质及高效订单,有效控制产品价格下跌节奏与幅度。同时,采购端充分利用原材料价格下降契机,强化供应商谈判沟通,精准把握采购时机,显著降低采购成本,购销差价较上年同期提升200元/吨以上。",减亏,-0.0596,2025-04-08
526,600022,山东钢铁,扣除非经常性损益后的净利润,"预计2025年1-3月扣除非经常性损益后的净利润亏损约:1,750万元。",-17500000.0,97.29,"预计2025年第一季度归属于母公司所有者的净利润大幅减亏的主要原因有:(一)生产运行稳定高效:公司通过优化生产组织,打造高效制造模式,产线效率、界面效率显著提升,铁水综合温降、轧线热装率等关键指标稳步提升。(二)工序成本和付现费用大幅度削减:公司通过构建“公司-厂部-车间”三级成本管控体系,系统推进工序降本、合同降费、外委项目压减替代、能源优化及采购降本等措施,显著削减工序成本和付现费用,日照基地、钢城基地吨钢成本较上年同期分别降低约65元、80元。(三)购销差价得以提升:公司通过精准的市场跟踪和产品结构优化,紧盯重点产品比例,积极抢抓优质及高效订单,有效控制产品价格下跌节奏与幅度。同时,采购端充分利用原材料价格下降契机,强化供应商谈判沟通,精准把握采购时机,显著降低采购成本,购销差价较上年同期提升200元/吨以上。",减亏,-645000000.0,2025-04-08
527,600018,上港集团,归属于上市公司股东的净利润,"预计2025年1-3月归属于上市公司股东的净利润盈利约:388,600万元,同比上年增长:5.14%左右。",3886000000.0,5.14,"公司母港集装箱吞吐量同比增长,港口主业利润贡献增加;公司控股及参股的相关航运公司利润同比增长。",略增,3696000000.0,2025-04-08
528,600006,东风股份,归属于上市公司股东的净利润,"预计2025年1-3月归属于上市公司股东的净利润盈利:15,160万元至16,315万元,同比上年增长:8.16%至16.4%。",157375000.0,12.28,"2025年一季度,公司在轻型商用车行业整体下滑、市场竞争压力未有效缓解的状况下,公司积极采取提振终端、调整结构、开源节流等多种措施,努力提升收益。",略增,140110000.0,2025-04-08
529,300523,辰安科技,归属于上市公司股东的净利润,"预计2025年1-3月归属于上市公司股东的净利润亏损约:3,400万元,同比上年增长40%以上。",-34000000.0,40.575,"2025年第一季度,公司持续加大市场开拓力度,同时全面实施降本增效措施,带动整体业绩实现向好发展。",减亏,-57770513.18,2025-04-08
530,300523,辰安科技,营业收入,"预计2025年1-3月营业收入,同比上年增长55%以上。",200000000.0,55.0,"2025年第一季度,公司持续加大市场开拓力度,同时全面实施降本增效措施,带动整体业绩实现向好发展。",预增,128718945.53,2025-04-08
531,300138,晨光生物,扣除非经常性损益后的净利润,"预计2025年1-3月扣除非经常性损益后的净利润盈利:7,500万元至10,500万元,同比上年增长:54.68%至116.55%。",90000000.0,85.615,"报告期,公司植提类业务持续发力,是公司业绩的“基石”;棉籽类相关产品随豆油、豆粕等大宗商品行情逐渐回暖,棉籽类业务较上年同期实现扭亏为盈;公司整体业绩同比上升。经初步测算,公司预计实现归属于上市公司股东的净利润9,000万元至12,000万元,同比上升133.21%至210.95%,其中非经常性损益影响金额约为1,500万元。",预增,48487200.0,2025-04-08
