序号,股票代码,股票简称,预测指标,业绩变动,预测数值,业绩变动幅度,业绩变动原因,预告类型,上年同期值,公告日期
419,301563,云汉芯城,归属于上市公司股东的净利润,"预计2026年1-3月归属于上市公司股东的净利润盈利:4,904.41万元至5,420.66万元,同比上年增长:139.4%至164.6%。",51625350.0,152.0,"2026年第一季度,人工智能算力、新能源汽车等领域需求旺盛,带动相关电子元器件需求持续增长,为公司业务发展提供了有利的行业环境。同时,公司持续推进产业互联网平台建设,优化供应链服务能力,提升运营效率与客户体验,线上平台业务、“芯晶采”数智化内采平台业务、互联网+授权代理业务、国产器件销售、海外业务等主要业务领域均呈快速增长态势,共同推动电子元器件销售收入较上年同期实现较大幅度增长。",预增,20486200.0,2026-04-08
420,301265,华新科技,扣除非经常性损益后的净利润,"预计2026年1-3月扣除非经常性损益后的净利润盈利:2,800万元至3,000万元,同比上年增长:202.01%至223.59%。",29000000.0,212.8,"2026年第一季度,在电子废弃物拆解、报废机动车拆解和危险废物无害化处置业务健康发展的同时,公司贵金属资源再生、飞灰废盐资源化利用等产业升级业务实现产出及盈利。",预增,9271100.0,2026-04-08
421,301265,华新科技,归属于上市公司股东的净利润,"预计2026年1-3月归属于上市公司股东的净利润盈利:3,200万元至3,400万元,同比上年增长:192.94%至211.25%。",33000000.0,202.095,"2026年第一季度,在电子废弃物拆解、报废机动车拆解和危险废物无害化处置业务健康发展的同时,公司贵金属资源再生、飞灰废盐资源化利用等产业升级业务实现产出及盈利。",预增,10923700.0,2026-04-08
422,301265,华新科技,营业收入,"预计2026年1-3月营业收入:19,200万元至22,300万元,同比上年增长:35.77%至57.69%。",207500000.0,46.73,"2026年第一季度,在电子废弃物拆解、报废机动车拆解和危险废物无害化处置业务健康发展的同时,公司贵金属资源再生、飞灰废盐资源化利用等产业升级业务实现产出及盈利。",预增,141420100.0,2026-04-08
423,300953,震裕科技,归属于上市公司股东的净利润,"预计2026年1-3月归属于上市公司股东的净利润盈利:27,500万元至30,500万元,同比上年增长:277.43%至318.61%。",290000000.0,298.02,"公司本期归属于上市公司股东的净利润和扣除非经常性损益后的净利润较上年同期增长的主要原因为:报告期内,公司经营计划有序开展,下游锂电池特别是储能电池市场需求持续快速增长带动主营业务销售收入持续增长,产能利用率显著提高、规模效应明显;同时公司加大技术研发与创新、提升生产自动化水平,通过精细化管理降本增效,促进公司整体经济效益提升。",预增,72861000.0,2026-04-08
424,300953,震裕科技,扣除非经常性损益后的净利润,"预计2026年1-3月扣除非经常性损益后的净利润盈利:26,000万元至29,000万元,同比上年增长:298.58%至344.57%。",275000000.0,321.575,"公司本期归属于上市公司股东的净利润和扣除非经常性损益后的净利润较上年同期增长的主要原因为:报告期内,公司经营计划有序开展,下游锂电池特别是储能电池市场需求持续快速增长带动主营业务销售收入持续增长,产能利用率显著提高、规模效应明显;同时公司加大技术研发与创新、提升生产自动化水平,通过精细化管理降本增效,促进公司整体经济效益提升。",预增,65232200.0,2026-04-08
425,300919,中伟新材,归属于上市公司股东的净利润,"预计2026年1-3月归属于上市公司股东的净利润盈利:53,000万元至59,000万元,同比上年增长:72.32%至91.82%。",560000000.0,82.07,"报告期内,受益于全球新能源市场的快速发展以及公司在电池材料领域的龙头地位优势,公司镍系、钴系、磷系、钠系等电池材料产品合计销售量近13万吨,电池材料业务整体呈现产销两旺的良好态势,有力支撑公司经营利润稳步增长。同时,公司在镍系产品领域的“资源+材料”一体化竞争优势持续显现,叠加镍矿及镍产品价格上行,公司镍矿开采与镍冶炼环节盈利水平稳步提升,进一步推动公司整体利润持续增长。",预增,307573900.0,2026-04-08
426,300919,中伟新材,扣除非经常性损益后的净利润,"预计2026年1-3月扣除非经常性损益后的净利润盈利:49,000万元至55,000万元,同比上年增长:86.27%至109.08%。",520000000.0,97.675,"报告期内,受益于全球新能源市场的快速发展以及公司在电池材料领域的龙头地位优势,公司镍系、钴系、磷系、钠系等电池材料产品合计销售量近13万吨,电池材料业务整体呈现产销两旺的良好态势,有力支撑公司经营利润稳步增长。同时,公司在镍系产品领域的“资源+材料”一体化竞争优势持续显现,叠加镍矿及镍产品价格上行,公司镍矿开采与镍冶炼环节盈利水平稳步提升,进一步推动公司整体利润持续增长。",预增,263060000.0,2026-04-08
427,300390,天华新能,归属于上市公司股东的净利润,"预计2026年1-3月归属于上市公司股东的净利润盈利:90,000万元至105,000万元,同比上年增长:27517.53%至32120.45%。",975000000.0,29818.99,"1、公司2026年第一季度业绩较上年同期大幅增长的主要原因是:报告期内受储能与动力电池下游需求增长推动,公司锂电材料业务利润大幅增长。2、公司预计2026年第一季度非经常性损益对归属于上市公司股东的净利润的影响金额约为2,200.00万元。",预增,3258800.0,2026-04-08
428,300390,天华新能,扣除非经常性损益后的净利润,"预计2026年1-3月扣除非经常性损益后的净利润盈利:87,800万元至102,800万元,同比上年增长:3307.58%至3855.57%。",953000000.0,3581.575,"1、公司2026年第一季度业绩较上年同期大幅增长的主要原因是:报告期内受储能与动力电池下游需求增长推动,公司锂电材料业务利润大幅增长。2、公司预计2026年第一季度非经常性损益对归属于上市公司股东的净利润的影响金额约为2,200.00万元。",扭亏,-27372700.0,2026-04-08
429,300201,海伦哲,扣除非经常性损益后的净利润,"预计2026年1-3月扣除非经常性损益后的净利润盈利:4,000万元至4,600万元,同比上年增长:40.33%至61.38%。",43000000.0,50.855,"报告期归属于上市公司股东的净利润预计同比增长43.16%至64.11%,主要原因:(1)一季度上市公司母公司迎来开门红,中标并交付车辆明显高于上年同期,对公司净利润增长起到了较大作用,上市公司母公司和全资子公司上海格拉曼国际消防装备有限公司一季度预计净利润同比增长超过10%;(2)公司一季度完成了对湖北及安盾消防科技有限公司(以下简称“湖北及安盾”)51%股权收购,并于2026年2月1日起将其首次纳入合并报表范围,湖北及安盾2026年一季度预计净利润为8,600万元左右。湖北及安盾2026年2月和3月预计净利润合计为5,000万元左右,较该公司上年同期增长约247%,按照企业会计准则要求对合并日资产公允价值重新计量并调整后,湖北及安盾2-3月归属于上市公司的净利润预计为950万元左右。",预增,28504400.0,2026-04-08
430,300201,海伦哲,归属于上市公司股东的净利润,"预计2026年1-3月归属于上市公司股东的净利润盈利:4,100万元至4,700万元,同比上年增长:43.16%至64.11%。",44000000.0,53.635,"报告期归属于上市公司股东的净利润预计同比增长43.16%至64.11%,主要原因:(1)一季度上市公司母公司迎来开门红,中标并交付车辆明显高于上年同期,对公司净利润增长起到了较大作用,上市公司母公司和全资子公司上海格拉曼国际消防装备有限公司一季度预计净利润同比增长超过10%;(2)公司一季度完成了对湖北及安盾消防科技有限公司(以下简称“湖北及安盾”)51%股权收购,并于2026年2月1日起将其首次纳入合并报表范围,湖北及安盾2026年一季度预计净利润为8,600万元左右。湖北及安盾2026年2月和3月预计净利润合计为5,000万元左右,较该公司上年同期增长约247%,按照企业会计准则要求对合并日资产公允价值重新计量并调整后,湖北及安盾2-3月归属于上市公司的净利润预计为950万元左右。",预增,28638500.0,2026-04-08
431,300014,亿纬锂能,归属于上市公司股东的净利润,"预计2026年1-3月归属于上市公司股东的净利润盈利:137,639.49万元至148,650.65万元,同比上年增长:25%至35%。",1431450700.0,30.0,"2026年第一季度业绩与上年同期相比实现正向增长,主要原因是:1、公司坚持致力于产品迭代、服务升级与流程优化,把握市场增长机遇,驱动公司业务持续增长。2、为有效应对显著攀升的供应链成本压力,公司主动实施前置管理,通过供应链多元化布局、战略性采购规划及审慎运用金融工具,有力地缓冲了材料成本上涨波动,确保了主营业务盈利能力的稳定性。",略增,1101115900.0,2026-04-08
432,300014,亿纬锂能,扣除非经常性损益后的净利润,"预计2026年1-3月扣除非经常性损益后的净利润盈利:106,302.98万元至114,480.13万元,同比上年增长:30%至40%。",1103915550.0,35.0,"2026年第一季度业绩与上年同期相比实现正向增长,主要原因是:1、公司坚持致力于产品迭代、服务升级与流程优化,把握市场增长机遇,驱动公司业务持续增长。2、为有效应对显著攀升的供应链成本压力,公司主动实施前置管理,通过供应链多元化布局、战略性采购规划及审慎运用金融工具,有力地缓冲了材料成本上涨波动,确保了主营业务盈利能力的稳定性。",略增,817715200.0,2026-04-08
433,002384,东山精密,扣除非经常性损益后的净利润,"预计2026年1-3月扣除非经常性损益后的净利润盈利:96,000万元至108,000万元,同比上年增长:141.97%至172.21%。",1020000000.0,157.09,"1、2026年一季度公司传统业务保持稳定增长,消费电子、汽车及通讯等行业的印刷线路板、精密组件及光电模组出货保持稳定;2、AI算力需求强劲驱动了AI基础设施的加速投资,索尔思的光模块产品不断导入新的大客户,成为了公司新的核心利润增长点;3、报告期内公司积极赋能索尔思和GMD,特别是在索尔思的扩产方面,充分发挥了集团在资金、人才、技术和客户等资源的协同效应,助力索尔思营收和利润大幅提升;4、一季度汇率和大宗商品价格波动在一定程度上影响了公司利润的实现。",预增,396749300.0,2026-04-08
434,002384,东山精密,归属于上市公司股东的净利润,"预计2026年1-3月归属于上市公司股东的净利润盈利:100,000万元至115,000万元,同比上年增长:119.36%至152.27%。",1075000000.0,135.815,"1、2026年一季度公司传统业务保持稳定增长,消费电子、汽车及通讯等行业的印刷线路板、精密组件及光电模组出货保持稳定;2、AI算力需求强劲驱动了AI基础设施的加速投资,索尔思的光模块产品不断导入新的大客户,成为了公司新的核心利润增长点;3、报告期内公司积极赋能索尔思和GMD,特别是在索尔思的扩产方面,充分发挥了集团在资金、人才、技术和客户等资源的协同效应,助力索尔思营收和利润大幅提升;4、一季度汇率和大宗商品价格波动在一定程度上影响了公司利润的实现。",预增,455862400.0,2026-04-08
435,002384,东山精密,每股收益,预计2026年1-3月每股收益盈利:0.55元至0.63元。,0.59,,"1、2026年一季度公司传统业务保持稳定增长,消费电子、汽车及通讯等行业的印刷线路板、精密组件及光电模组出货保持稳定;2、AI算力需求强劲驱动了AI基础设施的加速投资,索尔思的光模块产品不断导入新的大客户,成为了公司新的核心利润增长点;3、报告期内公司积极赋能索尔思和GMD,特别是在索尔思的扩产方面,充分发挥了集团在资金、人才、技术和客户等资源的协同效应,助力索尔思营收和利润大幅提升;4、一季度汇率和大宗商品价格波动在一定程度上影响了公司利润的实现。",预增,0.27,2026-04-08
436,000975,山金国际,每股收益,预计2026年1-3月每股收益盈利:0.4865元至0.5189元。,0.5027,,"公司紧抓安全生产及成本管控,提升运营效率,同时受益于黄金和白银价格同比上涨,公司的业绩出现了较大幅度增长。",预增,0.2499,2026-04-08
437,000975,山金国际,扣除非经常性损益后的净利润,"预计2026年1-3月扣除非经常性损益后的净利润盈利:137,000万元至150,000万元,同比上年增长:94.68%至113.15%。",1435000000.0,103.915,"公司紧抓安全生产及成本管控,提升运营效率,同时受益于黄金和白银价格同比上涨,公司的业绩出现了较大幅度增长。",预增,703724300.0,2026-04-08
438,000975,山金国际,归属于上市公司股东的净利润,"预计2026年1-3月归属于上市公司股东的净利润盈利:135,000万元至144,000万元,同比上年增长:94.57%至107.54%。",1395000000.0,101.055,"公司紧抓安全生产及成本管控,提升运营效率,同时受益于黄金和白银价格同比上涨,公司的业绩出现了较大幅度增长。",预增,693834500.0,2026-04-08
439,000933,神火股份,归属于上市公司股东的净利润,"预计2026年1-3月归属于上市公司股东的净利润盈利:225,000万元,同比上年增长:217.68%。",2250000000.0,217.68,"报告期内,受电解铝产品售价同比上涨、主要原材料氧化铝价格同比下降等因素影响,公司电解铝板块盈利能力大幅增强。",预增,708261600.0,2026-04-08
440,000933,神火股份,扣除非经常性损益后的净利润,"预计2026年1-3月扣除非经常性损益后的净利润盈利:223,000万元,同比上年增长:211.92%。",2230000000.0,211.92,"报告期内,受电解铝产品售价同比上涨、主要原材料氧化铝价格同比下降等因素影响,公司电解铝板块盈利能力大幅增强。",预增,714922700.0,2026-04-08
441,000933,神火股份,每股收益,预计2026年1-3月每股收益盈利:1.017元。,1.017,,"报告期内,受电解铝产品售价同比上涨、主要原材料氧化铝价格同比下降等因素影响,公司电解铝板块盈利能力大幅增强。",预增,0.321,2026-04-08
442,920191,瑞尔竞达,归属于上市公司股东的净利润,"预计2026年1-3月归属于上市公司股东的净利润盈利:1,900万元至2,100万元,同比上年增长:0.57%至11.15%。",20000000.0,5.86,,略增,18892800.0,2026-04-07
443,920191,瑞尔竞达,营业收入,"预计2026年1-3月营业收入:10,500万元至12,000万元,同比上年增长:3.65%至18.46%。",112500000.0,11.055,,略增,101302700.0,2026-04-07
444,920191,瑞尔竞达,扣除非经常性损益后的净利润,"预计2026年1-3月扣除非经常性损益后的净利润盈利:1,870万元至2,070万元,同比上年增长:0.84%至11.63%。",19700000.0,6.235,,略增,18543600.0,2026-04-07
445,301345,涛涛车业,归属于上市公司股东的净利润,"预计2026年1-3月归属于上市公司股东的净利润盈利:15,500万元至19,500万元,同比上年增长:79.79%至126.19%。",175000000.0,102.99,"报告期内,公司秉承“专注智能、引领高端、布局全球、稳健经营”的总体发展战略,加大研发力度,丰富产品矩阵,深化品牌营销策略,积极拓展销售渠道,实现了业绩的良好增长。报告期内,预计非经常性损益对归属于上市公司股东的净利润的影响金额约为710万元。",预增,86210400.0,2026-04-07
446,301345,涛涛车业,扣除非经常性损益后的净利润,"预计2026年1-3月扣除非经常性损益后的净利润盈利:14,790万元至18,790万元,同比上年增长:72.19%至118.76%。",167900000.0,95.475,"报告期内,公司秉承“专注智能、引领高端、布局全球、稳健经营”的总体发展战略,加大研发力度,丰富产品矩阵,深化品牌营销策略,积极拓展销售渠道,实现了业绩的良好增长。报告期内,预计非经常性损益对归属于上市公司股东的净利润的影响金额约为710万元。",预增,85894700.0,2026-04-07
447,300475,香农芯创,归属于上市公司股东的净利润,"预计2026年1-3月归属于上市公司股东的净利润盈利:114,000万元至148,000万元,同比上年增长:6714.72%至8747.18%。",1310000000.0,7730.95,"在生成式人工智能(AGI)应用需求蓬勃增长的强劲驱动下,行业景气度持续上行,企业级存储产品价格持续上涨,公司盈利能力持续改善,利润水平大幅提高。2026年第一季度,公司非经常性损益约2,200万元。",预增,16728500.0,2026-04-07
448,300475,香农芯创,扣除非经常性损益后的净利润,"预计2026年1-3月扣除非经常性损益后的净利润盈利:111,800万元至145,800万元,同比上年增长:7424.82%至9713.23%。",1288000000.0,8569.025,"在生成式人工智能(AGI)应用需求蓬勃增长的强劲驱动下,行业景气度持续上行,企业级存储产品价格持续上涨,公司盈利能力持续改善,利润水平大幅提高。2026年第一季度,公司非经常性损益约2,200万元。",预增,14857500.0,2026-04-07
449,688809,强一股份,扣除非经常性损益后的净利润,"预计2026年1-3月扣除非经常性损益后的净利润盈利:10,490万元至11,990万元,同比上年增长:735.64%至855.13%,同比上年增长9,234.67万元至10,734.67万元。",112400000.0,795.385,"本期业绩同比实现大幅增长,主要系主营业务驱动及行业景气度上行共同作用,具体原因如下:(一)AI算力需求爆发,叠加行业景气周期,成熟产品订单持续放量受益于全球AI算力芯片测试需求快速增长,叠加半导体行业整体景气上行周期,下游客户测试需求旺盛,公司成熟MEMS探针卡产品订单持续放量。(二)前期已发货未确认收入订单在本期确认2025年度已发货但尚未满足收入确认条件的存量订单,于2026年第一季度按照企业会计准则相关规定确认收入,对本期业绩形成正向贡献。(三)客户结构优化与规模效应显现公司客户结构优化,订单质量与稳定性持续提升;同时随着业务规模扩大,规模效应逐步显现。",预增,12553300.0,2026-04-04
450,688809,强一股份,归属于上市公司股东的净利润,"预计2026年1-3月归属于上市公司股东的净利润盈利:10,600万元至12,100万元,同比上年增长:654.79%至761.6%,同比上年增长9,195.63万元至10,695.63万元。",113500000.0,708.195,"本期业绩同比实现大幅增长,主要系主营业务驱动及行业景气度上行共同作用,具体原因如下:(一)AI算力需求爆发,叠加行业景气周期,成熟产品订单持续放量受益于全球AI算力芯片测试需求快速增长,叠加半导体行业整体景气上行周期,下游客户测试需求旺盛,公司成熟MEMS探针卡产品订单持续放量。(二)前期已发货未确认收入订单在本期确认2025年度已发货但尚未满足收入确认条件的存量订单,于2026年第一季度按照企业会计准则相关规定确认收入,对本期业绩形成正向贡献。(三)客户结构优化与规模效应显现公司客户结构优化,订单质量与稳定性持续提升;同时随着业务规模扩大,规模效应逐步显现。",预增,14043700.0,2026-04-04
451,300505,川金诺,扣除非经常性损益后的净利润,"预计2026年1-3月扣除非经常性损益后的净利润盈利:3,500万元至4,500万元,同比上年下降:31.68%至46.86%。",40000000.0,-39.27,"1、2026年一季度利润同比出现下降,主要原因为:一是核心原材料之一硫元素的采购成本上涨,挤压了利润空间;二是受市场及其他因素影响,部分产品毛利率下滑。2、报告期内,预计非经常性损益对净利润影响金额约为300万元。",略减,65867800.0,2026-04-04
452,300505,川金诺,归属于上市公司股东的净利润,"预计2026年1-3月归属于上市公司股东的净利润盈利:3,800万元至4,800万元,同比上年下降:33.35%至47.24%。",43000000.0,-40.295,"1、2026年一季度利润同比出现下降,主要原因为:一是核心原材料之一硫元素的采购成本上涨,挤压了利润空间;二是受市场及其他因素影响,部分产品毛利率下滑。2、报告期内,预计非经常性损益对净利润影响金额约为300万元。",略减,72021800.0,2026-04-04
453,300505,川金诺,营业收入,"预计2026年1-3月营业收入:95,000万元至105,000万元,同比上年增长:31.79%至45.66%。",1000000000.0,38.725,"1、2026年一季度利润同比出现下降,主要原因为:一是核心原材料之一硫元素的采购成本上涨,挤压了利润空间;二是受市场及其他因素影响,部分产品毛利率下滑。2、报告期内,预计非经常性损益对净利润影响金额约为300万元。",略增,720860100.0,2026-04-04
454,002536,飞龙股份,扣除非经常性损益后的净利润,"预计2026年1-3月扣除非经常性损益后的净利润盈利:4,780万元至6,780万元,同比上年下降:44.81%至61.09%。",57800000.0,-52.95,"报告期内,飞龙汽车部件股份有限公司(以下简称“公司”)归属于上市公司股东的净利润受多重内外部因素综合影响,主要变动原因如下:1、报告期内人民币汇率波动幅度较大,产生汇兑损失,同比上期影响利润约2,500万元。2、受美国关税政策调整影响,报告期内关税因素同比上期影响利润约1,000万元。3、公司海外生产基地龙泰汽车部件(泰国)有限公司正在逐步投产阶段,前期费用影响当期利润约1,000万元。4、新能源汽车行业竞争激烈,上下游产业链降价压力传导,公司盈利空间受到持续挤压。",预减,122840900.0,2026-04-04
455,002536,飞龙股份,每股收益,预计2026年1-3月每股收益盈利:0.09元至0.12元。,0.105,,"报告期内,飞龙汽车部件股份有限公司(以下简称“公司”)归属于上市公司股东的净利润受多重内外部因素综合影响,主要变动原因如下:1、报告期内人民币汇率波动幅度较大,产生汇兑损失,同比上期影响利润约2,500万元。2、受美国关税政策调整影响,报告期内关税因素同比上期影响利润约1,000万元。3、公司海外生产基地龙泰汽车部件(泰国)有限公司正在逐步投产阶段,前期费用影响当期利润约1,000万元。4、新能源汽车行业竞争激烈,上下游产业链降价压力传导,公司盈利空间受到持续挤压。",预减,0.21,2026-04-04
456,002536,飞龙股份,归属于上市公司股东的净利润,"预计2026年1-3月归属于上市公司股东的净利润盈利:5,000万元至7,000万元,同比上年下降:42.92%至59.23%。",60000000.0,-51.075,"报告期内,飞龙汽车部件股份有限公司(以下简称“公司”)归属于上市公司股东的净利润受多重内外部因素综合影响,主要变动原因如下:1、报告期内人民币汇率波动幅度较大,产生汇兑损失,同比上期影响利润约2,500万元。2、受美国关税政策调整影响,报告期内关税因素同比上期影响利润约1,000万元。3、公司海外生产基地龙泰汽车部件(泰国)有限公司正在逐步投产阶段,前期费用影响当期利润约1,000万元。4、新能源汽车行业竞争激烈,上下游产业链降价压力传导,公司盈利空间受到持续挤压。",预减,122639400.0,2026-04-04
457,603992,松霖科技,扣除非经常性损益后的净利润,"预计2026年1-3月扣除非经常性损益后的净利润盈利:8,300万元至10,200万元,同比上年增长:130.2%至182.9%,同比上年增长4,694.51万元至6,594.51万元。",92500000.0,156.55,"报告期内,受益于公司越南生产基地产能投放,新项目推进,公司业务持续向好。",预增,36054900.0,2026-04-03
458,603992,松霖科技,归属于上市公司股东的净利润,"预计2026年1-3月归属于上市公司股东的净利润盈利:9,100万元至11,000万元,同比上年增长:100.2%至141.99%,同比上年增长4,554.44万元至6,454.44万元。",100500000.0,121.095,"报告期内,受益于公司越南生产基地产能投放,新项目推进,公司业务持续向好。",预增,45455600.0,2026-04-03
459,300821,东岳硅材,扣除非经常性损益后的净利润,"预计2026年1-3月扣除非经常性损益后的净利润盈利:20,500万元至22,500万元,同比上年增长:424.02%至475.14%。",215000000.0,449.58,"自2025年12月份以来,受市场环境及行业供需格局改善影响,有机硅行业主要产品价格上涨并回归合理区间,公司产品毛利率显著提升。此外,公司持续推进精细化管理与内部挖潜,保持生产平稳运行,有效控制成本费用,进一步增强了盈利能力。报告期内,公司预计非经常性损益对归属于上市公司股东净利润的影响金额为2,200万元左右,主要为非流动资产处置损益等项目所致。",预增,39120800.0,2026-04-03
460,300821,东岳硅材,归属于上市公司股东的净利润,"预计2026年1-3月归属于上市公司股东的净利润盈利:18,300万元至20,300万元,同比上年增长:397.02%至451.34%。",193000000.0,424.18,"自2025年12月份以来,受市场环境及行业供需格局改善影响,有机硅行业主要产品价格上涨并回归合理区间,公司产品毛利率显著提升。此外,公司持续推进精细化管理与内部挖潜,保持生产平稳运行,有效控制成本费用,进一步增强了盈利能力。报告期内,公司预计非经常性损益对归属于上市公司股东净利润的影响金额为2,200万元左右,主要为非流动资产处置损益等项目所致。",预增,36819400.0,2026-04-03
461,000729,燕京啤酒,扣除非经常性损益后的净利润,"预计2026年1-3月扣除非经常性损益后的净利润盈利:25,253万元至26,784万元,同比上年增长:65%至75%。",260185000.0,70.0,"2026年一季度,燕京啤酒继续延续高效能、高质量发展态势。公司坚持以价值引领为导向,精准洞察消费者需求,锐意创新,加速推进高端化进程,大单品燕京U8继续保持双位数高增速。一季度预计归属于上市公司股东的净利润为25,618万元至27,270万元,比上年同期增长55%至65%,一季度的“开门红”为全年目标达成奠定坚实基础。",预增,153049700.0,2026-04-03
462,000729,燕京啤酒,归属于上市公司股东的净利润,"预计2026年1-3月归属于上市公司股东的净利润盈利:25,618万元至27,270万元,同比上年增长:55%至65%。",264440000.0,60.0,"2026年一季度,燕京啤酒继续延续高效能、高质量发展态势。公司坚持以价值引领为导向,精准洞察消费者需求,锐意创新,加速推进高端化进程,大单品燕京U8继续保持双位数高增速。一季度预计归属于上市公司股东的净利润为25,618万元至27,270万元,比上年同期增长55%至65%,一季度的“开门红”为全年目标达成奠定坚实基础。",预增,165275700.0,2026-04-03
463,000729,燕京啤酒,每股收益,预计2026年1-3月每股收益盈利:0.0909元至0.0968元。,0.09385,,"2026年一季度,燕京啤酒继续延续高效能、高质量发展态势。公司坚持以价值引领为导向,精准洞察消费者需求,锐意创新,加速推进高端化进程,大单品燕京U8继续保持双位数高增速。一季度预计归属于上市公司股东的净利润为25,618万元至27,270万元,比上年同期增长55%至65%,一季度的“开门红”为全年目标达成奠定坚实基础。",预增,0.0586,2026-04-03
464,920177,恒道科技,扣除非经常性损益后的净利润,"预计2026年1-3月扣除非经常性损益后的净利润盈利:1,650万元至1,750万元,同比上年增长:5.16%至11.54%。",17000000.0,8.35,"公司预计2026年1-3月营业收入较上年同期增长26.25%至31.04%,归属于母公司股东的净利润较上年同期增长4.40%至10.55%,扣除非经常性损益后归属于母公司股东的净利润较上年同期增长5.16%至11.54%,收入及利润呈稳步增长趋势。",略增,15689800.0,2026-04-02
465,920177,恒道科技,归属于上市公司股东的净利润,"预计2026年1-3月归属于上市公司股东的净利润盈利:1,700万元至1,800万元,同比上年增长:4.4%至10.55%。",17500000.0,7.475,"公司预计2026年1-3月营业收入较上年同期增长26.25%至31.04%,归属于母公司股东的净利润较上年同期增长4.40%至10.55%,扣除非经常性损益后归属于母公司股东的净利润较上年同期增长5.16%至11.54%,收入及利润呈稳步增长趋势。",略增,16282900.0,2026-04-02
466,920177,恒道科技,营业收入,"预计2026年1-3月营业收入:7,900万元至8,200万元,同比上年增长:26.25%至31.04%。",80500000.0,28.645,"公司预计2026年1-3月营业收入较上年同期增长26.25%至31.04%,归属于母公司股东的净利润较上年同期增长4.40%至10.55%,扣除非经常性损益后归属于母公司股东的净利润较上年同期增长5.16%至11.54%,收入及利润呈稳步增长趋势。",略增,62574400.0,2026-04-02
467,603459,红板科技,营业收入,"预计2026年1-3月营业收入:90,000万元至95,000万元,同比上年增长:16.08%至22.53%。",925000000.0,19.305,,略增,775298600.0,2026-04-02
468,603459,红板科技,归属于上市公司股东的净利润,"预计2026年1-3月归属于上市公司股东的净利润盈利:12,000万元至12,500万元,同比上年增长:10.85%至15.47%。",122500000.0,13.16,,略增,108253400.0,2026-04-02
469,603459,红板科技,扣除非经常性损益后的净利润,"预计2026年1-3月扣除非经常性损益后的净利润盈利:11,500万元至12,000万元,同比上年增长:9.7%至14.47%。",117500000.0,12.085,,略增,104832000.0,2026-04-02
470,301696,三瑞智能,归属于上市公司股东的净利润,"预计2026年1-3月归属于上市公司股东的净利润盈利:10,000万元至11,800万元,同比上年增长:20.91%至42.68%。",109000000.0,31.795,"公司预计2026年1-3月营业收入较上年同期增长29.11%-54.94%,扣除非经常性损益后归属于母公司所有者的净利润较上年同期增长29.24%-53.99%,收入及利润规模保持稳步增长。",略增,82704000.0,2026-04-02
471,301696,三瑞智能,扣除非经常性损益后的净利润,"预计2026年1-3月扣除非经常性损益后的净利润盈利:9,400万元至11,200万元,同比上年增长:29.24%至53.99%。",103000000.0,41.615,"公司预计2026年1-3月营业收入较上年同期增长29.11%-54.94%,扣除非经常性损益后归属于母公司所有者的净利润较上年同期增长29.24%-53.99%,收入及利润规模保持稳步增长。",预增,72731500.0,2026-04-02
472,301696,三瑞智能,营业收入,"预计2026年1-3月营业收入:25,000万元至30,000万元,同比上年增长:29.11%至54.94%。",275000000.0,42.025,"公司预计2026年1-3月营业收入较上年同期增长29.11%-54.94%,扣除非经常性损益后归属于母公司所有者的净利润较上年同期增长29.24%-53.99%,收入及利润规模保持稳步增长。",预增,193628500.0,2026-04-02
473,300373,扬杰科技,归属于上市公司股东的净利润,"预计2026年1-3月归属于上市公司股东的净利润盈利:32,755.4万元至38,214.64万元,同比上年增长:20%至40%。",354850200.0,30.0,"2026年第一季度,受益于人工智能、新能源汽车、储能及工控等下游应用领域的强劲需求,功率半导体行业维持高景气度。公司紧抓市场机遇,聚焦主业发展,积极落实产品领先战略,通过持续研发投入完善高附加值产品矩阵,报告期内,公司营业收入实现同比增长超30%。其中,汽车电子业务呈爆发式增长,一季度收入预计同比翻倍,构成业绩增长的核心驱动力。此外,公司持续推进精益生产与全流程精细化管控,降本增效成果显著,毛利率实现环比提升。",略增,272961700.0,2026-04-02
474,300373,扬杰科技,扣除非经常性损益后的净利润,"预计2026年1-3月扣除非经常性损益后的净利润盈利:30,946.36万元至36,405.6万元,同比上年增长:21.62%至43.07%。",336759800.0,32.345,"2026年第一季度,受益于人工智能、新能源汽车、储能及工控等下游应用领域的强劲需求,功率半导体行业维持高景气度。公司紧抓市场机遇,聚焦主业发展,积极落实产品领先战略,通过持续研发投入完善高附加值产品矩阵,报告期内,公司营业收入实现同比增长超30%。其中,汽车电子业务呈爆发式增长,一季度收入预计同比翻倍,构成业绩增长的核心驱动力。此外,公司持续推进精益生产与全流程精细化管控,降本增效成果显著,毛利率实现环比提升。",略增,254452000.0,2026-04-02
475,002204,大连重工,归属于上市公司股东的净利润,"预计2026年1-3月归属于上市公司股东的净利润盈利:20,200万元至22,800万元,同比上年增长:12.57%至27.06%。",215000000.0,19.815,"预计2026年第一季度归属于上市公司股东的净利润同比增长的主要原因为:2026年1-3月,公司营业收入预计实现40.4亿元左右,同比增长15%左右,其中主要是物料搬运设备毛利同比增长,带动公司整体毛利上升。",略增,179439800.0,2026-04-02
