序号,股票代码,股票简称,预测指标,业绩变动,预测数值,业绩变动幅度,业绩变动原因,预告类型,上年同期值,公告日期
6163,300236,上海新阳,扣除非经常性损益后的净利润,"预计2025年1-12月扣除非经常性损益后的净利润盈利:23,000万元至29,000万元,同比上年增长:43.07%至80.39%。",260000000.0,61.73,"1、本报告期预计归属于上市公司股东的净利润较上年同期上升50.82%-82.12%。主要原因是国内半导体行业在市场需求、技术迭代、政策支持的多重因素驱动下,呈现出快速增长的趋势,公司始终秉持着以技术为主导的发展战略,围绕电子电镀、电子清洗、电子光刻、电子研磨、电子蚀刻五大核心技术持续加大研发投入,并实现成果转化,同时不断加大市场开发力度,取得客户订单数量持续增加,带动营业收入增加,利润增长。2、本报告期预计扣除非经常性损益后的净利润较上年同期增长43.07%-80.39%,主要得益于公司半导体业务销售规模的增加,本期非经常性损益主要为投资收益,对公司利润影响不大。",预增,160765400.0,2026-01-23
6164,300158,振东制药,扣除非经常性损益后的净利润,"预计2025年1-12月扣除非经常性损益后的净利润亏损:23,500万元至29,500万元。",-265000000.0,61.39,"1、报告期内,公司生产经营活动正常开展,但由于行业政策与市场环境变化等因素,部分产品的销量或价格出现下滑,致使该部分产品贡献的利润有所下降。2、报告期内,受整体市场供需关系影响,部分中药材品种价格延续下跌态势,导致公司中药材业务仍处于亏损状态。3、报告期内,预计非经常性损益对公司归属于上市公司股东的净利润的影响约为1,500万元,主要为政府补助和理财收益等项目影响。上年同期,非经常性损益对归属于上市公司股东的净利润的影响金额为-64,222.40万元。",减亏,-686339900.0,2026-01-23
6165,300158,振东制药,归属于上市公司股东的净利润,"预计2025年1-12月归属于上市公司股东的净利润亏损:22,000万元至28,000万元。",-250000000.0,81.18,"1、报告期内,公司生产经营活动正常开展,但由于行业政策与市场环境变化等因素,部分产品的销量或价格出现下滑,致使该部分产品贡献的利润有所下降。2、报告期内,受整体市场供需关系影响,部分中药材品种价格延续下跌态势,导致公司中药材业务仍处于亏损状态。3、报告期内,预计非经常性损益对公司归属于上市公司股东的净利润的影响约为1,500万元,主要为政府补助和理财收益等项目影响。上年同期,非经常性损益对归属于上市公司股东的净利润的影响金额为-64,222.40万元。",减亏,-1328563900.0,2026-01-23
6166,300144,宋城演艺,扣除非经常性损益后的净利润,"预计2025年1-12月扣除非经常性损益后的净利润盈利:68,000万元至88,400万元,同比上年下降:14.36%至34.12%。",782000000.0,-24.24,"报告期内,公司整体经营态势稳健,主营业务根基扎实,核心竞争优势持续巩固。其中,上海项目依托高品质演艺内容与深度市场运营,经营业绩表现突出;西安项目通过持续加码内容创新和执行精准营销策略,游客量在高基数上实现稳步增长。公司保持良好的盈利能力,但预计归属于上市公司股东的净利润较上年同期有所下降,主要原因为:1、营业收入下滑:一方面,轻资产输出业务在手订单收款良好,但按分阶段交付进度确认的收入同比减少;另一方面,部分项目受区域出行环境波动、行业竞争加剧等因素影响,收入出现阶段性回落。2、成本费用增加:为强化品牌影响力、应对市场竞争,公司加大品牌宣传推广力度,广告宣传费用同比增加;为持续丰富演出内容、强化人才储备,用工成本相应增加;受宏观利率环境变化影响,利息收入同比减少。3、报告期内,非经常性损益对公司净利润影响额约为3,100万元。针对上述情况,公司将围绕夯实核心优势、提升综合竞争力、强化市场领先地位等目标,多措并举积极储备中长期发展动能。一是对杭州宋城实施扩容升级,通过补足空间短板、布局全新演艺内容、拓展多元业态,推动其从单一景区升级为多剧场、多业态、多日停留的综合文旅集群,进一步提升客流承载能力和人均消费,焕发新一轮增长动力;二是以杭州宋城为载体系统打造“中央厨房”基地,输出成熟剧目模型、运营方案和管理模式赋能全国各地景区,实现更稳定的内容供给、更高效的项目复制、更精准的成本控制,提升整体盈利增长能力;三是持续优化宣传推广体系和营销策略,以内容品质提升和价值创造为核心应对市场竞争,依托品牌优势驱动增长,稳步推动从规模扩张向质量提升的战略转型。",略减,1032209600.0,2026-01-23
6167,300144,宋城演艺,营业收入,"预计2025年1-12月营业收入:215,000万元至236,500万元。",2257500000.0,-6.61,"报告期内,公司整体经营态势稳健,主营业务根基扎实,核心竞争优势持续巩固。其中,上海项目依托高品质演艺内容与深度市场运营,经营业绩表现突出;西安项目通过持续加码内容创新和执行精准营销策略,游客量在高基数上实现稳步增长。公司保持良好的盈利能力,但预计归属于上市公司股东的净利润较上年同期有所下降,主要原因为:1、营业收入下滑:一方面,轻资产输出业务在手订单收款良好,但按分阶段交付进度确认的收入同比减少;另一方面,部分项目受区域出行环境波动、行业竞争加剧等因素影响,收入出现阶段性回落。2、成本费用增加:为强化品牌影响力、应对市场竞争,公司加大品牌宣传推广力度,广告宣传费用同比增加;为持续丰富演出内容、强化人才储备,用工成本相应增加;受宏观利率环境变化影响,利息收入同比减少。3、报告期内,非经常性损益对公司净利润影响额约为3,100万元。针对上述情况,公司将围绕夯实核心优势、提升综合竞争力、强化市场领先地位等目标,多措并举积极储备中长期发展动能。一是对杭州宋城实施扩容升级,通过补足空间短板、布局全新演艺内容、拓展多元业态,推动其从单一景区升级为多剧场、多业态、多日停留的综合文旅集群,进一步提升客流承载能力和人均消费,焕发新一轮增长动力;二是以杭州宋城为载体系统打造“中央厨房”基地,输出成熟剧目模型、运营方案和管理模式赋能全国各地景区,实现更稳定的内容供给、更高效的项目复制、更精准的成本控制,提升整体盈利增长能力;三是持续优化宣传推广体系和营销策略,以内容品质提升和价值创造为核心应对市场竞争,依托品牌优势驱动增长,稳步推动从规模扩张向质量提升的战略转型。",略减,2417270100.0,2026-01-23
6168,300144,宋城演艺,归属于上市公司股东的净利润,"预计2025年1-12月归属于上市公司股东的净利润盈利:71,100万元至91,500万元,同比上年下降:12.75%至32.21%。",813000000.0,-22.48,"报告期内,公司整体经营态势稳健,主营业务根基扎实,核心竞争优势持续巩固。其中,上海项目依托高品质演艺内容与深度市场运营,经营业绩表现突出;西安项目通过持续加码内容创新和执行精准营销策略,游客量在高基数上实现稳步增长。公司保持良好的盈利能力,但预计归属于上市公司股东的净利润较上年同期有所下降,主要原因为:1、营业收入下滑:一方面,轻资产输出业务在手订单收款良好,但按分阶段交付进度确认的收入同比减少;另一方面,部分项目受区域出行环境波动、行业竞争加剧等因素影响,收入出现阶段性回落。2、成本费用增加:为强化品牌影响力、应对市场竞争,公司加大品牌宣传推广力度,广告宣传费用同比增加;为持续丰富演出内容、强化人才储备,用工成本相应增加;受宏观利率环境变化影响,利息收入同比减少。3、报告期内,非经常性损益对公司净利润影响额约为3,100万元。针对上述情况,公司将围绕夯实核心优势、提升综合竞争力、强化市场领先地位等目标,多措并举积极储备中长期发展动能。一是对杭州宋城实施扩容升级,通过补足空间短板、布局全新演艺内容、拓展多元业态,推动其从单一景区升级为多剧场、多业态、多日停留的综合文旅集群,进一步提升客流承载能力和人均消费,焕发新一轮增长动力;二是以杭州宋城为载体系统打造“中央厨房”基地,输出成熟剧目模型、运营方案和管理模式赋能全国各地景区,实现更稳定的内容供给、更高效的项目复制、更精准的成本控制,提升整体盈利增长能力;三是持续优化宣传推广体系和营销策略,以内容品质提升和价值创造为核心应对市场竞争,依托品牌优势驱动增长,稳步推动从规模扩张向质量提升的战略转型。",略减,1048756500.0,2026-01-23
6169,300132,诺斯贝尔,扣除非经常性损益后的净利润,"预计2025年1-12月扣除非经常性损益后的净利润盈利:9,600万元至13,100万元,同比上年增长:73.29%至136.47%。",113500000.0,104.88,"报告期内业绩变动的主要原因:1、国内化妆品行业整体消费呈稳步复苏态势,公司客户订单需求有所增长,带动公司营业收入同比增长。报告期内公司实现营业收入约为22.18亿元,同比2024年上升约14.34%。2、报告期内,公司有效执行“聚焦客户、聚焦产品”的两个聚焦战略,通过主动筛选优质客户、聚焦高质量订单,在客户管理、产品研发、市场开发、成本控制、产品结构调整和人力资源管理等方面深耕细作,有效提升了产品综合竞争力和盈利水平。3、报告期内,公司继续执行稳中求进的经营计划,坚持以经营效益为导向,审慎安排资本性支出,资产折旧、摊销规模同比减少。4、报告期内,预计非经常性损益对当期净利润的影响约为3,400万元(2024年同期为-71.52万元),主要系公司148亩土地项目处置完成所致。",预增,55398600.0,2026-01-23
6170,300132,诺斯贝尔,归属于上市公司股东的净利润,"预计2025年1-12月归属于上市公司股东的净利润盈利:13,000万元至16,500万元,同比上年增长:137.73%至201.74%。",147500000.0,169.735,"报告期内业绩变动的主要原因:1、国内化妆品行业整体消费呈稳步复苏态势,公司客户订单需求有所增长,带动公司营业收入同比增长。报告期内公司实现营业收入约为22.18亿元,同比2024年上升约14.34%。2、报告期内,公司有效执行“聚焦客户、聚焦产品”的两个聚焦战略,通过主动筛选优质客户、聚焦高质量订单,在客户管理、产品研发、市场开发、成本控制、产品结构调整和人力资源管理等方面深耕细作,有效提升了产品综合竞争力和盈利水平。3、报告期内,公司继续执行稳中求进的经营计划,坚持以经营效益为导向,审慎安排资本性支出,资产折旧、摊销规模同比减少。4、报告期内,预计非经常性损益对当期净利润的影响约为3,400万元(2024年同期为-71.52万元),主要系公司148亩土地项目处置完成所致。",预增,54683400.0,2026-01-23
6171,300123,ST亚光,归属于上市公司股东的净利润,"预计2025年1-12月归属于上市公司股东的净利润亏损:110,000万元至130,000万元。",-1200000000.0,-30.64,"1、报告期内,公司主要子公司成都亚光电子股份有限公司受部分客户审价、降价影响以及公司阶段性资金紧张导致产品交付延期,本期经营业绩未达预期。根据企业会计准则及相关会计政策规定,基于谨慎性原则,公司预计2025年度将计提商誉减值准备金额约8~9亿元。2、报告期内,受船艇板块资产处置不及预期、资产负担过重等影响,船艇业务持续亏损。",增亏,-918543600.0,2026-01-23
6172,300123,ST亚光,扣除非经常性损益后的净利润,"预计2025年1-12月扣除非经常性损益后的净利润亏损:115,000万元至135,000万元。",-1250000000.0,-29.715,"1、报告期内,公司主要子公司成都亚光电子股份有限公司受部分客户审价、降价影响以及公司阶段性资金紧张导致产品交付延期,本期经营业绩未达预期。根据企业会计准则及相关会计政策规定,基于谨慎性原则,公司预计2025年度将计提商誉减值准备金额约8~9亿元。2、报告期内,受船艇板块资产处置不及预期、资产负担过重等影响,船艇业务持续亏损。",增亏,-963652600.0,2026-01-23
6173,300049,福瑞医科,扣除非经常性损益后的净利润,"预计2025年1-12月扣除非经常性损益后的净利润盈利:12,700万元至16,600万元,同比上年增长:7.89%至41.02%。",146500000.0,24.455,"1、2025年度,法国控股子公司医疗器械业务持续拓展,实现营业收入约105,000.00万元-120,000.00万元,同比增长约13.77%-30.02%;实现净利润约22,000.00万元-26,000.00万元,同比增长约15.48%-36.47%;实现归属于上市公司股东的净利润约11,000.00万元-13,000.00万元,同比增长约15.27%-36.23%。2、2025年度,公司坚持管理式医疗战略,药品、医疗服务及其他业务实现营业收入约45,000.00万元-48,000.00万元,实现归属于上市公司股东的净利润约2,500.00万元-3,400.00万元。3、2025年度,非经常性损益对净利润的影响金额预计约为-200.00万元-800.00万元。",略增,117717800.0,2026-01-23
6174,300049,福瑞医科,归属于上市公司股东的净利润,"预计2025年1-12月归属于上市公司股东的净利润盈利:13,500万元至16,400万元,同比上年增长:19.17%至44.77%。",149500000.0,31.97,"1、2025年度,法国控股子公司医疗器械业务持续拓展,实现营业收入约105,000.00万元-120,000.00万元,同比增长约13.77%-30.02%;实现净利润约22,000.00万元-26,000.00万元,同比增长约15.48%-36.47%;实现归属于上市公司股东的净利润约11,000.00万元-13,000.00万元,同比增长约15.27%-36.23%。2、2025年度,公司坚持管理式医疗战略,药品、医疗服务及其他业务实现营业收入约45,000.00万元-48,000.00万元,实现归属于上市公司股东的净利润约2,500.00万元-3,400.00万元。3、2025年度,非经常性损益对净利润的影响金额预计约为-200.00万元-800.00万元。",略增,113285400.0,2026-01-23
6175,300046,台基股份,扣除非经常性损益后的净利润,"预计2025年1-12月扣除非经常性损益后的净利润盈利:2,900万元至3,700万元,同比上年下降:22.26%至39.07%。",33000000.0,-30.665,"1、报告期理财产品收益增加。2、公司预计2025年度非经常性损益对净利润的影响金额约为1,900万元。",略减,47593600.0,2026-01-23
6176,300046,台基股份,归属于上市公司股东的净利润,"预计2025年1-12月归属于上市公司股东的净利润盈利:4,530万元至5,880万元,同比上年增长:79.1%至132.47%。",52050000.0,105.785,"1、报告期理财产品收益增加。2、公司预计2025年度非经常性损益对净利润的影响金额约为1,900万元。",预增,25293500.0,2026-01-23
6177,300040,九洲集团,归属于上市公司股东的净利润,"预计2025年1-12月归属于上市公司股东的净利润盈利:4,000万元至5,000万元,同比上年增长:107.34%至109.18%。",45000000.0,108.26,"1、公司持续推进精细化管理和运营效率提升,加强费用管控,从而带动了整体盈利能力的提升。2、上年同期,公司基于对生物质发电相关资产组未来经营情况的审慎评估,计1/2提了较大金额的资产减值损失。本报告期内,生物质发电业务经营状况趋于稳定,未来现金流预期改善,未发生重大资产减值事项。",扭亏,-544808400.0,2026-01-23
6178,300040,九洲集团,每股收益,预计2025年1-12月每股收益盈利:0.06元至0.08元。,0.07,,"1、公司持续推进精细化管理和运营效率提升,加强费用管控,从而带动了整体盈利能力的提升。2、上年同期,公司基于对生物质发电相关资产组未来经营情况的审慎评估,计1/2提了较大金额的资产减值损失。本报告期内,生物质发电业务经营状况趋于稳定,未来现金流预期改善,未发生重大资产减值事项。",扭亏,-0.93,2026-01-23
6179,300040,九洲集团,扣除非经常性损益后的净利润,"预计2025年1-12月扣除非经常性损益后的净利润盈利:4,100万元至5,100万元,同比上年增长:106.78%至108.44%。",46000000.0,107.61,"1、公司持续推进精细化管理和运营效率提升,加强费用管控,从而带动了整体盈利能力的提升。2、上年同期,公司基于对生物质发电相关资产组未来经营情况的审慎评估,计1/2提了较大金额的资产减值损失。本报告期内,生物质发电业务经营状况趋于稳定,未来现金流预期改善,未发生重大资产减值事项。",扭亏,-604353900.0,2026-01-23
6180,300018,中元股份,扣除非经常性损益后的净利润,"预计2025年1-12月扣除非经常性损益后的净利润盈利:13,056.14万元至14,740.8万元,同比上年增长:55%至75%。",138984700.0,65.0,"报告期内,公司聚焦智能电网核心领域,紧抓行业发展机遇,锚定战略目标推进经营计划,通过市场开拓、产品迭代升级与新品研发、资源配置优化及精细化管理筑牢业务根基。在业务拓展上,公司强化技术型销售团队与精细化销售管理,围绕客户个性化需求提供差异化解决方案,主营产品营收及合同额稳步增长;信息系统、硬压板在线监测系统等新品营收及合同额显著提升,新利润增长点培育初显成效。在内部管理上,公司深化全流程精细化管控,以体系化、流程化、数字化手段提升运营效率,实现精准控本增效,推动整体盈利能力稳步增强。公司预计报告期内非经常性损益增加公司净利润约700.00-850.00万元,主要系现金管理投资收益。",预增,84233100.0,2026-01-23
6181,300018,中元股份,归属于上市公司股东的净利润,"预计2025年1-12月归属于上市公司股东的净利润盈利:13,855.11万元至15,779.43万元,同比上年增长:80%至105%。",148172700.0,92.5,"报告期内,公司聚焦智能电网核心领域,紧抓行业发展机遇,锚定战略目标推进经营计划,通过市场开拓、产品迭代升级与新品研发、资源配置优化及精细化管理筑牢业务根基。在业务拓展上,公司强化技术型销售团队与精细化销售管理,围绕客户个性化需求提供差异化解决方案,主营产品营收及合同额稳步增长;信息系统、硬压板在线监测系统等新品营收及合同额显著提升,新利润增长点培育初显成效。在内部管理上,公司深化全流程精细化管控,以体系化、流程化、数字化手段提升运营效率,实现精准控本增效,推动整体盈利能力稳步增强。公司预计报告期内非经常性损益增加公司净利润约700.00-850.00万元,主要系现金管理投资收益。",预增,76972800.0,2026-01-23
6182,200037,深南电B,扣除非经常性损益后的净利润,"预计2025年1-12月扣除非经常性损益后的净利润亏损:7,000万元至8,600万元。",-78000000.0,10.865,"公司本期业绩较上年同期发生上述变化的主要原因为:1.存量资产盘活的影响报告期内,公司控股子公司深南电(中山)电力有限公司完成土地收储及机组停退后发电机组设备及相关资产的挂牌转让,B地块实现土地收储移交,相应确认资产处置损益约2.8亿元-2.9亿元。该事项属于非经常性损益项目,系本期归属于上市公司股东的净利润同比增长的主要因素之一,有利于公司盘活存量资产,助力公司转型发展。2.主营业务经营影响报告期内,公司聚焦主业提质增效,强化经营管理,主营业务经营业绩稳步提升,具体如下:(1)综合能源服务板块,公司积极拓展燃机及新能源工程服务、储能等业务,战略转型成效逐步显现。深南电西湾能源(中山)有限责任公司独立储能一期项目高效完成建设并正式投入商业运营,性能指标良好并实现盈利,推动公司综合能源服务板块营业收入大幅增长,系公司主营业务业绩增长的主要驱动因素之一。(2)电力生产销售业务板块,公司积极应对广东省燃机发电容量电价及变动成本补偿政策调整,持续优化南山热电厂电力现货市场交易策略,精准把握节点电价情况,以综合收益最大化为目标,动态调整现货出清策略,有效控制电力销售成本,推动电力销售业务边际贡献与净利润同比实现改善。",减亏,-87508100.0,2026-01-23
6183,200037,深南电B,归属于上市公司股东的净利润,"预计2025年1-12月归属于上市公司股东的净利润盈利:15,000万元至18,000万元,同比上年增长:584.66%至721.59%。",165000000.0,653.125,"公司本期业绩较上年同期发生上述变化的主要原因为:1.存量资产盘活的影响报告期内,公司控股子公司深南电(中山)电力有限公司完成土地收储及机组停退后发电机组设备及相关资产的挂牌转让,B地块实现土地收储移交,相应确认资产处置损益约2.8亿元-2.9亿元。该事项属于非经常性损益项目,系本期归属于上市公司股东的净利润同比增长的主要因素之一,有利于公司盘活存量资产,助力公司转型发展。2.主营业务经营影响报告期内,公司聚焦主业提质增效,强化经营管理,主营业务经营业绩稳步提升,具体如下:(1)综合能源服务板块,公司积极拓展燃机及新能源工程服务、储能等业务,战略转型成效逐步显现。深南电西湾能源(中山)有限责任公司独立储能一期项目高效完成建设并正式投入商业运营,性能指标良好并实现盈利,推动公司综合能源服务板块营业收入大幅增长,系公司主营业务业绩增长的主要驱动因素之一。(2)电力生产销售业务板块,公司积极应对广东省燃机发电容量电价及变动成本补偿政策调整,持续优化南山热电厂电力现货市场交易策略,精准把握节点电价情况,以综合收益最大化为目标,动态调整现货出清策略,有效控制电力销售成本,推动电力销售业务边际贡献与净利润同比实现改善。",预增,21908800.0,2026-01-23
6184,200037,深南电B,每股收益,预计2025年1-12月每股收益盈利:0.2489元至0.2986元。,0.27375,,"公司本期业绩较上年同期发生上述变化的主要原因为:1.存量资产盘活的影响报告期内,公司控股子公司深南电(中山)电力有限公司完成土地收储及机组停退后发电机组设备及相关资产的挂牌转让,B地块实现土地收储移交,相应确认资产处置损益约2.8亿元-2.9亿元。该事项属于非经常性损益项目,系本期归属于上市公司股东的净利润同比增长的主要因素之一,有利于公司盘活存量资产,助力公司转型发展。2.主营业务经营影响报告期内,公司聚焦主业提质增效,强化经营管理,主营业务经营业绩稳步提升,具体如下:(1)综合能源服务板块,公司积极拓展燃机及新能源工程服务、储能等业务,战略转型成效逐步显现。深南电西湾能源(中山)有限责任公司独立储能一期项目高效完成建设并正式投入商业运营,性能指标良好并实现盈利,推动公司综合能源服务板块营业收入大幅增长,系公司主营业务业绩增长的主要驱动因素之一。(2)电力生产销售业务板块,公司积极应对广东省燃机发电容量电价及变动成本补偿政策调整,持续优化南山热电厂电力现货市场交易策略,精准把握节点电价情况,以综合收益最大化为目标,动态调整现货出清策略,有效控制电力销售成本,推动电力销售业务边际贡献与净利润同比实现改善。",预增,0.0363,2026-01-23
6185,002999,天禾股份,扣除非经常性损益后的净利润,"预计2025年1-12月扣除非经常性损益后的净利润盈利:3,600万元至5,300万元,同比上年增长:103.05%至198.93%。",44500000.0,150.99,"报告期内,面对农资市场行情低迷等不利因素,公司坚持“防风险、提质效”原则,持续稳固上游核心资源、深入推进服务网络建设;并针对性加强内控建设与资源整合,管理增效成果持续强化,运营管理质效显著提升。同时,进一步加强市场行情研判与分析,合理控制采销节奏,在持续扛稳农资保供稳价责任的前提下,较好地把握住了市场机遇,业务经营效益显著提升。",预增,17730000.0,2026-01-23
6186,002999,天禾股份,每股收益,预计2025年1-12月每股收益盈利:0.12元至0.17元。,0.145,,"报告期内,面对农资市场行情低迷等不利因素,公司坚持“防风险、提质效”原则,持续稳固上游核心资源、深入推进服务网络建设;并针对性加强内控建设与资源整合,管理增效成果持续强化,运营管理质效显著提升。同时,进一步加强市场行情研判与分析,合理控制采销节奏,在持续扛稳农资保供稳价责任的前提下,较好地把握住了市场机遇,业务经营效益显著提升。",预增,0.06,2026-01-23
6187,002999,天禾股份,归属于上市公司股东的净利润,"预计2025年1-12月归属于上市公司股东的净利润盈利:4,100万元至6,000万元,同比上年增长:84.35%至169.78%。",50500000.0,127.065,"报告期内,面对农资市场行情低迷等不利因素,公司坚持“防风险、提质效”原则,持续稳固上游核心资源、深入推进服务网络建设;并针对性加强内控建设与资源整合,管理增效成果持续强化,运营管理质效显著提升。同时,进一步加强市场行情研判与分析,合理控制采销节奏,在持续扛稳农资保供稳价责任的前提下,较好地把握住了市场机遇,业务经营效益显著提升。",预增,22240000.0,2026-01-23
6188,002982,湘佳股份,扣除非经常性损益后的净利润,"预计2025年1-12月扣除非经常性损益后的净利润盈利:2,100万元至2,700万元,同比上年下降:77.33%至82.37%。",24000000.0,-79.85,"2025年度,公司主营业务保持稳健增长,特别是冰鲜业务表现突出。但受行业周期波动影响,产品价格同比下滑,导致公司经营业绩同比下降,主要体现在:1、2025年度活禽市场低迷,公司活禽销售均价9.82元/公斤,同比下降8.91%,活禽板块盈利同比下降。2、其他业务方面,报告期内生猪、蛋禽板块的销售价格同比也出现不同程度下滑,熟食板块产能尚未完全释放。",预减,119091900.0,2026-01-23
6189,002982,湘佳股份,归属于上市公司股东的净利润,"预计2025年1-12月归属于上市公司股东的净利润盈利:3,200万元至4,100万元,同比上年下降:58.2%至67.38%。",36500000.0,-62.79,"2025年度,公司主营业务保持稳健增长,特别是冰鲜业务表现突出。但受行业周期波动影响,产品价格同比下滑,导致公司经营业绩同比下降,主要体现在:1、2025年度活禽市场低迷,公司活禽销售均价9.82元/公斤,同比下降8.91%,活禽板块盈利同比下降。2、其他业务方面,报告期内生猪、蛋禽板块的销售价格同比也出现不同程度下滑,熟食板块产能尚未完全释放。",预减,98097300.0,2026-01-23
6190,002982,湘佳股份,每股收益,预计2025年1-12月每股收益盈利:0.17元至0.22元。,0.195,,"2025年度,公司主营业务保持稳健增长,特别是冰鲜业务表现突出。但受行业周期波动影响,产品价格同比下滑,导致公司经营业绩同比下降,主要体现在:1、2025年度活禽市场低迷,公司活禽销售均价9.82元/公斤,同比下降8.91%,活禽板块盈利同比下降。2、其他业务方面,报告期内生猪、蛋禽板块的销售价格同比也出现不同程度下滑,熟食板块产能尚未完全释放。",预减,0.69,2026-01-23
6191,002921,联诚精密,每股收益,预计2025年1-12月每股收益亏损:0.0862元至0.1174元。,-0.1018,,"1、报告期内,归属于上市公司股东的净利润同比增长,主要系属于非经营性损益的投资项目公允价值变动及投资损益影响净利增加约2,000万元所致。2、报告期内,扣除非经常性损益后的净利润同比增长,主要系公司融资规模下降及公司持续开展“一提两降一优化”等专项降本增效工作所致。报告期内,公司积极应对外部市场环境变化,持续优化内部管理,开展“一提两降一优化”等降本增效工作,大力推进新产品和新客户的开发储备,核心竞争能力不断增强,公司运营保持平稳健康发展。",减亏,-0.31,2026-01-23
6192,002921,联诚精密,扣除非经常性损益后的净利润,"预计2025年1-12月扣除非经常性损益后的净利润亏损:3,300万元至3,750万元,同比上年增长:2.25%至13.98%。",-35250000.0,8.115,"1、报告期内,归属于上市公司股东的净利润同比增长,主要系属于非经营性损益的投资项目公允价值变动及投资损益影响净利增加约2,000万元所致。2、报告期内,扣除非经常性损益后的净利润同比增长,主要系公司融资规模下降及公司持续开展“一提两降一优化”等专项降本增效工作所致。报告期内,公司积极应对外部市场环境变化,持续优化内部管理,开展“一提两降一优化”等降本增效工作,大力推进新产品和新客户的开发储备,核心竞争能力不断增强,公司运营保持平稳健康发展。",减亏,-38361500.0,2026-01-23
6193,002921,联诚精密,归属于上市公司股东的净利润,"预计2025年1-12月归属于上市公司股东的净利润亏损:1,200万元至1,700万元,同比上年增长:55.21%至68.39%。",-14500000.0,61.8,"1、报告期内,归属于上市公司股东的净利润同比增长,主要系属于非经营性损益的投资项目公允价值变动及投资损益影响净利增加约2,000万元所致。2、报告期内,扣除非经常性损益后的净利润同比增长,主要系公司融资规模下降及公司持续开展“一提两降一优化”等专项降本增效工作所致。报告期内,公司积极应对外部市场环境变化,持续优化内部管理,开展“一提两降一优化”等降本增效工作,大力推进新产品和新客户的开发储备,核心竞争能力不断增强,公司运营保持平稳健康发展。",减亏,-37957400.0,2026-01-23
6194,002741,光华科技,扣除非经常性损益后的净利润,"预计2025年1-12月扣除非经常性损益后的净利润盈利:8,000万元至11,500万元。",97500000.0,159.395,"报告期内,公司持续加大专用化学品、PCB板块业务的拓展力度,进一步扩大公司在专用化学品、PCB领域的领先优势;通过调整新能源板块发展战略及经营计划,新能源板块实现减亏;通过持续推进降本增效工作,不断提升产品竞争力,全面提升经营效率,保障了公司的稳步发展。本次业绩预测已对部分资产因闲置等原因可能产生的减值进行测试并计提减值准备。",扭亏,-164155000.0,2026-01-23
6195,002741,光华科技,每股收益,预计2025年1-12月每股收益盈利:0.18元至0.26元。,0.22,,"报告期内,公司持续加大专用化学品、PCB板块业务的拓展力度,进一步扩大公司在专用化学品、PCB领域的领先优势;通过调整新能源板块发展战略及经营计划,新能源板块实现减亏;通过持续推进降本增效工作,不断提升产品竞争力,全面提升经营效率,保障了公司的稳步发展。本次业绩预测已对部分资产因闲置等原因可能产生的减值进行测试并计提减值准备。",扭亏,-0.51,2026-01-23
6196,002741,光华科技,归属于上市公司股东的净利润,"预计2025年1-12月归属于上市公司股东的净利润盈利:8,500万元至12,000万元。",102500000.0,150.01,"报告期内,公司持续加大专用化学品、PCB板块业务的拓展力度,进一步扩大公司在专用化学品、PCB领域的领先优势;通过调整新能源板块发展战略及经营计划,新能源板块实现减亏;通过持续推进降本增效工作,不断提升产品竞争力,全面提升经营效率,保障了公司的稳步发展。本次业绩预测已对部分资产因闲置等原因可能产生的减值进行测试并计提减值准备。",扭亏,-204947200.0,2026-01-23
6197,002728,特一药业,扣除非经常性损益后的净利润,"预计2025年1-12月扣除非经常性损益后的净利润盈利:6,750万元至8,750万元,同比上年增长:263.83%至371.64%。",77500000.0,317.735,"公司当前业绩变化是营销转型深化、品牌战略推进与产品复苏共同作用的结果。在核心产品销量回升、营销渠道优化等因素共同推动下,公司营业收入及综合毛利率均呈现较好恢复。尽管品牌建设投入短期内对利润带来一定影响,但公司整体营业利润仍实现积极改善,反映出营销变革与品牌建设已取得较好成效。",预增,18552400.0,2026-01-23
6198,002728,特一药业,归属于上市公司股东的净利润,"预计2025年1-12月归属于上市公司股东的净利润盈利:7,000万元至9,000万元,同比上年增长:241.55%至339.13%。",80000000.0,290.34,"公司当前业绩变化是营销转型深化、品牌战略推进与产品复苏共同作用的结果。在核心产品销量回升、营销渠道优化等因素共同推动下,公司营业收入及综合毛利率均呈现较好恢复。尽管品牌建设投入短期内对利润带来一定影响,但公司整体营业利润仍实现积极改善,反映出营销变革与品牌建设已取得较好成效。",预增,20495000.0,2026-01-23
6199,002728,特一药业,每股收益,预计2025年1-12月每股收益盈利:0.14元至0.18元。,0.16,,"公司当前业绩变化是营销转型深化、品牌战略推进与产品复苏共同作用的结果。在核心产品销量回升、营销渠道优化等因素共同推动下,公司营业收入及综合毛利率均呈现较好恢复。尽管品牌建设投入短期内对利润带来一定影响,但公司整体营业利润仍实现积极改善,反映出营销变革与品牌建设已取得较好成效。",预增,0.04,2026-01-23
