序号,股票代码,股票简称,预测指标,业绩变动,预测数值,业绩变动幅度,业绩变动原因,预告类型,上年同期值,公告日期
7294,920116,星图测控,扣除非经常性损益后的净利润,"预计2024年1-12月扣除非经常性损益后的净利润盈利:6,017万元,同比上年增长:18.44%。",60170000.0,18.44,,略增,50802398.51,2024-12-20
7295,920009,丹娜生物,净利润,"预计2024年1-12月净利润盈利:8,000万元至8,500万元,同比上年增长:3.1%至9.54%。",82500000.0,6.32,"公司预计2024年实现营业收入23,800至24,700万元,同比变动比例为0.54%至4.35%,变动主要系应急业务和其他业务收入下降,常规主营业务收入略有上涨。公司预计2024年净利润为8,000至8,500万元,同比变动比例为3.10%至9.54%。公司预计2024年扣除非经常性损益后归属于母公司股东的净利润为7,600至8,100万元,同比变动比例为10.99%至18.29%。",略增,77595500.0,2024-12-20
7296,920009,丹娜生物,扣除非经常性损益后的净利润,"预计2024年1-12月扣除非经常性损益后的净利润盈利:7,600万元至8,100万元,同比上年增长:10.99%至18.29%。",78500000.0,14.64,"公司预计2024年实现营业收入23,800至24,700万元,同比变动比例为0.54%至4.35%,变动主要系应急业务和其他业务收入下降,常规主营业务收入略有上涨。公司预计2024年净利润为8,000至8,500万元,同比变动比例为3.10%至9.54%。公司预计2024年扣除非经常性损益后归属于母公司股东的净利润为7,600至8,100万元,同比变动比例为10.99%至18.29%。",略增,68474500.0,2024-12-20
7297,920009,丹娜生物,营业收入,"预计2024年1-12月营业收入:23,800万元至24,700万元,同比上年增长:0.54%至4.35%。",242500000.0,2.445,"公司预计2024年实现营业收入23,800至24,700万元,同比变动比例为0.54%至4.35%,变动主要系应急业务和其他业务收入下降,常规主营业务收入略有上涨。公司预计2024年净利润为8,000至8,500万元,同比变动比例为3.10%至9.54%。公司预计2024年扣除非经常性损益后归属于母公司股东的净利润为7,600至8,100万元,同比变动比例为10.99%至18.29%。",略增,236714300.0,2024-12-20
7298,301598,博科测试,营业收入,"预计2024年1-12月营业收入:51,390.47万元,同比上年增长:9.53%。",513904700.0,9.53,,略增,469182700.0,2024-12-19
7299,301598,博科测试,归属于上市公司股东的净利润,"预计2024年1-12月归属于上市公司股东的净利润盈利:10,012.47万元,同比上年增长:4.1%。",100124700.0,4.1,,略增,96177600.0,2024-12-19
7300,301598,博科测试,扣除非经常性损益后的净利润,"预计2024年1-12月扣除非经常性损益后的净利润盈利:9,986.6万元,同比上年增长:5.8%。",99866000.0,5.8,,略增,94393100.0,2024-12-19
7301,301581,黄山谷捷,营业收入,"预计2024年1-12月营业收入:75,990万元至76,740万元,同比上年增长:0.12%至1.11%。",763650000.0,0.615,"2024年上半年受国外新能源汽车相关政策影响,国外销量有所下降,由于新能源汽车市场竞争激烈,公司产品销售价格有所下滑。2024年下半年下游功率半导体厂商需求增加,订单量恢复增长,预计全年销量692.58万件,较上年度增长6.17%。",略增,758986400.0,2024-12-19
7302,301581,黄山谷捷,扣除非经常性损益后的净利润,"预计2024年1-12月扣除非经常性损益后的净利润盈利:11,950万元至12,260万元,同比上年下降:15.62%至17.75%。",121050000.0,-16.685,"2024年上半年受国外新能源汽车相关政策影响,国外销量有所下降,由于新能源汽车市场竞争激烈,公司产品销售价格有所下滑。2024年下半年下游功率半导体厂商需求增加,订单量恢复增长,预计全年销量692.58万件,较上年度增长6.17%。",略减,145292100.0,2024-12-19
7303,301581,黄山谷捷,归属于上市公司股东的净利润,"预计2024年1-12月归属于上市公司股东的净利润盈利:12,900万元至13,210万元,同比上年下降:16.01%至17.98%。",130550000.0,-16.995,"2024年上半年受国外新能源汽车相关政策影响,国外销量有所下降,由于新能源汽车市场竞争激烈,公司产品销售价格有所下滑。2024年下半年下游功率半导体厂商需求增加,订单量恢复增长,预计全年销量692.58万件,较上年度增长6.17%。",略减,157283200.0,2024-12-19
7304,301501,恒鑫生活,营业收入,"预计2024年1-12月营业收入:152,000万元至160,000万元,同比上年增长:6.66%至12.27%。",1560000000.0,9.465,,略增,1425074500.0,2024-12-16
7305,301501,恒鑫生活,扣除非经常性损益后的净利润,"预计2024年1-12月扣除非经常性损益后的净利润盈利:21,300万元至22,000万元,同比上年增长:0.63%至3.93%。",216500000.0,2.28,,略增,211676100.0,2024-12-16
7306,920082,方正阀门,扣除非经常性损益后的净利润,"预计2024年1-12月扣除非经常性损益后的净利润盈利:6,500万元至7,200万元,同比上年增长:10.72%至22.64%。",68500000.0,16.68,,略增,58709100.0,2024-12-13
7307,920082,方正阀门,营业收入,"预计2024年1-12月营业收入:70,000万元至78,000万元,同比上年增长:3.04%至14.82%。",740000000.0,8.93,,略增,679337800.0,2024-12-13
7308,920082,方正阀门,归属于上市公司股东的净利润,"预计2024年1-12月归属于上市公司股东的净利润盈利:6,400万元至7,100万元,同比上年增长:5.62%至17.18%。",67500000.0,11.4,,略增,60593000.0,2024-12-13
7309,603202,天有为,主营业务收入,"预计2024年1-12月主营业务收入:400,000万元至420,000万元,同比上年增长:16.83%至22.67%。",4100000000.0,19.75,,略增,3423857900.0,2024-12-13
7310,603202,天有为,归属于上市公司股东的净利润,"预计2024年1-12月归属于上市公司股东的净利润盈利:105,000万元至115,000万元,同比上年增长:24.69%至36.56%。",1100000000.0,30.625,,略增,842101100.0,2024-12-13
7311,603202,天有为,扣除非经常性损益后的净利润,"预计2024年1-12月扣除非经常性损益后的净利润盈利:100,000万元至110,000万元,同比上年增长:11.85%至23.03%。",1050000000.0,17.44,,略增,894071500.0,2024-12-13
7312,301585,蓝宇股份,营业收入,"预计2024年1-12月营业收入:47,000万元至49,500万元,同比上年增长:22.52%至29.03%。",482500000.0,25.775,,略增,383623700.0,2024-12-12
7313,301585,蓝宇股份,归属于上市公司股东的净利润,"预计2024年1-12月归属于上市公司股东的净利润盈利:10,300万元至10,900万元,同比上年增长:11.13%至17.6%。",106000000.0,14.365,,略增,92688400.0,2024-12-12
7314,301585,蓝宇股份,扣除非经常性损益后的净利润,"预计2024年1-12月扣除非经常性损益后的净利润盈利:10,000万元至10,600万元,同比上年增长:14.55%至21.42%。",103000000.0,17.985,,略增,87298400.0,2024-12-12
7315,301617,博苑新材,营业收入,"预计2024年1-12月营业收入:130,244.37万元,同比上年增长:27.05%。",1302443700.0,27.05,,略增,1025151600.0,2024-12-05
7316,301617,博苑新材,归属于上市公司股东的净利润,"预计2024年1-12月归属于上市公司股东的净利润盈利:21,093.65万元,同比上年增长:15.83%。",210936500.0,15.83,,略增,182101800.0,2024-12-05
7317,301617,博苑新材,扣除非经常性损益后的净利润,"预计2024年1-12月扣除非经常性损益后的净利润盈利:20,771.42万元,同比上年增长:15.46%。",207714200.0,15.46,,略增,179901200.0,2024-12-05
7318,301617,博苑新材,净利润,"预计2024年1-12月净利润盈利:21,093.65万元。",210936500.0,15.83,,略增,182101800.0,2024-12-05
7319,301622,英思特,营业收入,"预计2024年1-12月营业收入:115,000万元至118,000万元,同比上年增长:20.82%至23.97%。",1165000000.0,22.395,,略增,951839700.0,2024-12-03
7320,301622,英思特,扣除非经常性损益后的净利润,"预计2024年1-12月扣除非经常性损益后的净利润盈利:15,100万元至16,600万元,同比上年增长:25.97%至38.49%。",158500000.0,32.23,,略增,119865700.0,2024-12-03
7321,301557,常友科技,营业收入,"预计2024年1-12月营业收入:100,000万元至120,000万元,同比上年增长:14.77%至37.72%。",1100000000.0,26.245,"营业收入同比有所增长,主要原因是:(1)国家能源局统计数据显示,2024年1-9月全国新增风电并网装机容量39.12GW,同比增长16.85%,每日风电网统计2023年新增招标容量高达107.3GW,预示着2024年下游客户需求旺盛;(2)公司在手订单充足,截至2024年6月30日,公司主要产品在手订单金额为85,069.59万元;(3)与客户合作不断深化,公司提前布局介入运达股份2024年主流机型的联合设计开发,2024年相关主流机型量产爬坡,同时2023年下半年开始对明阳智能批量供货风电机组罩体产品,助力销售收入同比提升。扣除非经常性损益后归属于母公司股东的净利润增长幅度与营业收入增长幅度基本一致。",略增,871310400.0,2024-12-02
7322,301557,常友科技,扣除非经常性损益后的净利润,"预计2024年1-12月扣除非经常性损益后的净利润盈利:10,000万元至12,000万元,同比上年增长:22.69%至47.23%。",110000000.0,34.96,"营业收入同比有所增长,主要原因是:(1)国家能源局统计数据显示,2024年1-9月全国新增风电并网装机容量39.12GW,同比增长16.85%,每日风电网统计2023年新增招标容量高达107.3GW,预示着2024年下游客户需求旺盛;(2)公司在手订单充足,截至2024年6月30日,公司主要产品在手订单金额为85,069.59万元;(3)与客户合作不断深化,公司提前布局介入运达股份2024年主流机型的联合设计开发,2024年相关主流机型量产爬坡,同时2023年下半年开始对明阳智能批量供货风电机组罩体产品,助力销售收入同比提升。扣除非经常性损益后归属于母公司股东的净利润增长幅度与营业收入增长幅度基本一致。",略增,81504700.0,2024-12-02
7323,301557,常友科技,归属于上市公司股东的净利润,"预计2024年1-12月归属于上市公司股东的净利润盈利:10,200万元至12,300万元,同比上年增长:23.48%至48.9%。",112500000.0,36.19,"营业收入同比有所增长,主要原因是:(1)国家能源局统计数据显示,2024年1-9月全国新增风电并网装机容量39.12GW,同比增长16.85%,每日风电网统计2023年新增招标容量高达107.3GW,预示着2024年下游客户需求旺盛;(2)公司在手订单充足,截至2024年6月30日,公司主要产品在手订单金额为85,069.59万元;(3)与客户合作不断深化,公司提前布局介入运达股份2024年主流机型的联合设计开发,2024年相关主流机型量产爬坡,同时2023年下半年开始对明阳智能批量供货风电机组罩体产品,助力销售收入同比提升。扣除非经常性损益后归属于母公司股东的净利润增长幅度与营业收入增长幅度基本一致。",略增,82603400.0,2024-12-02
7324,688757,胜科纳米,营业收入,"预计2024年1-12月营业收入:41,500万元至42,500万元,同比上年增长:5.33%至7.87%。",420000000.0,6.6,"2024年公司预计可实现营业收入约41,500.00万元至42,500.00万元,同比增幅约为5.33%至7.87%。下游客户检测分析需求持续增长,为公司收入增长提供良好保障,公司与重点客户保持良好合作,积极开拓新客户并取得良好成效。公司2024年以来持续加强与客户A、客户H、客户F、应用材料、华虹集团、客户L、华润微电子等已有重点客户的合作,截至2024年10月31日公司在手订单总金额合计约为11,342.58万元,较去年同期增长24.68%。同时,公司深度参与前述重点客户新项目的研发,预计前述重点客户未来将带来较多增量业务机会。另一方面,公司积极开拓其他客户并取得良好成效,2024年以来已与客户M、中兴通讯、屹唐半导体、通富微电、中科院微电子所、客户N、比亚迪半导体、擎方科技、歌尔股份等客户进行深度接洽并建立合作关系,进一步保障了公司未来收入增长的持续性。2024年公司预计可实现扣除非经常性损益后归属于母公司所有者的净利润约为7,100.00万元至7,700.00万元,同比下降约为17.33%至10.34%。受公司新建深圳、青岛实验室以及老实验室扩建因素影响,公司2024年设备、人员同比有所增加,带动折旧摊销、人工成本等增加,而市场开拓及产能充分释放需要一定的周期,因此预计公司2024年全年净利润水平将会出现小幅下降。相关下滑因素主要是新产能建设投入带来的短期影响,目前深圳、青岛实验室业务拓展均取得明显进展,其中青岛实验室于2024年8月、9月均已实现单月盈利,深圳实验室收入金额也快速提高,预计2025年全年深圳、青岛实验室均可实现盈利,将为公司业绩贡献新的增量。随着新建实验室产能利用率逐步提高、新客户/新项目持续开拓,未来公司盈利能力有望进一步提升。",略增,393983300.0,2024-11-29
7325,688757,胜科纳米,归属于上市公司股东的净利润,"预计2024年1-12月归属于上市公司股东的净利润盈利:8,000万元至8,600万元,同比上年下降:12.72%至18.81%。",83000000.0,-15.765,"2024年公司预计可实现营业收入约41,500.00万元至42,500.00万元,同比增幅约为5.33%至7.87%。下游客户检测分析需求持续增长,为公司收入增长提供良好保障,公司与重点客户保持良好合作,积极开拓新客户并取得良好成效。公司2024年以来持续加强与客户A、客户H、客户F、应用材料、华虹集团、客户L、华润微电子等已有重点客户的合作,截至2024年10月31日公司在手订单总金额合计约为11,342.58万元,较去年同期增长24.68%。同时,公司深度参与前述重点客户新项目的研发,预计前述重点客户未来将带来较多增量业务机会。另一方面,公司积极开拓其他客户并取得良好成效,2024年以来已与客户M、中兴通讯、屹唐半导体、通富微电、中科院微电子所、客户N、比亚迪半导体、擎方科技、歌尔股份等客户进行深度接洽并建立合作关系,进一步保障了公司未来收入增长的持续性。2024年公司预计可实现扣除非经常性损益后归属于母公司所有者的净利润约为7,100.00万元至7,700.00万元,同比下降约为17.33%至10.34%。受公司新建深圳、青岛实验室以及老实验室扩建因素影响,公司2024年设备、人员同比有所增加,带动折旧摊销、人工成本等增加,而市场开拓及产能充分释放需要一定的周期,因此预计公司2024年全年净利润水平将会出现小幅下降。相关下滑因素主要是新产能建设投入带来的短期影响,目前深圳、青岛实验室业务拓展均取得明显进展,其中青岛实验室于2024年8月、9月均已实现单月盈利,深圳实验室收入金额也快速提高,预计2025年全年深圳、青岛实验室均可实现盈利,将为公司业绩贡献新的增量。随着新建实验室产能利用率逐步提高、新客户/新项目持续开拓,未来公司盈利能力有望进一步提升。",略减,98538500.0,2024-11-29
7326,688757,胜科纳米,扣除非经常性损益后的净利润,"预计2024年1-12月扣除非经常性损益后的净利润盈利:7,100万元至7,700万元,同比上年下降:10.34%至17.33%。",74000000.0,-13.835,"2024年公司预计可实现营业收入约41,500.00万元至42,500.00万元,同比增幅约为5.33%至7.87%。下游客户检测分析需求持续增长,为公司收入增长提供良好保障,公司与重点客户保持良好合作,积极开拓新客户并取得良好成效。公司2024年以来持续加强与客户A、客户H、客户F、应用材料、华虹集团、客户L、华润微电子等已有重点客户的合作,截至2024年10月31日公司在手订单总金额合计约为11,342.58万元,较去年同期增长24.68%。同时,公司深度参与前述重点客户新项目的研发,预计前述重点客户未来将带来较多增量业务机会。另一方面,公司积极开拓其他客户并取得良好成效,2024年以来已与客户M、中兴通讯、屹唐半导体、通富微电、中科院微电子所、客户N、比亚迪半导体、擎方科技、歌尔股份等客户进行深度接洽并建立合作关系,进一步保障了公司未来收入增长的持续性。2024年公司预计可实现扣除非经常性损益后归属于母公司所有者的净利润约为7,100.00万元至7,700.00万元,同比下降约为17.33%至10.34%。受公司新建深圳、青岛实验室以及老实验室扩建因素影响,公司2024年设备、人员同比有所增加,带动折旧摊销、人工成本等增加,而市场开拓及产能充分释放需要一定的周期,因此预计公司2024年全年净利润水平将会出现小幅下降。相关下滑因素主要是新产能建设投入带来的短期影响,目前深圳、青岛实验室业务拓展均取得明显进展,其中青岛实验室于2024年8月、9月均已实现单月盈利,深圳实验室收入金额也快速提高,预计2025年全年深圳、青岛实验室均可实现盈利,将为公司业绩贡献新的增量。随着新建实验室产能利用率逐步提高、新客户/新项目持续开拓,未来公司盈利能力有望进一步提升。",略减,85879100.0,2024-11-29
7327,688708,佳驰科技,扣除非经常性损益后的净利润,"预计2024年1-12月扣除非经常性损益后的净利润盈利:54,800万元至63,500万元,同比上年增长:4.84%至21.48%。",591500000.0,13.16,预计全年业绩将继续保持增长。,略增,522706800.0,2024-11-29
7328,688708,佳驰科技,归属于上市公司股东的净利润,"预计2024年1-12月归属于上市公司股东的净利润盈利:57,200万元至65,500万元,同比上年增长:1.47%至16.2%。",613500000.0,8.835,预计全年业绩将继续保持增长。,略增,563700500.0,2024-11-29
7329,688708,佳驰科技,营业收入,"预计2024年1-12月营业收入:102,000万元至115,000万元,同比上年增长:3.99%至17.25%。",1085000000.0,10.62,预计全年业绩将继续保持增长。,略增,980843000.0,2024-11-29
7330,688449,联芸科技,营业收入,"预计2024年1-12月营业收入:111,000万元至121,000万元,同比上年增长:7.38%至17.05%。",1160000000.0,12.215,,略增,1033736200.0,2024-11-28
7331,603395,红四方,归属于上市公司股东的净利润,"预计2024年1-12月归属于上市公司股东的净利润盈利:16,421.27万元至16,955.78万元,同比上年增长:3.7%至7.08%。",166885250.0,5.39,,略增,158350000.0,2024-11-25
7332,603395,红四方,扣除非经常性损益后的净利润,"预计2024年1-12月扣除非经常性损益后的净利润盈利:15,188.35万元至15,722.86万元,同比上年增长:1.08%至4.64%。",154556050.0,2.86,,略增,150260100.0,2024-11-25
7333,603395,红四方,营业收入,"预计2024年1-12月营业收入:383,088.24万元至387,990.24万元,同比上年下降:0.5%至1.76%。",3855392400.0,-1.13,,略减,3899438100.0,2024-11-25
7334,301479,弘景光电,扣除非经常性损益后的净利润,"预计2024年1-12月扣除非经常性损益后的净利润盈利:16,439.65万元,同比上年增长:43.83%。",164396500.0,43.83,,略增,114296700.0,2024-11-25
7335,301479,弘景光电,归属于上市公司股东的净利润,"预计2024年1-12月归属于上市公司股东的净利润盈利:16,518.6万元,同比上年增长:41.88%。",165186000.0,41.88,,略增,116430000.0,2024-11-25
7336,301479,弘景光电,营业收入,"预计2024年1-12月营业收入:107,806.53万元,同比上年增长:39.46%。",1078065300.0,39.46,,略增,773021600.0,2024-11-25
7337,920098,科隆新材,归属于上市公司股东的净利润,"预计2024年1-12月归属于上市公司股东的净利润盈利:8,440万元至8,970万元,同比上年增长:1.24%至7.6%。",87050000.0,4.42,,略增,83368100.0,2024-11-22
7338,920098,科隆新材,扣除非经常性损益后的净利润,"预计2024年1-12月扣除非经常性损益后的净利润盈利:7,880万元至8,410万元,同比上年增长:2.83%至9.74%。",81450000.0,6.285,,略增,76632500.0,2024-11-22
7339,920098,科隆新材,营业收入,"预计2024年1-12月营业收入:47,500万元至49,900万元,同比上年增长:7.55%至12.98%。",487000000.0,10.265,,略增,441654600.0,2024-11-22
7340,603124,江南新材,扣除非经常性损益后的净利润,"预计2024年1-12月扣除非经常性损益后的净利润盈利:15,202.07万元至18,046.23万元,同比上年增长:22.68%至45.63%。",166241500.0,34.155,,略增,123916400.0,2024-11-22
7341,603124,江南新材,营业收入,"预计2024年1-12月营业收入:846,372.6万元至880,150.81万元,同比上年增长:24.15%至29.1%。",8632617050.0,26.625,,略增,6817509600.0,2024-11-22
7342,603124,江南新材,归属于上市公司股东的净利润,"预计2024年1-12月归属于上市公司股东的净利润盈利:16,970.19万元至19,814.35万元,同比上年增长:19.71%至39.77%。",183922700.0,29.74,,略增,141760200.0,2024-11-22
7343,301631,壹连科技,营业收入,"预计2024年1-12月营业收入:366,300万元至403,300万元,同比上年增长:19.14%至31.17%。",3848000000.0,25.155,"客户订单需求的增长使得公司2024年度销售规模和盈利能力稳步增长,预计在市场竞争加剧以及人工成本上涨的情形下净利润增速相对较缓。",略增,3074555477.01,2024-11-21
7344,301631,壹连科技,归属于上市公司股东的净利润,"预计2024年1-12月归属于上市公司股东的净利润盈利:26,221.68万元至28,870.33万元,同比上年增长:0.89%至11.09%。",275460050.0,5.99,"客户订单需求的增长使得公司2024年度销售规模和盈利能力稳步增长,预计在市场竞争加剧以及人工成本上涨的情形下净利润增速相对较缓。",略增,259892784.0,2024-11-21
7345,603210,泰鸿万立,扣除非经常性损益后的净利润,"预计2024年1-12月扣除非经常性损益后的净利润盈利:16,650万元至17,900万元,同比上年增长:5.79%至13.74%。",172750000.0,9.765,,略增,157380700.0,2024-11-15
7346,603210,泰鸿万立,归属于上市公司股东的净利润,"预计2024年1-12月归属于上市公司股东的净利润盈利:17,000万元至18,500万元,同比上年增长:5.74%至15.07%。",177500000.0,10.405,,略增,160772700.0,2024-11-15
7347,603210,泰鸿万立,营业收入,"预计2024年1-12月营业收入:160,000万元至172,000万元,同比上年增长:3.61%至11.38%。",1660000000.0,7.495,,略增,1544301600.0,2024-11-15
7348,301275,汉朔科技,营业收入,"预计2024年1-12月营业收入:435,000万元至455,000万元,同比上年增长:15.23%至20.53%。",4450000000.0,17.88,"2024年度,公司预计营业收入为43.50亿元至45.50亿元,较去年同比增长15.23%至20.53%。2024年度,公司预计归属于母公司所有者的净利润为7.00亿元至7.50亿元,同比增长3.30%至10.68%,增幅低于收入,主要系:(1)随着公司规模扩大和海外业务持续拓展,公司增加人工及其他费用投入,期间费用率有所回升,销售管理研发费用率较2023年度有所提高;(2)受益于欧元、美元汇率大幅提升,公司2023年度实现净汇兑收益11,454.92万元,而2024年初至今,欧元、美元汇率波动幅度有所收窄,公司预计2024年度汇兑损益金额较小。公司2024年度扣除非经常性损益后的归属于母公司股东的净利润预计为6.80亿元至7.30亿元,同比变动-1.96%至5.25%,与2023年度基本持平,主要系2024年度与2023年度因运用外汇远期合约等方式平抑汇率波动而产生的损益影响相反。2023年度,非经常性损益金额中持有交易性金融资产、交易性金融负债产生的投资收益以及公允价值变动损益合计约3,000万元,主要系欧元等汇率大幅提升,公司因锁汇产生损失,导致扣非归母净利润金额较高;2024年初至今,欧元等汇率波动幅度有所收窄,公司预计购买的外汇远期合约因汇率波动在2024年全年产生净收益,非经常性损益金额整体为正,导致扣非归母净利润略低于归母净利润。",略增,3775063300.0,2024-11-15
7349,301275,汉朔科技,归属于上市公司股东的净利润,"预计2024年1-12月归属于上市公司股东的净利润盈利:70,000万元至75,000万元,同比上年增长:3.3%至10.68%。",725000000.0,6.99,"2024年度,公司预计营业收入为43.50亿元至45.50亿元,较去年同比增长15.23%至20.53%。2024年度,公司预计归属于母公司所有者的净利润为7.00亿元至7.50亿元,同比增长3.30%至10.68%,增幅低于收入,主要系:(1)随着公司规模扩大和海外业务持续拓展,公司增加人工及其他费用投入,期间费用率有所回升,销售管理研发费用率较2023年度有所提高;(2)受益于欧元、美元汇率大幅提升,公司2023年度实现净汇兑收益11,454.92万元,而2024年初至今,欧元、美元汇率波动幅度有所收窄,公司预计2024年度汇兑损益金额较小。公司2024年度扣除非经常性损益后的归属于母公司股东的净利润预计为6.80亿元至7.30亿元,同比变动-1.96%至5.25%,与2023年度基本持平,主要系2024年度与2023年度因运用外汇远期合约等方式平抑汇率波动而产生的损益影响相反。2023年度,非经常性损益金额中持有交易性金融资产、交易性金融负债产生的投资收益以及公允价值变动损益合计约3,000万元,主要系欧元等汇率大幅提升,公司因锁汇产生损失,导致扣非归母净利润金额较高;2024年初至今,欧元等汇率波动幅度有所收窄,公司预计购买的外汇远期合约因汇率波动在2024年全年产生净收益,非经常性损益金额整体为正,导致扣非归母净利润略低于归母净利润。",略增,677654700.0,2024-11-15
7350,301275,汉朔科技,扣除非经常性损益后的净利润,"预计2024年1-12月扣除非经常性损益后的净利润盈利:68,000万元至73,000万元,同比上年变动:-1.96%至5.25%。",705000000.0,1.645,"2024年度,公司预计营业收入为43.50亿元至45.50亿元,较去年同比增长15.23%至20.53%。2024年度,公司预计归属于母公司所有者的净利润为7.00亿元至7.50亿元,同比增长3.30%至10.68%,增幅低于收入,主要系:(1)随着公司规模扩大和海外业务持续拓展,公司增加人工及其他费用投入,期间费用率有所回升,销售管理研发费用率较2023年度有所提高;(2)受益于欧元、美元汇率大幅提升,公司2023年度实现净汇兑收益11,454.92万元,而2024年初至今,欧元、美元汇率波动幅度有所收窄,公司预计2024年度汇兑损益金额较小。公司2024年度扣除非经常性损益后的归属于母公司股东的净利润预计为6.80亿元至7.30亿元,同比变动-1.96%至5.25%,与2023年度基本持平,主要系2024年度与2023年度因运用外汇远期合约等方式平抑汇率波动而产生的损益影响相反。2023年度,非经常性损益金额中持有交易性金融资产、交易性金融负债产生的投资收益以及公允价值变动损益合计约3,000万元,主要系欧元等汇率大幅提升,公司因锁汇产生损失,导致扣非归母净利润金额较高;2024年初至今,欧元等汇率波动幅度有所收窄,公司预计购买的外汇远期合约因汇率波动在2024年全年产生净收益,非经常性损益金额整体为正,导致扣非归母净利润略低于归母净利润。",续盈,693619500.0,2024-11-15
7351,603271,永杰新材,扣除非经常性损益后的净利润,"预计2024年1-12月扣除非经常性损益后的净利润盈利:31,500万元至34,500万元,同比上年增长:27.73%至39.9%。",330000000.0,33.815,,略增,246611900.0,2024-11-08
7352,603271,永杰新材,营业收入,"预计2024年1-12月营业收入:785,000万元至815,000万元,同比上年增长:20.7%至25.31%。",8000000000.0,23.005,,略增,6503918500.0,2024-11-08
7353,603271,永杰新材,归属于上市公司股东的净利润,"预计2024年1-12月归属于上市公司股东的净利润盈利:31,000万元至34,000万元,同比上年增长:30.31%至42.92%。",325000000.0,36.615,,略增,237901000.0,2024-11-08
7354,920060,万源通,营业收入,"预计2024年1-12月营业收入:100,000万元至105,000万元,同比上年增长:1.62%至6.7%。",1025000000.0,4.16,,略增,984055500.0,2024-11-06
7355,920060,万源通,归属于上市公司股东的净利润,"预计2024年1-12月归属于上市公司股东的净利润盈利:12,000万元至13,000万元,同比上年增长:1.65%至10.12%。",125000000.0,5.885,,略增,118054300.0,2024-11-06
7356,920060,万源通,扣除非经常性损益后的净利润,"预计2024年1-12月扣除非经常性损益后的净利润盈利:11,500万元至12,500万元,同比上年增长:4.4%至13.48%。",120000000.0,8.94,,略增,110155200.0,2024-11-06
7357,301633,港迪技术,扣除非经常性损益后的净利润,"预计2024年1-12月扣除非经常性损益后的净利润盈利:10,236.52万元,同比上年增长:29.42%。",102365200.0,29.42,,略增,79093800.0,2024-11-06
7358,301633,港迪技术,归属于上市公司股东的净利润,"预计2024年1-12月归属于上市公司股东的净利润盈利:10,396.72万元,同比上年增长:20.22%。",103967200.0,20.22,,略增,86482300.0,2024-11-06
7359,301633,港迪技术,营业收入,"预计2024年1-12月营业收入:66,181.81万元,同比上年增长:21.01%。",661818100.0,21.01,,略增,546901600.0,2024-11-06
7360,301628,强达电路,营业收入,"预计2024年1-12月营业收入:78,823.47万元,同比上年增长:10.52%。",788234700.0,10.52,,略增,713207400.0,2024-10-30
7361,301628,强达电路,归属于上市公司股东的净利润,"预计2024年1-12月归属于上市公司股东的净利润盈利:9,927.57万元,同比上年增长:9.02%。",99275700.0,9.02,,略增,91064100.0,2024-10-30
7362,301628,强达电路,扣除非经常性损益后的净利润,"预计2024年1-12月扣除非经常性损益后的净利润盈利:9,274.52万元,同比上年增长:9.07%。",92745200.0,9.07,,略增,85032400.0,2024-10-30
7363,688158,优刻得,净利润,"预计2024年1-12月净利润可能仍为亏损,与上年同期相比亏损将略微收窄。",,,,减亏,-346580906.49,2024-10-26
7364,002475,立讯精密,每股收益,预计2024年1-12月每股收益盈利:1.82元至1.9元。,1.86,,"预告期内,面对复杂多变的国际政治经济环境,公司管理层坚定以“三个五年”的战略规划为指引,通过内生和外延的方式,持续扩大对现有业务的拓展,进一步深化产业链的垂直整合,并积极布局新产品、新技术和新领域。凭借公司自主研发的先进工艺制程领先优势和精密智能制造领域的强大平台化能力,公司实现了跨领域的资源整合,促进了消费电子、通信、汽车等业务板块的高效协同,推动公司在预期的增长轨迹上稳步前行、健康发展。",略增,1.54,2024-10-26
7365,002475,立讯精密,归属于上市公司股东的净利润,"预计2024年1-12月归属于上市公司股东的净利润盈利:1,314,318.8万元至1,369,082.09万元,同比上年增长:20%至25%。",13417004450.0,22.5,"预告期内,面对复杂多变的国际政治经济环境,公司管理层坚定以“三个五年”的战略规划为指引,通过内生和外延的方式,持续扩大对现有业务的拓展,进一步深化产业链的垂直整合,并积极布局新产品、新技术和新领域。凭借公司自主研发的先进工艺制程领先优势和精密智能制造领域的强大平台化能力,公司实现了跨领域的资源整合,促进了消费电子、通信、汽车等业务板块的高效协同,推动公司在预期的增长轨迹上稳步前行、健康发展。",略增,10952656700.0,2024-10-26
7366,002475,立讯精密,扣除非经常性损益后的净利润,"预计2024年1-12月扣除非经常性损益后的净利润盈利:1,148,566.98万元至1,271,330.26万元,同比上年增长:12.76%至24.82%。",12099486200.0,18.79,"预告期内,面对复杂多变的国际政治经济环境,公司管理层坚定以“三个五年”的战略规划为指引,通过内生和外延的方式,持续扩大对现有业务的拓展,进一步深化产业链的垂直整合,并积极布局新产品、新技术和新领域。凭借公司自主研发的先进工艺制程领先优势和精密智能制造领域的强大平台化能力,公司实现了跨领域的资源整合,促进了消费电子、通信、汽车等业务板块的高效协同,推动公司在预期的增长轨迹上稳步前行、健康发展。",略增,10185553600.0,2024-10-26
7367,920068,天工股份,扣除非经常性损益后的净利润,"预计2024年1-12月扣除非经常性损益后的净利润盈利:17,005.705961万元。",170057059.61,0.33,,略增,169494791.72,2024-10-25
