序号,股票代码,股票简称,预测指标,业绩变动,预测数值,业绩变动幅度,业绩变动原因,预告类型,上年同期值,公告日期
511,605319,无锡振华,归属于上市公司股东的净利润,"预计2024年1-3月归属于上市公司股东的净利润盈利:6,650万元至7,600万元,同比上年增长:74.94%至99.94%。",71250000.0,87.44,"受益于客户订单的增量,规模效应带来毛利率提升,伴随着中国汽车厂商出海提速,公司作为零部件供应商也有望持续受益;另一方面公司主要原材料价格较上年同期有所下降,产品毛利率的提高带动公司利润增长;同时,随着无锡开祥业务的稳定发挥,其业务也提振了公司整体盈利能力。因此,公司2024年第一季度实现业绩的较高增长。",预增,38012000.0,2024-04-02
512,300801,泰和科技,非经常性损益,预计2024年1-3月非经常性损益约:600万元。,6000000.0,4.67,"1、报告期内,公司在行业竞争加剧的形势下迎难而上,努力开拓国内外市场,挖掘客户需求,在积极维护好现有客户的基础上,不断加大新客户、新产品、新领域的开发力度。与去年同期相比,公司水处理药剂产品在国内外市场的销量及利润均实现了增长。2、报告期内,受市场供需影响,子公司氢力新材料(山东)有限公司氯碱产品亏损约900万元。3、报告期内,非经常性损益对净利润的影响额约为600万元。",不确定,5732294.56,2024-04-02
513,300801,泰和科技,扣除非经常性损益后的净利润,"预计2024年1-3月扣除非经常性损益后的净利润盈利:2,900万元至3,900万元,同比上年增长:9.82%至47.69%。",34000000.0,28.755,"1、报告期内,公司在行业竞争加剧的形势下迎难而上,努力开拓国内外市场,挖掘客户需求,在积极维护好现有客户的基础上,不断加大新客户、新产品、新领域的开发力度。与去年同期相比,公司水处理药剂产品在国内外市场的销量及利润均实现了增长。2、报告期内,受市场供需影响,子公司氢力新材料(山东)有限公司氯碱产品亏损约900万元。3、报告期内,非经常性损益对净利润的影响额约为600万元。",略增,26407400.0,2024-04-02
514,300801,泰和科技,归属于上市公司股东的净利润,"预计2024年1-3月归属于上市公司股东的净利润盈利:3,500万元至4,500万元,同比上年增长:8.9%至40.01%。",40000000.0,24.455,"1、报告期内,公司在行业竞争加剧的形势下迎难而上,努力开拓国内外市场,挖掘客户需求,在积极维护好现有客户的基础上,不断加大新客户、新产品、新领域的开发力度。与去年同期相比,公司水处理药剂产品在国内外市场的销量及利润均实现了增长。2、报告期内,受市场供需影响,子公司氢力新材料(山东)有限公司氯碱产品亏损约900万元。3、报告期内,非经常性损益对净利润的影响额约为600万元。",略增,32139600.0,2024-04-02
515,688253,英诺特,归属于上市公司股东的净利润,"预计2024年1-3月归属于上市公司股东的净利润盈利:13,800万元至15,400万元,同比上年增长:156.42%至186.15%。",146000000.0,171.285,"受益于国家分级诊疗体系不断推进、多项呼吸道相关临床实践指南及专家共识发布、患者早诊早治的就诊意识提升以及公司加大等级医院及基层医疗市场的开拓力度等因素,北京英诺特生物技术股份有限公司(以下简称“公司”)2024年第一季度市场开拓保持较好态势。",预增,53818215.08,2024-04-01
516,688253,英诺特,营业收入,"预计2024年1-3月营业收入:25,700万元至28,500万元,同比上年增长:91.06%至111.88%。",271000000.0,101.47,"受益于国家分级诊疗体系不断推进、多项呼吸道相关临床实践指南及专家共识发布、患者早诊早治的就诊意识提升以及公司加大等级医院及基层医疗市场的开拓力度等因素,北京英诺特生物技术股份有限公司(以下简称“公司”)2024年第一季度市场开拓保持较好态势。",预增,134510760.91,2024-04-01
517,301345,涛涛车业,非经常性损益,预计2024年1-3月非经常性损益:40万元至50万元。,450000.0,108.28,"报告期内,公司进一步加强成本制造端和品牌渠道端的核心竞争力,实现了销售收入的良好增长,相应带来利润的较快增长,其中:公司电动滑板车、电动自行车等产品在亚马逊和沃尔玛的销售稳步增长;电动高尔夫球车随着产能改善和渠道优化,销售逐步增加。报告期内,预计非经常性损益对归属于上市公司股东的净利润的影响金额约40-50万元。",不确定,216053.82,2024-04-01
518,301345,涛涛车业,归属于上市公司股东的净利润,"预计2024年1-3月归属于上市公司股东的净利润盈利:4,700万元至5,100万元,同比上年增长:34.78%至46.25%。",49000000.0,40.515,"报告期内,公司进一步加强成本制造端和品牌渠道端的核心竞争力,实现了销售收入的良好增长,相应带来利润的较快增长,其中:公司电动滑板车、电动自行车等产品在亚马逊和沃尔玛的销售稳步增长;电动高尔夫球车随着产能改善和渠道优化,销售逐步增加。报告期内,预计非经常性损益对归属于上市公司股东的净利润的影响金额约40-50万元。",略增,34871000.0,2024-04-01
519,301345,涛涛车业,扣除非经常性损益后的净利润,"预计2024年1-3月扣除非经常性损益后的净利润盈利:4,660万元至5,050万元,同比上年增长:34.47%至45.72%。",48550000.0,40.095,"报告期内,公司进一步加强成本制造端和品牌渠道端的核心竞争力,实现了销售收入的良好增长,相应带来利润的较快增长,其中:公司电动滑板车、电动自行车等产品在亚马逊和沃尔玛的销售稳步增长;电动高尔夫球车随着产能改善和渠道优化,销售逐步增加。报告期内,预计非经常性损益对归属于上市公司股东的净利润的影响金额约40-50万元。",略增,34654900.0,2024-04-01
520,301206,三元生物,扣除非经常性损益后的净利润,"预计2024年1-3月扣除非经常性损益后的净利润盈利:2,250万元至2,850万元,同比上年增长:208.63%至290.94%。",25500000.0,249.785,"公司2024年第一季度经营业绩增长的主要原因,一是受益于下游客户订单增加,公司主营产品销量增加,产能利用率逐步上升。二是公司按照既定发展规划,坚持以市场为主、客户为先销售策略,积极开拓国际市场。",预增,7290200.0,2024-04-01
521,301206,三元生物,归属于上市公司股东的净利润,"预计2024年1-3月归属于上市公司股东的净利润盈利:2,300万元至2,900万元,同比上年增长:194.56%至271.4%。",26000000.0,232.98,"公司2024年第一季度经营业绩增长的主要原因,一是受益于下游客户订单增加,公司主营产品销量增加,产能利用率逐步上升。二是公司按照既定发展规划,坚持以市场为主、客户为先销售策略,积极开拓国际市场。",预增,7808200.0,2024-04-01
522,300146,汤臣倍健,非经常性损益,"预计2024年1-3月非经常性损益:1,000万元至2,000万元。",15000000.0,-56.98,"1.2024年是公司新三年规划开局之年,公司将坚持强科技、强品牌战略,持续推动以消费者健康价值为核心的“科学营养”和更专业的产品创新策略的落地。去年同期因增强免疫力相关品类产品市场需求强,高基数影响下,公司2024年第一季度收入较上年同期出现一定幅度下降。另外,今年一季度品牌推广投入较上年同期增加,预计公司报告期利润较上年同期有较大幅度下降。2.公司2023年第一季度非经常性损益金额为3,486.76万元,预计2024年第一季度非经常性损益金额为1,000万元至2,000万元区间。",不确定,34867600.0,2024-04-01
523,300146,汤臣倍健,扣除非经常性损益后的净利润,"预计2024年1-3月扣除非经常性损益后的净利润盈利:59,771.18万元至81,361.57万元,同比上年下降:18.2%至39.91%。",705663750.0,-29.055,"1.2024年是公司新三年规划开局之年,公司将坚持强科技、强品牌战略,持续推动以消费者健康价值为核心的“科学营养”和更专业的产品创新策略的落地。去年同期因增强免疫力相关品类产品市场需求强,高基数影响下,公司2024年第一季度收入较上年同期出现一定幅度下降。另外,今年一季度品牌推广投入较上年同期增加,预计公司报告期利润较上年同期有较大幅度下降。2.公司2023年第一季度非经常性损益金额为3,486.76万元,预计2024年第一季度非经常性损益金额为1,000万元至2,000万元区间。",略减,994652000.0,2024-04-01
524,300146,汤臣倍健,归属于上市公司股东的净利润,"预计2024年1-3月归属于上市公司股东的净利润盈利:61,771.18万元至82,361.57万元,同比上年下降:20%至40%。",720663750.0,-30.0,"1.2024年是公司新三年规划开局之年,公司将坚持强科技、强品牌战略,持续推动以消费者健康价值为核心的“科学营养”和更专业的产品创新策略的落地。去年同期因增强免疫力相关品类产品市场需求强,高基数影响下,公司2024年第一季度收入较上年同期出现一定幅度下降。另外,今年一季度品牌推广投入较上年同期增加,预计公司报告期利润较上年同期有较大幅度下降。2.公司2023年第一季度非经常性损益金额为3,486.76万元,预计2024年第一季度非经常性损益金额为1,000万元至2,000万元区间。",略减,1029519600.0,2024-04-01
525,002215,诺普信,每股收益,预计2024年1-3月每股收益盈利:0.4184元至0.5065元。,0.46245,,"公司第二增长曲线主打的蓝莓业务进入第二年量产,第一季度属于业务旺季,营业收入与利润同比大幅增长。",预增,0.2236,2024-04-01
526,002215,诺普信,扣除非经常性损益后的净利润,"预计2024年1-3月扣除非经常性损益后的净利润盈利:39,993.99万元至48,729.56万元,同比上年增长:74.3%至112.37%。",443617750.0,93.335,"公司第二增长曲线主打的蓝莓业务进入第二年量产,第一季度属于业务旺季,营业收入与利润同比大幅增长。",预增,229460000.0,2024-04-01
527,002215,诺普信,归属于上市公司股东的净利润,"预计2024年1-3月归属于上市公司股东的净利润盈利:41,493.99万元至50,229.56万元,同比上年增长:90%至130%。",458617750.0,110.0,"公司第二增长曲线主打的蓝莓业务进入第二年量产,第一季度属于业务旺季,营业收入与利润同比大幅增长。",预增,218389400.0,2024-04-01
528,301626,苏州天脉,归属于上市公司股东的净利润,"预计2024年1-3月归属于上市公司股东的净利润盈利:4,500万元至5,200万元,同比上年增长:23.11%至42.26%。",48500000.0,32.685,"结合市场环境及公司实际经营情况,2024年1-3月公司预计实现营业收入23,500.00万元至24,500.00万元,同比增长0.75%至5.04%;预计实现归属于母公司所有者的净利润4,500.00万元至5,200.00万元,同比增长23.11%-42.26%;预计实现扣除非经常性损益后归属于母公司所有者的净利润4,000.00万元至4,700.00万元,同比增长13.44%至33.29%。2024年1-3月,预计净利润增幅超过营业收入的增幅主要是由于公司通过积极开发新产品、改进生产工艺、提高自动化水平、改善生产管理等方式,使得公司产品毛利率有所提升。加之外销汇率上升的有利影响,预计公司2024年1-3月整体毛利率较去年同期上升,因此公司预计2024年1-3月净利润增速高于收入增速。",略增,36552200.0,2024-03-30
529,301626,苏州天脉,扣除非经常性损益后的净利润,"预计2024年1-3月扣除非经常性损益后的净利润盈利:4,000万元至4,700万元,同比上年增长:13.44%至33.29%。",43500000.0,23.365,"结合市场环境及公司实际经营情况,2024年1-3月公司预计实现营业收入23,500.00万元至24,500.00万元,同比增长0.75%至5.04%;预计实现归属于母公司所有者的净利润4,500.00万元至5,200.00万元,同比增长23.11%-42.26%;预计实现扣除非经常性损益后归属于母公司所有者的净利润4,000.00万元至4,700.00万元,同比增长13.44%至33.29%。2024年1-3月,预计净利润增幅超过营业收入的增幅主要是由于公司通过积极开发新产品、改进生产工艺、提高自动化水平、改善生产管理等方式,使得公司产品毛利率有所提升。加之外销汇率上升的有利影响,预计公司2024年1-3月整体毛利率较去年同期上升,因此公司预计2024年1-3月净利润增速高于收入增速。",略增,35262200.0,2024-03-30
530,301626,苏州天脉,营业收入,"预计2024年1-3月营业收入:23,500万元至24,500万元,同比上年增长:0.75%至5.04%。",240000000.0,2.895,"结合市场环境及公司实际经营情况,2024年1-3月公司预计实现营业收入23,500.00万元至24,500.00万元,同比增长0.75%至5.04%;预计实现归属于母公司所有者的净利润4,500.00万元至5,200.00万元,同比增长23.11%-42.26%;预计实现扣除非经常性损益后归属于母公司所有者的净利润4,000.00万元至4,700.00万元,同比增长13.44%至33.29%。2024年1-3月,预计净利润增幅超过营业收入的增幅主要是由于公司通过积极开发新产品、改进生产工艺、提高自动化水平、改善生产管理等方式,使得公司产品毛利率有所提升。加之外销汇率上升的有利影响,预计公司2024年1-3月整体毛利率较去年同期上升,因此公司预计2024年1-3月净利润增速高于收入增速。",略增,233254100.0,2024-03-30
531,301565,中仑新材,扣除非经常性损益后的净利润,"预计2024年1-3月扣除非经常性损益后的净利润盈利:5,150万元至6,150万元,同比上年下降:3.98%至19.59%。",56500000.0,-11.785,"2024年1-3月,公司预计实现营业收入为54,000.00万元至58,000.00万元,较上年同比变化13.53%至21.93%;预计实现归属于母公司股东的净利润为5,350.00万元至6,350.00万元,较上年同比变化-19.28%至-4.19%;预计实现扣除非经常性损益后归属于母公司股东的净利润为5,150.00万元至6,150.00万元,较上年同比变化-19.59%至-3.98%。2024年1-3月预计营业收入可能有所上升,主要系受本期产量增加,销量可能有所增加的影响;净利润可能呈现下降,主要系受本期主要产品销售价格变化的影响,主要产品的毛利率可能产生较大的波动。",略减,64046800.0,2024-03-30
532,301565,中仑新材,归属于上市公司股东的净利润,"预计2024年1-3月归属于上市公司股东的净利润盈利:5,350万元至6,350万元,同比上年下降:4.19%至19.28%。",58500000.0,-11.735,"2024年1-3月,公司预计实现营业收入为54,000.00万元至58,000.00万元,较上年同比变化13.53%至21.93%;预计实现归属于母公司股东的净利润为5,350.00万元至6,350.00万元,较上年同比变化-19.28%至-4.19%;预计实现扣除非经常性损益后归属于母公司股东的净利润为5,150.00万元至6,150.00万元,较上年同比变化-19.59%至-3.98%。2024年1-3月预计营业收入可能有所上升,主要系受本期产量增加,销量可能有所增加的影响;净利润可能呈现下降,主要系受本期主要产品销售价格变化的影响,主要产品的毛利率可能产生较大的波动。",略减,66279800.0,2024-03-30
533,301565,中仑新材,营业收入,"预计2024年1-3月营业收入:54,000万元至58,000万元,同比上年增长:13.53%至21.93%。",560000000.0,17.73,"2024年1-3月,公司预计实现营业收入为54,000.00万元至58,000.00万元,较上年同比变化13.53%至21.93%;预计实现归属于母公司股东的净利润为5,350.00万元至6,350.00万元,较上年同比变化-19.28%至-4.19%;预计实现扣除非经常性损益后归属于母公司股东的净利润为5,150.00万元至6,150.00万元,较上年同比变化-19.59%至-3.98%。2024年1-3月预计营业收入可能有所上升,主要系受本期产量增加,销量可能有所增加的影响;净利润可能呈现下降,主要系受本期主要产品销售价格变化的影响,主要产品的毛利率可能产生较大的波动。",略增,475664200.0,2024-03-30
534,605128,上海沿浦,归属于上市公司股东的净利润,"预计2024年1-3月归属于上市公司股东的净利润盈利约:3,091.58万元,同比上年增长:176.96%左右,同比上年增长1,975.32万元左右。",30915800.0,176.96,"公司主要生产汽车座椅骨架总成、精密冲压件、精密注塑件,2024年第一季度落地量产的新项目增多,市场订单量充足,公司持续精益生产和工艺改善,不断提高产能产出,扩大经营规模,业绩相应递增。",预增,11162600.0,2024-03-29
535,605128,上海沿浦,扣除非经常性损益后的净利润,"预计2024年1-3月扣除非经常性损益后的净利润盈利约:2,617.14万元,同比上年增长:153.95%左右,同比上年增长1,586.56万元左右。",26171400.0,153.95,"公司主要生产汽车座椅骨架总成、精密冲压件、精密注塑件,2024年第一季度落地量产的新项目增多,市场订单量充足,公司持续精益生产和工艺改善,不断提高产能产出,扩大经营规模,业绩相应递增。",预增,10305800.0,2024-03-29
536,300818,耐普矿机,非经常性损益,预计2024年1-3月非经常性损益约:30.52万元。,305200.0,-70.62,"1、近两年来,公司按既定发展战略,积极开发国际市场,取得较好成绩。2024年一季度,营业收入预计较去年同比增长超40%,其中出口收入占比超60%。2、公司继续坚持以市场为主、客户为先的销售策略,维护好老客户的同时,积极开发大型矿山客户,合同签订额继续保持较快速度增长。磨机筒体复合衬板市场推广取得一定进展。3、2023年以来,公司积极实施精益管理、工作质量提升活动,推进降本增效取得显著效果。报告期内,公司运营及生产成本进一步下降,毛利率持续回升。4、报告期内,预计非经常性损益对净利润影响金额约为30.52万元。",不确定,1038909.53,2024-03-29
537,300818,耐普矿机,扣除非经常性损益后的净利润,"预计2024年1-3月扣除非经常性损益后的净利润盈利:3,469.48万元至4,069.48万元。",37694800.0,369.48,"1、近两年来,公司按既定发展战略,积极开发国际市场,取得较好成绩。2024年一季度,营业收入预计较去年同比增长超40%,其中出口收入占比超60%。2、公司继续坚持以市场为主、客户为先的销售策略,维护好老客户的同时,积极开发大型矿山客户,合同签订额继续保持较快速度增长。磨机筒体复合衬板市场推广取得一定进展。3、2023年以来,公司积极实施精益管理、工作质量提升活动,推进降本增效取得显著效果。报告期内,公司运营及生产成本进一步下降,毛利率持续回升。4、报告期内,预计非经常性损益对净利润影响金额约为30.52万元。",扭亏,-13987900.0,2024-03-29
538,300818,耐普矿机,归属于上市公司股东的净利润,"预计2024年1-3月归属于上市公司股东的净利润盈利:3,500万元至4,100万元。",38000000.0,393.46,"1、近两年来,公司按既定发展战略,积极开发国际市场,取得较好成绩。2024年一季度,营业收入预计较去年同比增长超40%,其中出口收入占比超60%。2、公司继续坚持以市场为主、客户为先的销售策略,维护好老客户的同时,积极开发大型矿山客户,合同签订额继续保持较快速度增长。磨机筒体复合衬板市场推广取得一定进展。3、2023年以来,公司积极实施精益管理、工作质量提升活动,推进降本增效取得显著效果。报告期内,公司运营及生产成本进一步下降,毛利率持续回升。4、报告期内,预计非经常性损益对净利润影响金额约为30.52万元。",扭亏,-12949000.0,2024-03-29
539,300233,金城医药,非经常性损益,预计2024年1-3月非经常性损益:400万元至650万元。,5250000.0,-27.585,"1、报告期内,公司净利润同比增幅较大,一是公司医药中间体板块产品及烟碱销量增加;二是公司制剂板块集采产品销量增加影响。2、本报告期非经常性损益对净利润的影响金额在400万元-650万元之间。",不确定,7249751.01,2024-03-29
540,300233,金城医药,归属于上市公司股东的净利润,"预计2024年1-3月归属于上市公司股东的净利润盈利:7,021.66万元至8,526.3万元,同比上年增长:40%至70%。",77739800.0,55.0,"1、报告期内,公司净利润同比增幅较大,一是公司医药中间体板块产品及烟碱销量增加;二是公司制剂板块集采产品销量增加影响。2、本报告期非经常性损益对净利润的影响金额在400万元-650万元之间。",预增,50154700.0,2024-03-29
541,300233,金城医药,扣除非经常性损益后的净利润,"预计2024年1-3月扣除非经常性损益后的净利润盈利:6,392.83万元至8,109.03万元,同比上年增长:49%至89%。",72509300.0,69.0,"1、报告期内,公司净利润同比增幅较大,一是公司医药中间体板块产品及烟碱销量增加;二是公司制剂板块集采产品销量增加影响。2、本报告期非经常性损益对净利润的影响金额在400万元-650万元之间。",预增,42904900.0,2024-03-29
542,300217,东方电热,非经常性损益,预计2024年1-3月非经常性损益约:528万元。,5280000.0,2.6,"1、报告期内,公司业绩同比实现增长的主要原因是新能源板块继续发力,其中:新能源装备制造业务处于订单交付高峰期,该业务板块的毛利率相对较好,从而带动公司今年第一季度业绩同比增长;同时新能源汽车渗透率持续上升,带动公司新能源汽车元器件业务销售继续增长。其他业务方面:预镀镍电池材料市场推广持续开展,其中:消费领域,已陆续有客户持续批量供货且逐步提升;动力电池领域,客户验证稳步推进,个别企业验证速度较快。家用电器元器件业务及光通信业务总体保持稳定。2、报告期内,因实施员工持股计划计提股权激励工资约219万元,已计入本报告期损益。3、报告期内,预计非经常性损益对公司净利润的影响金额约为528万元。",不确定,5146052.56,2024-03-28
543,300217,东方电热,扣除非经常性损益后的净利润,"预计2024年1-3月扣除非经常性损益后的净利润盈利:6,972万元至9,072万元,同比上年增长:11.91%至45.62%。",80220000.0,28.765,"1、报告期内,公司业绩同比实现增长的主要原因是新能源板块继续发力,其中:新能源装备制造业务处于订单交付高峰期,该业务板块的毛利率相对较好,从而带动公司今年第一季度业绩同比增长;同时新能源汽车渗透率持续上升,带动公司新能源汽车元器件业务销售继续增长。其他业务方面:预镀镍电池材料市场推广持续开展,其中:消费领域,已陆续有客户持续批量供货且逐步提升;动力电池领域,客户验证稳步推进,个别企业验证速度较快。家用电器元器件业务及光通信业务总体保持稳定。2、报告期内,因实施员工持股计划计提股权激励工资约219万元,已计入本报告期损益。3、报告期内,预计非经常性损益对公司净利润的影响金额约为528万元。",略增,62297600.0,2024-03-28
544,300217,东方电热,归属于上市公司股东的净利润,"预计2024年1-3月归属于上市公司股东的净利润盈利:7,500万元至9,600万元,同比上年增长:11.2%至42.34%。",85500000.0,26.77,"1、报告期内,公司业绩同比实现增长的主要原因是新能源板块继续发力,其中:新能源装备制造业务处于订单交付高峰期,该业务板块的毛利率相对较好,从而带动公司今年第一季度业绩同比增长;同时新能源汽车渗透率持续上升,带动公司新能源汽车元器件业务销售继续增长。其他业务方面:预镀镍电池材料市场推广持续开展,其中:消费领域,已陆续有客户持续批量供货且逐步提升;动力电池领域,客户验证稳步推进,个别企业验证速度较快。家用电器元器件业务及光通信业务总体保持稳定。2、报告期内,因实施员工持股计划计提股权激励工资约219万元,已计入本报告期损益。3、报告期内,预计非经常性损益对公司净利润的影响金额约为528万元。",略增,67443600.0,2024-03-28
545,001389,广合科技,营业收入,"预计2024年1-3月营业收入:65,000万元至80,400万元,同比上年增长:23.92%至53.28%。",727000000.0,38.6,"公司订单承接情况良好,预计2024年1-3月营业收入同比上升。公司预计2024年1-3月净利润同比上涨,增长幅度高于收入增长幅度,主要受新一代服务器PCB占比提高、人民币贬值、原材料价格回落等因素影响,公司预计综合毛利率有所提高,符合公司经营情况。",预增,524533900.0,2024-03-28
546,300881,盛德鑫泰,扣除非经常性损益后的净利润,"预计2024年1-3月扣除非经常性损益后的净利润盈利:3,720万元至4,220万元,同比上年增长:91.14%至116.83%。",39700000.0,103.985,"报告期内,公司主业聚焦火电超超临界锅炉制造行业,受益于下游订单激增,公司同期在手订单相应增加。2023年6月公司增加综合产能4万吨,产能利用率逐步上升。报告期内,各品类出货量增加,其中合金钢产品出货总量中产品结构进一步提升,不锈钢产品出货量较同期增长约100%。",预增,19462500.0,2024-03-27
547,300881,盛德鑫泰,归属于上市公司股东的净利润,"预计2024年1-3月归属于上市公司股东的净利润盈利:4,750万元至5,250万元,同比上年增长:136.13%至160.99%。",50000000.0,148.56,"报告期内,公司主业聚焦火电超超临界锅炉制造行业,受益于下游订单激增,公司同期在手订单相应增加。2023年6月公司增加综合产能4万吨,产能利用率逐步上升。报告期内,各品类出货量增加,其中合金钢产品出货总量中产品结构进一步提升,不锈钢产品出货量较同期增长约100%。",预增,20115800.0,2024-03-27
548,002847,盐津铺子,每股收益,预计2024年1-3月每股收益盈利:0.77元至0.87元。,0.82,,"公司一直坚定不移聚焦主业,持续专注休闲食品行业,长期坚持自主制造。2017年2月8日上市后开始从区域向全国拓展,经过2018~2020年三年夯实基础,2021年按照“多品牌、多品类、全渠道、全产业链、(未来)全球化”中长期战略,全面启动供应链转型升级,聚焦提升产品力,大力发展智能制造,持续加大研发投入,推进数字化改革,品类做减法(聚焦核心品类),渠道做加法(拓展全渠道),供应链数量做减法体量做加法,并整合上游延伸打造全产业链,致力于“以尽可能低的价格,让消费者享有安全、美味、健康的品牌零食”。2022年起规模效应逐步显现,公司产品从“高成本下的高品质+高性价比”逐渐升级成为“低成本之上的高品质+高性价比”。2023年公司战略主轴由“产品+渠道”双轮驱动增长升级为“渠道为王、产品领先、体系护航”,持续强化渠道渗透,进一步提升产品力,坚持消费者需求导向,聚焦品牌建设,构建业务结构、组织架构体系化升级和创新。同时,接连实施2023年第一期和第二期《限制性股票激励计划》,进一步健全优化公司长效激励机制。2024年第一季度公司业绩同比上升的主要原因如下:1、公司多个渠道、多个品类实现快速发展,持续聚焦七大核心品类:辣卤零食、深海零食、休闲烘焙、薯类零食、蒟蒻果冻布丁、蛋类零食以及果干坚果,全力打磨供应链,精进升级产品力。产品全规格发展:除优势散装外,全力发展定量装、小商品以及量贩装产品,满足消费者各种场景的零食需求。全渠道覆盖:在保持原有KA、AB类超市优势外,重点发展电商、零食量贩店、CVS、校园店等,与当下热门零食量贩品牌零食很忙、赵一鸣、零食有鸣等深度合作,在抖音平台与主播种草引流,品牌影响力和渠道势能持续增强。全渠道合力,助推鹌鹑蛋、休闲魔芋等大单品高速发展。2、原材料价格影响:2024年1-3月,鸡蛋、油脂等部分原材料价格有所回落,整体生产成本有所下降。。3、股份支付费用列支:2024年第一季度所得税前列支股份支付费用3,040.17万元(注:2023年第一季度所得税前列支股份支付费用1,205.31万元)。",略增,0.58,2024-03-27
549,002847,盐津铺子,归属于上市公司股东的净利润,"预计2024年1-3月归属于上市公司股东的净利润盈利:15,000万元至17,000万元,同比上年增长:34.48%至52.41%。",160000000.0,43.445,"公司一直坚定不移聚焦主业,持续专注休闲食品行业,长期坚持自主制造。2017年2月8日上市后开始从区域向全国拓展,经过2018~2020年三年夯实基础,2021年按照“多品牌、多品类、全渠道、全产业链、(未来)全球化”中长期战略,全面启动供应链转型升级,聚焦提升产品力,大力发展智能制造,持续加大研发投入,推进数字化改革,品类做减法(聚焦核心品类),渠道做加法(拓展全渠道),供应链数量做减法体量做加法,并整合上游延伸打造全产业链,致力于“以尽可能低的价格,让消费者享有安全、美味、健康的品牌零食”。2022年起规模效应逐步显现,公司产品从“高成本下的高品质+高性价比”逐渐升级成为“低成本之上的高品质+高性价比”。2023年公司战略主轴由“产品+渠道”双轮驱动增长升级为“渠道为王、产品领先、体系护航”,持续强化渠道渗透,进一步提升产品力,坚持消费者需求导向,聚焦品牌建设,构建业务结构、组织架构体系化升级和创新。同时,接连实施2023年第一期和第二期《限制性股票激励计划》,进一步健全优化公司长效激励机制。2024年第一季度公司业绩同比上升的主要原因如下:1、公司多个渠道、多个品类实现快速发展,持续聚焦七大核心品类:辣卤零食、深海零食、休闲烘焙、薯类零食、蒟蒻果冻布丁、蛋类零食以及果干坚果,全力打磨供应链,精进升级产品力。产品全规格发展:除优势散装外,全力发展定量装、小商品以及量贩装产品,满足消费者各种场景的零食需求。全渠道覆盖:在保持原有KA、AB类超市优势外,重点发展电商、零食量贩店、CVS、校园店等,与当下热门零食量贩品牌零食很忙、赵一鸣、零食有鸣等深度合作,在抖音平台与主播种草引流,品牌影响力和渠道势能持续增强。全渠道合力,助推鹌鹑蛋、休闲魔芋等大单品高速发展。2、原材料价格影响:2024年1-3月,鸡蛋、油脂等部分原材料价格有所回落,整体生产成本有所下降。。3、股份支付费用列支:2024年第一季度所得税前列支股份支付费用3,040.17万元(注:2023年第一季度所得税前列支股份支付费用1,205.31万元)。",预增,111542500.0,2024-03-27
550,002847,盐津铺子,扣除非经常性损益后的净利润,"预计2024年1-3月扣除非经常性损益后的净利润盈利:13,000万元至15,000万元,同比上年增长:32.18%至52.51%。",140000000.0,42.345,"公司一直坚定不移聚焦主业,持续专注休闲食品行业,长期坚持自主制造。2017年2月8日上市后开始从区域向全国拓展,经过2018~2020年三年夯实基础,2021年按照“多品牌、多品类、全渠道、全产业链、(未来)全球化”中长期战略,全面启动供应链转型升级,聚焦提升产品力,大力发展智能制造,持续加大研发投入,推进数字化改革,品类做减法(聚焦核心品类),渠道做加法(拓展全渠道),供应链数量做减法体量做加法,并整合上游延伸打造全产业链,致力于“以尽可能低的价格,让消费者享有安全、美味、健康的品牌零食”。2022年起规模效应逐步显现,公司产品从“高成本下的高品质+高性价比”逐渐升级成为“低成本之上的高品质+高性价比”。2023年公司战略主轴由“产品+渠道”双轮驱动增长升级为“渠道为王、产品领先、体系护航”,持续强化渠道渗透,进一步提升产品力,坚持消费者需求导向,聚焦品牌建设,构建业务结构、组织架构体系化升级和创新。同时,接连实施2023年第一期和第二期《限制性股票激励计划》,进一步健全优化公司长效激励机制。2024年第一季度公司业绩同比上升的主要原因如下:1、公司多个渠道、多个品类实现快速发展,持续聚焦七大核心品类:辣卤零食、深海零食、休闲烘焙、薯类零食、蒟蒻果冻布丁、蛋类零食以及果干坚果,全力打磨供应链,精进升级产品力。产品全规格发展:除优势散装外,全力发展定量装、小商品以及量贩装产品,满足消费者各种场景的零食需求。全渠道覆盖:在保持原有KA、AB类超市优势外,重点发展电商、零食量贩店、CVS、校园店等,与当下热门零食量贩品牌零食很忙、赵一鸣、零食有鸣等深度合作,在抖音平台与主播种草引流,品牌影响力和渠道势能持续增强。全渠道合力,助推鹌鹑蛋、休闲魔芋等大单品高速发展。2、原材料价格影响:2024年1-3月,鸡蛋、油脂等部分原材料价格有所回落,整体生产成本有所下降。。3、股份支付费用列支:2024年第一季度所得税前列支股份支付费用3,040.17万元(注:2023年第一季度所得税前列支股份支付费用1,205.31万元)。",预增,98352400.0,2024-03-27
551,688143,长盈通,扣除非经常性损益后的净利润,"预计2024年1-3月扣除非经常性损益后的净利润盈利:273万元至522万元,同比上年增长1,551.72万元至1,800.72万元。",3975000.0,131.085,"2024年第一季度,公司整体业务量持续增长,收入和毛利总额均保持同比100%以上的增长。2024年第一季度净利润较去年同期增长的原因主要是2024年一季度公司客户光纤环器件、特种光纤订单均保持较大幅度的增长,对公司采购量增加所致。",扭亏,-12787200.0,2024-03-26
